0.235807,0.271113,0.160148,0.163553,0.122046,0.109387,0.087873,0.089290,0.079543,0.106642,0.069475,0.061970,0.031609,0.046508,0.038438,0.047527,0.048597,0.047166,0.043526,0.052215,0.070429,0.082914,0.091133,0.098415,0.114213,0.119794,0.129197,0.139513,0.151733,0.161840,0.142032,0.164592,0.169395,0.046141
0.543985,0.581721,0.336978,0.357048,0.168602,0.142973,0.107419,0.088389,0.095144,0.088799,0.060388,0.069439,0.037974,0.048440,0.051929,0.060159,0.063743,0.061697,0.054556,0.060218,0.076982,0.088298,0.093776,0.100532,0.114273,0.119317,0.124983,0.134230,0.144384,0.152682,0.131756,0.161721,0.173624,0.049283
0.622832,0.658769,0.363651,0.397722,0.179207,0.164363,0.116435,0.087578,0.110674,0.091045,0.059707,0.083153,0.043368,0.054497,0.057401,0.065170,0.067610,0.066527,0.059801,0.066288,0.084706,0.097204,0.101669,0.109322,0.122021,0.126125,0.130255,0.140311,0.146367,0.154144,0.132965,0.165003,0.178869,0.051673
0.438289,0.490601,0.298509,0.339728,0.237644,0.290726,0.187467,0.125516,0.189214,0.165800,0.101138,0.113627,0.065517,0.090789,0.085674,0.100160,0.092959,0.097296,0.087550,0.102695,0.133523,0.157402,0.164931,0.173398,0.194267,0.201740,0.206955,0.222378,0.222797,0.233554,0.201006,0.243615,0.259063,0.074646
0.310371,0.343413,0.229159,0.253713,0.201865,0.239609,0.207957,0.139927,0.176230,0.155102,0.122881,0.120847,0.067973,0.088323,0.078039,0.093012,0.095887,0.111917,0.097700,0.112255,0.131374,0.145689,0.154201,0.164875,0.188585,0.197747,0.203990,0.217862,0.227083,0.237467,0.205455,0.242934,0.254097,0.071477
0.269939,0.301373,0.208685,0.232313,0.206248,0.250187,0.199853,0.142213,0.190447,0.164611,0.128452,0.136191,0.083188,0.105173,0.093778,0.109876,0.109938,0.127074,0.109328,0.124107,0.146545,0.160737,0.167416,0.177046,0.200933,0.208849,0.214552,0.229582,0.237289,0.247787,0.213262,0.252967,0.265021,0.075440
0.205917,0.239870,0.166700,0.186176,0.155081,0.208138,0.188207,0.131178,0.215922,0.168517,0.128746,0.134110,0.094537,0.119692,0.108058,0.127009,0.117363,0.129495,0.117348,0.133388,0.156333,0.169250,0.172533,0.180347,0.202082,0.207348,0.210254,0.224833,0.229159,0.238807,0.204447,0.246791,0.261517,0.074418
0.175447,0.206228,0.139814,0.164424,0.127451,0.179320,0.174732,0.112758,0.208158,0.154220,0.118134,0.143626,0.107977,0.113587,0.101481,0.119667,0.113289,0.121333,0.111167,0.123554,0.144700,0.155818,0.157960,0.164366,0.184868,0.190308,0.191391,0.203971,0.213189,0.221722,0.189017,0.232790,0.249273,0.069216
0.152221,0.180680,0.119642,0.144380,0.105737,0.155219,0.151799,0.098817,0.195276,0.147792,0.116504,0.142535,0.123587,0.121423,0.106264,0.120912,0.111959,0.117078,0.108169,0.117495,0.141720,0.151877,0.152933,0.159767,0.179408,0.184413,0.184496,0.196460,0.208306,0.216027,0.183012,0.229991,0.248027,0.067120
0.139781,0.169199,0.110186,0.132665,0.093846,0.139849,0.146330,0.094482,0.185392,0.136021,0.104142,0.148943,0.137583,0.136827,0.122136,0.137779,0.123413,0.129830,0.121732,0.133852,0.157926,0.166579,0.167518,0.175917,0.194959,0.198517,0.196113,0.209564,0.221144,0.228932,0.192385,0.240597,0.259549,0.070629
