0.608341,0.700067,0.693764,0.668381,0.564017,0.532784,0.538778,0.514751,0.501942,0.473764,0.456255,0.420080,0.407780,0.418461,0.401407,0.383302,0.374031,0.358560,0.333375,0.332224,0.315385,0.305778,0.297886,0.275501,0.265690,0.261927,0.248543,0.242180,0.235565,0.229777,0.227683,0.226367,0.224327,0.223973,0.220697,0.218369,0.212668,0.204473,0.193319,0.180234
0.719053,0.868594,0.892313,0.863914,0.733017,0.701480,0.712310,0.682170,0.662710,0.621669,0.595934,0.546806,0.529260,0.542202,0.516978,0.489716,0.472939,0.448736,0.410378,0.406461,0.385470,0.373113,0.361914,0.338228,0.323731,0.318290,0.302293,0.295164,0.287678,0.279905,0.277832,0.276838,0.275117,0.274516,0.270964,0.268997,0.262687,0.253942,0.240548,0.226103
0.507284,0.769550,0.755325,0.807464,0.683979,0.647933,0.677293,0.658858,0.631637,0.586618,0.562414,0.538581,0.530970,0.533130,0.508011,0.478568,0.454714,0.429813,0.391740,0.384982,0.368945,0.359504,0.349792,0.336474,0.323665,0.317079,0.304074,0.297970,0.292647,0.286965,0.285627,0.285322,0.284695,0.284754,0.283588,0.283658,0.279342,0.273421,0.260998,0.248188
0.488729,0.752398,0.751517,0.797032,0.682460,0.652824,0.685485,0.677421,0.653942,0.612000,0.588809,0.566225,0.557473,0.562305,0.536995,0.508144,0.479350,0.449596,0.407402,0.399506,0.381142,0.371485,0.359998,0.344835,0.330265,0.322491,0.309636,0.303020,0.297920,0.292758,0.291827,0.291434,0.290502,0.291129,0.290566,0.291207,0.288529,0.284965,0.273020,0.260231
0.416389,0.661199,0.646867,0.709225,0.637256,0.613220,0.645638,0.648603,0.622890,0.583638,0.559025,0.546421,0.539475,0.539420,0.516125,0.489226,0.462264,0.434716,0.396565,0.387280,0.374309,0.367829,0.357704,0.350848,0.337888,0.330377,0.320335,0.314901,0.311456,0.307345,0.306628,0.306432,0.305584,0.306648,0.307101,0.308586,0.307184,0.305690,0.294923,0.283244
0.443486,0.684695,0.691623,0.736358,0.671276,0.657384,0.688692,0.695907,0.676509,0.640807,0.618436,0.595835,0.585052,0.588627,0.564409,0.537423,0.512444,0.482762,0.441397,0.430690,0.415215,0.405780,0.394887,0.384882,0.370892,0.363072,0.350426,0.344746,0.339736,0.333551,0.332814,0.332131,0.330388,0.331064,0.330771,0.331456,0.329145,0.325709,0.312916,0.300828
0.449772,0.686075,0.698361,0.742162,0.688378,0.675193,0.706708,0.712983,0.693152,0.658207,0.632862,0.610242,0.597843,0.600116,0.575532,0.547969,0.527192,0.498868,0.458659,0.447558,0.432827,0.423721,0.412134,0.403128,0.389425,0.381820,0.368850,0.363209,0.357699,0.350639,0.349654,0.349132,0.347564,0.347927,0.347354,0.347639,0.344768,0.340346,0.327152,0.314974
0.473437,0.709801,0.729150,0.761066,0.690480,0.678705,0.714382,0.720113,0.704340,0.671982,0.651168,0.624099,0.611378,0.617317,0.592556,0.566024,0.544852,0.515947,0.473996,0.463519,0.445163,0.434276,0.421466,0.407216,0.392780,0.385053,0.370609,0.364001,0.357430,0.349949,0.348839,0.348055,0.345996,0.346358,0.345293,0.344987,0.342029,0.336642,0.323058,0.310710
0.469605,0.695398,0.720381,0.747093,0.677613,0.668111,0.704461,0.719086,0.710446,0.681549,0.660689,0.631980,0.619289,0.627287,0.603040,0.578145,0.556829,0.525985,0.482352,0.471233,0.454719,0.445758,0.433762,0.422576,0.407914,0.400370,0.387099,0.380561,0.375502,0.369153,0.368330,0.367980,0.365717,0.366415,0.365531,0.366439,0.365200,0.362116,0.350119,0.337088
0.424729,0.646108,0.661021,0.702093,0.647003,0.633127,0.672401,0.696001,0.688008,0.658666,0.635791,0.627586,0.617764,0.624374,0.601066,0.576587,0.553045,0.519127,0.474390,0.461257,0.444455,0.434010,0.420912,0.407891,0.392642,0.383964,0.370348,0.363504,0.357670,0.351910,0.350799,0.350193,0.348165,0.348487,0.347601,0.348595,0.346339,0.342609,0.329257,0.316223
0.397965,0.598204,0.609722,0.648040,0.619658,0.611580,0.646555,0.680856,0.674258,0.648416,0.629972,0.635270,0.625828,0.631077,0.613377,0.591732,0.572347,0.540538,0.498409,0.485175,0.470404,0.460235,0.447895,0.437101,0.422117,0.412928,0.399059,0.392115,0.386676,0.381146,0.380450,0.380088,0.378342,0.378810,0.378114,0.379370,0.376503,0.371889,0.355951,0.341009
0.355798,0.530975,0.540157,0.573598,0.553468,0.546879,0.576091,0.608470,0.603225,0.584593,0.569756,0.577413,0.571131,0.575458,0.561947,0.544984,0.527456,0.499494,0.462469,0.450873,0.436415,0.424844,0.411862,0.398325,0.383821,0.374741,0.361736,0.354909,0.348520,0.343962,0.343627,0.342918,0.341292,0.341748,0.341261,0.342327,0.339337,0.334773,0.318848,0.305232
0.347247,0.524448,0.532218,0.565779,0.538783,0.531719,0.564149,0.594270,0.586411,0.566263,0.551264,0.559900,0.554427,0.559538,0.545903,0.529185,0.511946,0.484375,0.448161,0.437007,0.421909,0.410422,0.397070,0.383536,0.369487,0.360723,0.348031,0.341025,0.334693,0.330368,0.329804,0.329009,0.327163,0.327668,0.327240,0.327968,0.325580,0.321348,0.306518,0.294478
0.348184,0.522941,0.533248,0.564308,0.538263,0.532358,0.563139,0.592188,0.584034,0.564872,0.550935,0.558093,0.552517,0.558158,0.545167,0.528833,0.510928,0.483446,0.447434,0.436476,0.421151,0.409997,0.396872,0.383333,0.369523,0.360753,0.348145,0.341072,0.335072,0.330941,0.330496,0.329806,0.328021,0.328679,0.328506,0.329179,0.327168,0.322929,0.308441,0.296502
0.343504,0.513909,0.526164,0.551772,0.525409,0.520797,0.550621,0.578675,0.571622,0.554712,0.542732,0.550384,0.544853,0.551030,0.540385,0.525596,0.511601,0.486064,0.452168,0.441798,0.426397,0.415144,0.402173,0.388160,0.374644,0.366139,0.353774,0.346481,0.340231,0.336023,0.335549,0.334768,0.332908,0.333384,0.332917,0.333206,0.330703,0.325624,0.310825,0.298686
0.330580,0.492950,0.506584,0.528205,0.501292,0.498255,0.525707,0.552412,0.546574,0.531174,0.520051,0.525566,0.519128,0.525753,0.516125,0.503122,0.490912,0.466435,0.434074,0.424250,0.409266,0.398446,0.386265,0.372957,0.360172,0.352188,0.340546,0.333531,0.327730,0.324062,0.323754,0.323128,0.321138,0.321652,0.321232,0.321482,0.319014,0.314083,0.300022,0.288422
0.307831,0.460877,0.475466,0.495461,0.471244,0.469359,0.494042,0.519692,0.514784,0.501659,0.492064,0.496857,0.491931,0.498411,0.490876,0.480805,0.469783,0.447122,0.417147,0.408295,0.394900,0.384396,0.372788,0.359302,0.347297,0.339694,0.328460,0.321491,0.315895,0.312635,0.312405,0.311719,0.309795,0.310311,0.309951,0.310091,0.307442,0.302069,0.288063,0.276203
0.315595,0.471197,0.485568,0.505363,0.480429,0.478488,0.503891,0.529517,0.524398,0.510339,0.500705,0.506076,0.501078,0.507621,0.500418,0.489983,0.479561,0.457332,0.427251,0.418517,0.404626,0.394069,0.382101,0.368073,0.355675,0.347803,0.336008,0.328760,0.322561,0.318892,0.318444,0.317723,0.315891,0.316145,0.315493,0.315254,0.311997,0.305947,0.291194,0.278853
0.313044,0.465521,0.479857,0.498987,0.476717,0.475141,0.500160,0.524898,0.519353,0.505379,0.495673,0.503237,0.498657,0.504108,0.497847,0.488790,0.480448,0.460670,0.433153,0.424703,0.411989,0.401623,0.389898,0.375904,0.363695,0.355918,0.344169,0.336840,0.330410,0.326421,0.325805,0.325035,0.323145,0.323301,0.322517,0.321818,0.318188,0.311071,0.295847,0.282786
0.305439,0.453782,0.469623,0.484950,0.460564,0.458624,0.479665,0.498706,0.493032,0.479230,0.467356,0.471651,0.466259,0.471634,0.464936,0.455554,0.450478,0.432355,0.407433,0.400808,0.390033,0.380888,0.370561,0.358102,0.346910,0.340363,0.329651,0.322962,0.316604,0.313074,0.312298,0.311771,0.310254,0.310451,0.309528,0.308781,0.304845,0.297957,0.283279,0.270353
