0.207635,0.246454,0.187571,0.189681,0.191940,0.214085,0.196343,0.213829,0.202305,0.188919,0.178584,0.172233,0.173027,0.165345,0.162016,0.152040,0.142785,0.143339,0.139974,0.141504,0.141309,0.134481,0.121999,0.106545,0.099604,0.094511,0.089482,0.087156,0.080193,0.079877,0.078079,0.077893,0.080259,0.080911,0.081034,0.080214,0.080095,0.079358,0.081558,0.076239
0.233437,0.304566,0.238764,0.244704,0.229006,0.253885,0.232715,0.264605,0.252543,0.229189,0.210933,0.203663,0.206034,0.197738,0.196279,0.185554,0.173824,0.174599,0.169459,0.171389,0.171134,0.164065,0.149664,0.133613,0.125190,0.118982,0.113528,0.111143,0.101979,0.101837,0.099842,0.099713,0.101928,0.102276,0.103011,0.102655,0.102344,0.100941,0.102714,0.097333
0.447292,0.455604,0.300764,0.292724,0.265152,0.293889,0.275201,0.314692,0.299693,0.269177,0.242172,0.234259,0.238332,0.231059,0.228587,0.218852,0.206307,0.204554,0.203264,0.203485,0.203586,0.192040,0.173767,0.153616,0.144154,0.135354,0.130056,0.127948,0.119715,0.119033,0.116506,0.117918,0.119595,0.120690,0.121509,0.121090,0.120441,0.119713,0.122068,0.112742
0.522500,0.572805,0.367017,0.364144,0.321303,0.372071,0.338376,0.413934,0.398336,0.345547,0.302571,0.304559,0.309375,0.298573,0.298496,0.289143,0.278350,0.271719,0.275845,0.273128,0.277050,0.265766,0.244000,0.219254,0.209534,0.198814,0.192638,0.189730,0.179829,0.179337,0.177121,0.179374,0.179886,0.182124,0.184150,0.184780,0.183138,0.181544,0.184492,0.167467
0.513847,0.624613,0.445637,0.453849,0.388328,0.429447,0.399079,0.480169,0.467271,0.406451,0.359432,0.350993,0.356934,0.342425,0.340708,0.327358,0.311359,0.307319,0.302444,0.305200,0.303842,0.289305,0.263794,0.235166,0.224471,0.211808,0.203904,0.201054,0.186599,0.186723,0.183084,0.185282,0.187160,0.188194,0.191328,0.191608,0.190821,0.189518,0.192584,0.180096
0.531372,0.622082,0.455085,0.475854,0.413529,0.457483,0.430759,0.525196,0.505567,0.439662,0.392516,0.380238,0.387098,0.371421,0.366245,0.354566,0.335764,0.334618,0.331034,0.338718,0.338705,0.321899,0.292795,0.261684,0.248645,0.235946,0.226438,0.224014,0.210942,0.211930,0.208402,0.211022,0.213051,0.214328,0.218618,0.221533,0.219789,0.217845,0.220110,0.206785
0.581331,0.721224,0.510589,0.524243,0.456790,0.513822,0.481297,0.581130,0.560870,0.486550,0.434256,0.422042,0.429825,0.413578,0.410135,0.396374,0.375350,0.370782,0.366676,0.372213,0.375199,0.359188,0.329149,0.296144,0.280385,0.265941,0.255536,0.253009,0.236638,0.237241,0.232950,0.236291,0.238629,0.239783,0.243089,0.244289,0.242419,0.239627,0.243165,0.226914
0.572186,0.731585,0.518271,0.533577,0.466353,0.524180,0.495264,0.587157,0.567072,0.493756,0.444242,0.433709,0.439109,0.422754,0.421859,0.407274,0.386965,0.383991,0.381903,0.383850,0.386258,0.369951,0.339752,0.305573,0.290509,0.275442,0.264754,0.262069,0.244767,0.244188,0.239900,0.242602,0.245588,0.246230,0.248979,0.249675,0.248336,0.246542,0.250775,0.235276
0.373019,0.508491,0.371541,0.382325,0.338020,0.367611,0.334047,0.388578,0.387221,0.341433,0.307137,0.304807,0.307673,0.294016,0.293263,0.283082,0.268519,0.266800,0.268159,0.267431,0.267601,0.252898,0.232043,0.205038,0.194168,0.181956,0.175082,0.171934,0.160369,0.159233,0.157280,0.160351,0.161851,0.163079,0.164457,0.164471,0.163380,0.161420,0.165363,0.156435
0.301827,0.430448,0.297277,0.303221,0.267990,0.302343,0.289374,0.331758,0.325493,0.293288,0.263152,0.259996,0.260231,0.250443,0.252257,0.246440,0.236387,0.236994,0.238376,0.236662,0.235137,0.221846,0.202561,0.180271,0.168756,0.158323,0.152735,0.149514,0.139080,0.138158,0.135298,0.137982,0.140101,0.140057,0.140428,0.140194,0.139409,0.137699,0.140971,0.130908
