0.095913,0.468973,0.564423,0.587373,0.665953,0.611282,0.618465,0.638869,0.674589,0.543976,0.447583,0.628718,0.614000,0.397963,0.325745,0.396203,0.208552,0.261798,0.143403,0.103276,0.098324,0.132141,0.065160,0.063160,0.039373,0.069609,0.046564,0.055814,0.064270,0.021523,0.041883,0.046011,0.043183,0.055885,0.045474,0.040489,0.072746,0.072271,0.070207,0.080145,0.066331,0.071860,0.077332,0.077511,0.073031,0.074953,0.079482,0.078019,0.077022,0.078788,0.079439,0.078076,0.085053,0.086802,0.090144,0.103223,0.112204,0.079980,0.060034,0.062028,0.059551,0.036341
0.085664,0.457668,0.554506,0.591337,0.658124,0.630500,0.646740,0.655252,0.668941,0.559532,0.491369,0.675978,0.661006,0.428419,0.316826,0.394407,0.230685,0.274214,0.139775,0.090831,0.074088,0.094033,0.051811,0.060572,0.039329,0.050565,0.042206,0.056358,0.063859,0.026131,0.048063,0.053411,0.051477,0.064486,0.051901,0.047806,0.081973,0.086604,0.083823,0.095003,0.087626,0.094009,0.100144,0.100228,0.095025,0.096782,0.099660,0.099307,0.097129,0.100275,0.100539,0.098540,0.103030,0.106754,0.107774,0.119941,0.133288,0.103797,0.079571,0.081777,0.075614,0.042660
0.040522,0.191949,0.229950,0.248459,0.507940,0.541784,0.511927,0.349175,0.319168,0.347849,0.304966,0.389682,0.382732,0.257877,0.172473,0.200362,0.124575,0.133539,0.069747,0.048343,0.034683,0.043675,0.028134,0.029841,0.020718,0.037077,0.026867,0.045695,0.040180,0.016058,0.027411,0.029419,0.029373,0.036197,0.034126,0.033542,0.047648,0.053329,0.050070,0.051702,0.049119,0.054166,0.058172,0.059000,0.055872,0.057924,0.061851,0.062784,0.060855,0.062372,0.064174,0.062195,0.063895,0.067767,0.067983,0.073163,0.080307,0.069939,0.055358,0.060486,0.051328,0.023120
0.050692,0.224862,0.275989,0.294321,0.486926,0.496437,0.496588,0.401365,0.372045,0.362047,0.315734,0.419084,0.419688,0.278292,0.180354,0.223967,0.137298,0.146793,0.072744,0.049779,0.032891,0.040149,0.029156,0.032837,0.026399,0.034047,0.035091,0.040617,0.045734,0.018398,0.035028,0.038438,0.041911,0.052070,0.045902,0.047504,0.062147,0.066935,0.056958,0.058336,0.053582,0.058760,0.062691,0.062911,0.061343,0.063502,0.068028,0.068455,0.066371,0.067121,0.068357,0.065760,0.067727,0.072058,0.072898,0.076713,0.086196,0.070608,0.054019,0.062729,0.057021,0.030369
0.015386,0.057901,0.063299,0.070501,0.163199,0.181145,0.166214,0.098695,0.087695,0.115900,0.116828,0.154118,0.159530,0.162604,0.089666,0.081403,0.059424,0.080086,0.051858,0.079553,0.071272,0.062756,0.039762,0.049699,0.045034,0.019983,0.016625,0.026528,0.035873,0.012988,0.019996,0.023088,0.023922,0.030561,0.030651,0.024062,0.037055,0.049088,0.049297,0.051996,0.050584,0.054408,0.060160,0.060589,0.060321,0.061352,0.066073,0.069782,0.067531,0.067478,0.067746,0.065758,0.066946,0.071994,0.071034,0.076079,0.076671,0.064587,0.046600,0.054600,0.045292,0.019440
0.013532,0.046112,0.049403,0.053798,0.114312,0.132323,0.121139,0.075794,0.069882,0.093641,0.139204,0.157908,0.162932,0.158072,0.107739,0.074751,0.087824,0.062553,0.052340,0.136831,0.126133,0.119737,0.062911,0.106936,0.094415,0.039211,0.017392,0.027848,0.030339,0.016299,0.032708,0.039033,0.032547,0.032229,0.033500,0.034704,0.048953,0.066808,0.062322,0.067080,0.060331,0.066791,0.074446,0.076799,0.071757,0.073304,0.075205,0.076982,0.075273,0.074502,0.073200,0.069778,0.072679,0.078310,0.077958,0.087645,0.082899,0.067025,0.047201,0.060041,0.051549,0.023456
0.010988,0.026677,0.030985,0.034459,0.081090,0.089852,0.083521,0.045430,0.057622,0.064668,0.078332,0.108100,0.111693,0.111441,0.072675,0.056626,0.057106,0.051562,0.043464,0.046687,0.069136,0.064233,0.026743,0.034114,0.025577,0.022746,0.017293,0.046867,0.037473,0.022373,0.032968,0.040113,0.035900,0.038988,0.043880,0.044747,0.052325,0.074844,0.076031,0.074603,0.070378,0.075663,0.084729,0.085713,0.084576,0.087035,0.092249,0.091610,0.092271,0.091735,0.092119,0.089266,0.086002,0.091826,0.091448,0.092874,0.090662,0.073144,0.048972,0.058921,0.054429,0.023482
0.004322,0.014979,0.016797,0.018191,0.039842,0.044461,0.043122,0.025275,0.025118,0.040727,0.042711,0.066799,0.073728,0.084722,0.044165,0.035339,0.033150,0.031761,0.028303,0.037254,0.036760,0.033381,0.017393,0.024760,0.018914,0.017155,0.021242,0.020431,0.020783,0.013217,0.022811,0.027731,0.025499,0.027685,0.030698,0.033393,0.036911,0.051721,0.049606,0.052744,0.051025,0.055597,0.061474,0.062551,0.060102,0.061945,0.065128,0.066220,0.064061,0.064907,0.065273,0.062388,0.060790,0.065990,0.064987,0.065259,0.064728,0.055061,0.034401,0.045207,0.041334,0.016283
0.005529,0.024315,0.030792,0.034987,0.048771,0.059059,0.057629,0.028052,0.046325,0.054434,0.112849,0.124139,0.136214,0.111937,0.073618,0.045769,0.062267,0.057890,0.056083,0.087530,0.122716,0.126344,0.043818,0.067123,0.061079,0.058117,0.027484,0.091774,0.069522,0.022645,0.051139,0.066843,0.061913,0.049984,0.046116,0.051020,0.068348,0.086547,0.078242,0.088178,0.096358,0.103127,0.106646,0.106598,0.091592,0.091713,0.090551,0.093339,0.088731,0.093407,0.091342,0.084992,0.084049,0.089457,0.087823,0.085705,0.083711,0.069811,0.048706,0.055634,0.052162,0.023883
0.002466,0.013484,0.015004,0.016196,0.029346,0.034752,0.032634,0.016010,0.018083,0.030333,0.082370,0.106627,0.114013,0.086708,0.053918,0.038140,0.054317,0.044563,0.038128,0.067590,0.062010,0.060663,0.022293,0.048951,0.050265,0.053097,0.034833,0.055080,0.047660,0.020861,0.052301,0.068739,0.069185,0.053664,0.044103,0.053154,0.071116,0.089221,0.074790,0.085266,0.102286,0.108136,0.110366,0.108251,0.086987,0.086201,0.087697,0.090169,0.084885,0.091204,0.087995,0.080974,0.079988,0.084307,0.081507,0.078876,0.077098,0.067957,0.045399,0.050478,0.046586,0.018854
