0.429729,0.455675,0.322191,0.264197,0.358131,0.409842,0.438234,0.470498,0.536698,0.542911,0.535927,0.523284,0.485981,0.471120,0.348005,0.247540,0.229718,0.199311,0.176186,0.170060,0.165561,0.158095,0.149753,0.146447,0.146403,0.145872,0.139934,0.138703,0.138606,0.138917,0.134257,0.130474,0.131421,0.126209,0.123246,0.121071,0.119649,0.116441,0.113844,0.031173
0.394611,0.414478,0.288001,0.235408,0.319408,0.369032,0.390951,0.414585,0.480128,0.484212,0.474757,0.469323,0.437849,0.430030,0.319801,0.237520,0.222011,0.192689,0.170926,0.163546,0.159403,0.148114,0.137603,0.134806,0.133599,0.132001,0.125376,0.123390,0.123232,0.123031,0.118152,0.115049,0.115330,0.110259,0.107882,0.105939,0.104626,0.101821,0.100519,0.028197
0.389047,0.414785,0.289822,0.233321,0.328335,0.382820,0.405049,0.433139,0.495490,0.502189,0.490954,0.484214,0.453017,0.445146,0.330416,0.258202,0.241423,0.209836,0.186633,0.176190,0.170126,0.157485,0.145923,0.143350,0.142113,0.141042,0.134760,0.133225,0.133366,0.132487,0.127675,0.124979,0.124806,0.120524,0.118653,0.116550,0.115182,0.112049,0.110514,0.033934
0.369414,0.406942,0.298773,0.246137,0.340845,0.395419,0.423060,0.457552,0.517036,0.521827,0.517625,0.505050,0.470012,0.455346,0.333586,0.245520,0.225761,0.195957,0.173505,0.164986,0.159328,0.152503,0.145252,0.143776,0.143677,0.143947,0.138209,0.137597,0.137996,0.137213,0.132799,0.129873,0.129975,0.125576,0.123609,0.121984,0.120680,0.117763,0.115751,0.035318
0.250105,0.237484,0.194106,0.164565,0.224437,0.262775,0.288270,0.314802,0.340691,0.346413,0.342905,0.325520,0.305224,0.292916,0.206515,0.152424,0.146757,0.134660,0.120175,0.121224,0.117472,0.118283,0.115221,0.113709,0.114040,0.116457,0.115289,0.115055,0.114819,0.114392,0.111949,0.108599,0.110868,0.106539,0.104747,0.103434,0.102745,0.100871,0.097929,0.026958
0.072263,0.076087,0.069834,0.055620,0.081450,0.095084,0.103126,0.125389,0.135530,0.135986,0.140868,0.134601,0.132195,0.127155,0.099923,0.072380,0.067617,0.060710,0.056657,0.053454,0.050137,0.049861,0.047569,0.047554,0.047746,0.047556,0.047441,0.048101,0.048335,0.048395,0.047720,0.046402,0.046424,0.046953,0.046159,0.045296,0.044403,0.042920,0.041710,0.012545
0.155640,0.125442,0.103801,0.081610,0.132729,0.160912,0.171810,0.192424,0.206154,0.212462,0.215493,0.217389,0.222375,0.221285,0.165283,0.136126,0.132191,0.118653,0.114124,0.116484,0.113443,0.115018,0.113322,0.111474,0.110128,0.109500,0.108499,0.108953,0.109813,0.108900,0.107290,0.105154,0.104719,0.101670,0.100080,0.099021,0.098399,0.095943,0.094645,0.032811
0.125180,0.125756,0.114363,0.091022,0.140744,0.159443,0.168462,0.193499,0.210675,0.219138,0.224673,0.227377,0.228027,0.217620,0.150966,0.115351,0.110563,0.101416,0.095163,0.100471,0.098452,0.105396,0.104758,0.103457,0.102956,0.102749,0.102556,0.102747,0.103510,0.101929,0.099907,0.097615,0.098016,0.095092,0.094024,0.091908,0.090871,0.089121,0.087600,0.026609
0.129670,0.090085,0.083958,0.066469,0.107070,0.123825,0.135062,0.160192,0.167306,0.170996,0.185406,0.188882,0.221153,0.214738,0.160643,0.115238,0.133260,0.151222,0.150006,0.176783,0.175780,0.199260,0.203282,0.200572,0.199142,0.203788,0.210009,0.207842,0.207456,0.206510,0.206587,0.202656,0.205077,0.193871,0.189246,0.186323,0.183497,0.180710,0.176020,0.054573
0.082708,0.062995,0.065158,0.051893,0.087492,0.101997,0.111607,0.138230,0.151258,0.156282,0.170264,0.163935,0.185885,0.182554,0.151463,0.110165,0.121137,0.125757,0.118705,0.129883,0.126281,0.138642,0.138929,0.135096,0.133673,0.134600,0.136588,0.136087,0.136592,0.134450,0.133735,0.130130,0.129705,0.122952,0.119945,0.117713,0.116036,0.113573,0.112044,0.033311
0.093762,0.078042,0.066589,0.053347,0.083984,0.099660,0.110281,0.132794,0.142345,0.146088,0.157442,0.156936,0.175726,0.174214,0.139863,0.098944,0.109033,0.112522,0.111784,0.130407,0.131560,0.147644,0.147306,0.147110,0.145944,0.146869,0.146743,0.146785,0.147606,0.146443,0.144681,0.141925,0.142472,0.138175,0.135638,0.133735,0.132691,0.130244,0.129196,0.040835
0.123762,0.093952,0.079218,0.062435,0.094817,0.108927,0.118179,0.143112,0.152813,0.156091,0.170503,0.173699,0.203897,0.206712,0.161206,0.115723,0.131625,0.137370,0.140955,0.167966,0.174563,0.194582,0.192631,0.194013,0.191937,0.190933,0.191711,0.190971,0.190237,0.190398,0.187279,0.183286,0.183829,0.180579,0.177121,0.173314,0.171656,0.168318,0.164442,0.053945
0.129380,0.117877,0.100546,0.081626,0.121694,0.137519,0.147884,0.173834,0.185494,0.189521,0.205597,0.205530,0.234906,0.237643,0.185839,0.139470,0.161030,0.174160,0.175192,0.203952,0.207936,0.228749,0.227579,0.228304,0.226672,0.225648,0.227196,0.226915,0.225880,0.224178,0.221226,0.217007,0.215968,0.207136,0.202838,0.199605,0.197433,0.193714,0.190237,0.060454
0.161388,0.143453,0.127673,0.104261,0.150780,0.168598,0.179334,0.215185,0.229427,0.236793,0.262071,0.270122,0.324980,0.326954,0.252297,0.190773,0.228591,0.251612,0.262092,0.319852,0.330653,0.369099,0.367201,0.368672,0.365711,0.365416,0.369430,0.368736,0.368518,0.366293,0.360576,0.353439,0.351705,0.336564,0.330679,0.325412,0.321445,0.315420,0.308945,0.099171
0.194105,0.165472,0.140916,0.112609,0.163922,0.186606,0.198959,0.237199,0.256705,0.263495,0.288446,0.297033,0.356605,0.363477,0.285106,0.220235,0.262568,0.288092,0.297271,0.358173,0.370313,0.406750,0.402443,0.402323,0.399283,0.399370,0.402368,0.399562,0.398038,0.396087,0.390415,0.383186,0.383084,0.367045,0.360015,0.355107,0.351042,0.344952,0.338103,0.113024
0.202081,0.168360,0.143971,0.114859,0.170298,0.195968,0.209656,0.251903,0.270707,0.277146,0.304111,0.312372,0.377932,0.386449,0.302415,0.234446,0.282698,0.312908,0.322790,0.387254,0.401590,0.440021,0.434360,0.433451,0.429982,0.430291,0.434707,0.431387,0.429623,0.428135,0.422586,0.414912,0.414294,0.397592,0.390095,0.384977,0.380527,0.374371,0.366746,0.125593
0.180032,0.147469,0.130971,0.106143,0.155732,0.177153,0.189899,0.231581,0.248559,0.256194,0.285736,0.293214,0.359979,0.368605,0.289540,0.218200,0.264215,0.295733,0.306269,0.375177,0.392051,0.434177,0.429177,0.428014,0.427736,0.431493,0.439119,0.434734,0.432533,0.430511,0.426437,0.419472,0.418566,0.400575,0.392623,0.387184,0.382801,0.377370,0.368634,0.133967
0.169106,0.131555,0.116442,0.093395,0.139395,0.159588,0.171832,0.211368,0.226405,0.233276,0.261904,0.268966,0.336997,0.346717,0.273772,0.207619,0.255828,0.290219,0.301632,0.373850,0.391692,0.432995,0.426780,0.424460,0.424136,0.428865,0.438299,0.433045,0.430254,0.428996,0.425594,0.418766,0.418298,0.399924,0.391347,0.385613,0.381291,0.376388,0.367364,0.131514
