0.839243,0.861539,0.649104,0.655789,0.560809,0.569623,0.561077,0.570936,0.583924,0.426203,0.356883,0.375014,0.423305,0.433545,0.384365,0.399933,0.389987,0.406962,0.391992,0.391867,0.379395,0.370492
0.784370,0.803835,0.609274,0.613397,0.520539,0.534673,0.521669,0.541674,0.549562,0.401797,0.331798,0.344461,0.390606,0.399238,0.353642,0.365962,0.359615,0.370998,0.360034,0.359249,0.347087,0.335172
0.750293,0.773821,0.622844,0.623282,0.534428,0.543013,0.528756,0.545538,0.550677,0.408819,0.334484,0.345899,0.388653,0.394002,0.351665,0.362455,0.357644,0.367882,0.359028,0.357204,0.345350,0.334739
0.710171,0.771463,0.599971,0.604382,0.521640,0.522290,0.509951,0.516477,0.528739,0.397320,0.330379,0.345286,0.389469,0.398626,0.358849,0.370836,0.364852,0.378845,0.368012,0.365267,0.349651,0.334974
0.378353,0.455756,0.400400,0.387415,0.336380,0.319219,0.314078,0.309155,0.319551,0.239904,0.199121,0.205254,0.229606,0.237505,0.215782,0.223129,0.221089,0.226950,0.221835,0.225100,0.212564,0.204098
0.108302,0.151902,0.161033,0.149618,0.142331,0.129879,0.126248,0.123696,0.127611,0.100343,0.092063,0.095832,0.104512,0.106983,0.101240,0.105810,0.106351,0.105863,0.104533,0.103766,0.100750,0.095667
0.216712,0.258327,0.221004,0.238920,0.231387,0.252423,0.258653,0.284666,0.278898,0.235615,0.193350,0.197854,0.207518,0.216886,0.210074,0.208994,0.209924,0.211770,0.207655,0.202623,0.205520,0.190104
0.166445,0.222569,0.198230,0.211212,0.194036,0.196131,0.204856,0.206289,0.214096,0.187507,0.160861,0.159075,0.167411,0.169130,0.163041,0.161360,0.160853,0.160241,0.162440,0.156211,0.156930,0.150670
0.123328,0.154503,0.155603,0.165721,0.164214,0.161914,0.177824,0.169889,0.179360,0.167205,0.139070,0.143192,0.152920,0.161395,0.152623,0.151032,0.150906,0.150962,0.147741,0.148148,0.158231,0.168810
0.086995,0.123319,0.157961,0.157682,0.156216,0.151177,0.166795,0.162975,0.169938,0.169223,0.145116,0.149596,0.155119,0.157440,0.151280,0.146973,0.144789,0.146178,0.143496,0.142202,0.149340,0.146679
0.106261,0.134484,0.137867,0.140196,0.142335,0.146797,0.154482,0.168370,0.179627,0.178310,0.159296,0.165145,0.167617,0.174326,0.165247,0.163855,0.160036,0.162104,0.155983,0.153934,0.161363,0.151062
0.137017,0.160967,0.146881,0.153452,0.152114,0.159062,0.168039,0.177151,0.187583,0.182889,0.161702,0.164214,0.172109,0.177932,0.167766,0.167618,0.166624,0.165083,0.159919,0.159200,0.166019,0.158146
0.149966,0.182522,0.173719,0.181873,0.179215,0.183444,0.193405,0.196869,0.210446,0.210667,0.184506,0.186803,0.196494,0.201517,0.188938,0.189052,0.186365,0.186247,0.184646,0.189159,0.194421,0.186149
0.183322,0.218334,0.202255,0.214886,0.216861,0.224667,0.242102,0.245223,0.261496,0.266726,0.226418,0.231362,0.243868,0.251915,0.238718,0.238604,0.235604,0.233787,0.228210,0.231459,0.248194,0.238853
0.236274,0.276083,0.246574,0.259995,0.255491,0.265067,0.281952,0.286107,0.303648,0.300158,0.255050,0.262292,0.278433,0.287854,0.270935,0.274289,0.270335,0.269533,0.261528,0.266378,0.283118,0.274511
0.238080,0.279447,0.260482,0.274177,0.270998,0.277749,0.295716,0.297861,0.316765,0.316455,0.269673,0.277691,0.295184,0.305216,0.288709,0.291128,0.287710,0.286345,0.278065,0.281502,0.299355,0.292635
0.204152,0.237488,0.232511,0.242943,0.246866,0.249720,0.269812,0.268760,0.291576,0.301643,0.258836,0.264672,0.279747,0.289090,0.275265,0.275816,0.272683,0.269634,0.263344,0.266849,0.283132,0.270434
0.187367,0.212163,0.212037,0.220662,0.225122,0.227231,0.246809,0.246094,0.267360,0.278323,0.238491,0.244780,0.260257,0.269182,0.256158,0.255084,0.254832,0.249724,0.244337,0.248077,0.264148,0.253675
0.189189,0.212797,0.208566,0.218169,0.223152,0.226556,0.245368,0.245881,0.266748,0.278521,0.238031,0.245126,0.260905,0.269915,0.257208,0.256767,0.256117,0.251761,0.245170,0.248558,0.264526,0.252228
0.173720,0.194792,0.193224,0.201822,0.208804,0.211521,0.229122,0.230590,0.250052,0.264049,0.225657,0.232322,0.247187,0.256555,0.244606,0.243334,0.243238,0.238419,0.231803,0.235213,0.250650,0.239543
0.185013,0.204824,0.196607,0.206251,0.212855,0.216481,0.233845,0.236587,0.256468,0.267588,0.227666,0.234326,0.249751,0.258597,0.245265,0.244735,0.244030,0.240192,0.232898,0.236291,0.252136,0.241044
0.181256,0.199456,0.194130,0.203987,0.210923,0.214273,0.231132,0.233660,0.253198,0.263820,0.224247,0.231209,0.246671,0.255354,0.242463,0.241769,0.241071,0.237229,0.229840,0.233278,0.248026,0.238331
0.170081,0.186178,0.182807,0.192599,0.199905,0.203585,0.219753,0.222353,0.240259,0.251203,0.214310,0.221827,0.237426,0.245622,0.233421,0.232665,0.232907,0.228505,0.221787,0.225109,0.239057,0.230235
0.165499,0.184219,0.182700,0.193378,0.200953,0.204846,0.220481,0.222394,0.241367,0.253887,0.216712,0.224587,0.239768,0.248198,0.236085,0.235317,0.235611,0.232009,0.225983,0.229633,0.243927,0.234405
0.172483,0.193851,0.190235,0.201413,0.208160,0.212462,0.227941,0.228774,0.248664,0.258816,0.221143,0.228764,0.244404,0.252726,0.239541,0.239892,0.240209,0.237736,0.232284,0.235968,0.250158,0.240765
0.184474,0.207343,0.199060,0.210992,0.216526,0.221680,0.236503,0.239127,0.259008,0.266557,0.228246,0.235818,0.252171,0.260501,0.246134,0.247146,0.247413,0.245891,0.240008,0.243562,0.257796,0.247167
