0.077084,0.060385,0.058564,0.074067,0.091370,0.093462,0.097532,0.085912,0.079587,0.071490,0.072210,0.064312,0.066376,0.058552,0.060839,0.059386,0.062103,0.067746,0.068900,0.072228,0.068340,0.056592,0.060523,0.062759
0.155659,0.143494,0.139406,0.164553,0.196864,0.203602,0.216570,0.191128,0.174801,0.158811,0.160804,0.142963,0.147065,0.130739,0.133374,0.128977,0.136643,0.138338,0.142116,0.146017,0.142106,0.119338,0.128547,0.134927
0.379174,0.310488,0.297515,0.362150,0.420314,0.436318,0.468546,0.430960,0.382115,0.326680,0.323819,0.283494,0.289824,0.263997,0.275276,0.263851,0.281238,0.282342,0.294783,0.301873,0.291549,0.240684,0.267151,0.276177
0.395633,0.332989,0.318352,0.388374,0.443606,0.463700,0.497636,0.455358,0.407870,0.352105,0.350196,0.308217,0.313928,0.286450,0.297009,0.282449,0.301358,0.297103,0.307626,0.313289,0.303649,0.251917,0.279223,0.285633
0.422785,0.360323,0.346415,0.429917,0.489462,0.511907,0.546116,0.510075,0.451063,0.380340,0.375970,0.327553,0.333001,0.306871,0.320713,0.304563,0.325016,0.319497,0.331461,0.338589,0.327475,0.270804,0.303149,0.308316
0.407402,0.373228,0.360672,0.447674,0.508491,0.534740,0.572270,0.533343,0.475675,0.407228,0.403120,0.352585,0.357105,0.327145,0.337983,0.320222,0.342167,0.328686,0.340163,0.345165,0.337997,0.280094,0.313458,0.320054
0.373780,0.373927,0.368731,0.456446,0.520887,0.544228,0.581920,0.541068,0.480694,0.411658,0.406035,0.352646,0.358804,0.326051,0.337596,0.319631,0.342984,0.329458,0.345070,0.351329,0.346596,0.285258,0.319740,0.333767
0.352925,0.357993,0.350497,0.435455,0.504388,0.537864,0.579961,0.538033,0.483563,0.426596,0.423483,0.374523,0.378865,0.345037,0.352833,0.334267,0.355967,0.336730,0.345675,0.349643,0.346472,0.288000,0.320151,0.330650
0.336177,0.339362,0.328597,0.410570,0.481941,0.529613,0.580961,0.544900,0.496192,0.446947,0.445906,0.396273,0.394039,0.359778,0.362467,0.344381,0.364036,0.341030,0.341461,0.342661,0.341205,0.287806,0.316434,0.323793
0.295534,0.299811,0.291716,0.364408,0.441529,0.497796,0.562168,0.531846,0.500865,0.466495,0.468585,0.424021,0.418858,0.384486,0.379305,0.363481,0.379845,0.351570,0.340917,0.337947,0.337645,0.287086,0.311794,0.313774
0.297414,0.302002,0.294909,0.367918,0.446310,0.502883,0.567153,0.537573,0.504394,0.470007,0.471275,0.427027,0.422388,0.387098,0.382255,0.366413,0.382566,0.357489,0.348451,0.346581,0.345875,0.293748,0.318869,0.321892
0.299072,0.304525,0.293132,0.362954,0.441069,0.498941,0.564311,0.536821,0.504210,0.471632,0.472863,0.431210,0.425835,0.392037,0.386267,0.370105,0.386271,0.359154,0.348876,0.346288,0.345693,0.294590,0.319647,0.319517
0.302031,0.308440,0.296632,0.369281,0.450310,0.514143,0.585873,0.564901,0.531597,0.496796,0.497579,0.452824,0.447497,0.413901,0.407935,0.391505,0.407045,0.377165,0.364041,0.360382,0.359760,0.307001,0.333554,0.332704
0.298011,0.303107,0.291482,0.362909,0.444342,0.512333,0.599516,0.579712,0.556837,0.525210,0.530547,0.484231,0.481318,0.445111,0.439428,0.421106,0.434561,0.398930,0.379370,0.372933,0.373243,0.319245,0.345665,0.338829
0.300962,0.315827,0.301278,0.370913,0.457688,0.525338,0.620330,0.608397,0.590635,0.556366,0.564290,0.517146,0.518697,0.484899,0.482819,0.462470,0.476176,0.436228,0.413077,0.404101,0.403892,0.344442,0.373081,0.358081
0.259960,0.269327,0.259055,0.325171,0.403221,0.469252,0.551220,0.544431,0.534115,0.524913,0.533733,0.501284,0.506448,0.474702,0.471689,0.453761,0.463163,0.422002,0.392676,0.381251,0.381969,0.324822,0.348597,0.325739
0.272862,0.281564,0.267950,0.334314,0.420095,0.492019,0.589406,0.593709,0.594200,0.579306,0.595138,0.554258,0.562917,0.530510,0.529310,0.510335,0.519350,0.471281,0.434063,0.418727,0.418432,0.357084,0.382962,0.351629
