0.362390,0.048708,0.048582,0.201821,0.202297,0.229265,0.246850,0.256292,0.173599,0.141494,0.140645,0.140046,0.136645,0.144434,0.140791,0.142860,0.145313,0.148258,0.289071,0.290939,0.300953,0.304441,0.308215,0.325139,0.335313,0.246421,0.234643,0.199537,0.194046,0.166598,0.140439,0.108651
0.456723,0.065653,0.065569,0.181952,0.182994,0.208151,0.224477,0.232735,0.161362,0.132299,0.131407,0.130154,0.126823,0.132402,0.129389,0.131207,0.133011,0.135979,0.261586,0.265050,0.275542,0.276009,0.278563,0.295110,0.322742,0.244660,0.225228,0.180813,0.174411,0.145222,0.116557,0.084622
0.243565,0.068049,0.068005,0.086310,0.087326,0.097725,0.104096,0.106351,0.073506,0.059058,0.058624,0.057809,0.056380,0.058795,0.057434,0.058152,0.058913,0.060167,0.116877,0.118832,0.123383,0.124679,0.125898,0.133420,0.161982,0.138839,0.128506,0.107783,0.105570,0.096802,0.080318,0.065867
0.278908,0.055202,0.055152,0.105480,0.105343,0.117818,0.125502,0.128539,0.096959,0.083026,0.082608,0.082688,0.080681,0.084421,0.082365,0.083604,0.085361,0.086218,0.152940,0.154544,0.159505,0.159778,0.160896,0.166852,0.174731,0.132734,0.119029,0.096947,0.094170,0.083852,0.068256,0.054111
0.082893,0.027854,0.027849,0.021851,0.023383,0.028809,0.031074,0.031841,0.022361,0.016994,0.016623,0.016144,0.015845,0.016434,0.016152,0.016260,0.016368,0.016764,0.037147,0.038176,0.042024,0.040618,0.041061,0.047571,0.091787,0.083317,0.077105,0.063947,0.061426,0.056058,0.046377,0.035024
0.061333,0.017853,0.017846,0.017526,0.019303,0.025160,0.027209,0.027975,0.018351,0.013653,0.013252,0.012966,0.012682,0.013353,0.012970,0.013071,0.013272,0.013484,0.032410,0.033686,0.036630,0.035526,0.036024,0.043092,0.108506,0.111812,0.107171,0.095645,0.093520,0.095527,0.088727,0.075810
0.063779,0.024173,0.024131,0.019883,0.021067,0.024930,0.025730,0.026356,0.016923,0.011850,0.011519,0.010929,0.010877,0.011114,0.011143,0.011094,0.010761,0.011256,0.029428,0.028989,0.031571,0.030956,0.031116,0.039416,0.103845,0.087798,0.080554,0.062301,0.059151,0.058724,0.049054,0.039300
0.022722,0.008036,0.008033,0.009089,0.010179,0.013064,0.014058,0.014877,0.011548,0.008525,0.008286,0.007840,0.007911,0.008009,0.008001,0.008017,0.007817,0.008007,0.018646,0.018770,0.020939,0.020058,0.020159,0.025645,0.061461,0.052758,0.050009,0.041915,0.040001,0.037495,0.031185,0.024615
0.066773,0.018752,0.018714,0.007260,0.008696,0.012161,0.013777,0.015997,0.009148,0.005764,0.005494,0.005231,0.005129,0.005260,0.005048,0.005035,0.005102,0.005062,0.017418,0.017762,0.018979,0.017833,0.018021,0.024857,0.093242,0.094380,0.086835,0.067251,0.064058,0.072542,0.064660,0.054906
0.030319,0.014710,0.014692,0.010167,0.012001,0.013817,0.014848,0.016069,0.009788,0.006228,0.006070,0.005543,0.005552,0.005435,0.005452,0.005451,0.005231,0.005366,0.019018,0.018472,0.019710,0.019422,0.019500,0.026023,0.071806,0.080498,0.071882,0.059139,0.056569,0.063309,0.057226,0.045284
