0.325660,0.293928,0.304001,0.311424,0.178143,0.057419,0.102836,0.149204,0.099943,0.077585,0.073886,0.094059,0.108885,0.136964,0.151980,0.156071,0.137118,0.121936,0.121242,0.115271,0.120255,0.117080,0.111019,0.112077,0.116098,0.121859
0.487444,0.426228,0.436467,0.455396,0.278432,0.125422,0.212498,0.186471,0.169402,0.169100,0.146360,0.152095,0.177413,0.226238,0.252140,0.264454,0.234048,0.206620,0.206125,0.192663,0.196059,0.191323,0.181362,0.184768,0.193746,0.200343
0.819026,0.764578,0.748602,0.743481,0.421941,0.147602,0.288464,0.254593,0.200112,0.167403,0.167953,0.188627,0.219445,0.269136,0.320351,0.326074,0.278711,0.248302,0.249682,0.230594,0.240209,0.235929,0.222018,0.222586,0.233387,0.245619
0.712694,0.651930,0.643317,0.662499,0.397093,0.174147,0.290643,0.273217,0.247401,0.233457,0.196846,0.218494,0.255593,0.324303,0.367838,0.380104,0.335794,0.299752,0.299505,0.279715,0.285422,0.279946,0.263688,0.265825,0.275842,0.285727
0.532129,0.476233,0.475874,0.505807,0.343625,0.192403,0.305773,0.262258,0.280443,0.296752,0.243679,0.258205,0.298030,0.389938,0.421584,0.440219,0.400106,0.366458,0.364703,0.344196,0.345739,0.340803,0.326046,0.331136,0.337272,0.344330
0.511573,0.461161,0.458469,0.487265,0.319584,0.182236,0.315381,0.254317,0.292641,0.301296,0.258319,0.263367,0.310405,0.405410,0.435145,0.452345,0.412017,0.378561,0.378276,0.358043,0.358739,0.353476,0.339466,0.344585,0.350211,0.356732
0.429843,0.379964,0.380211,0.413067,0.282010,0.151600,0.304397,0.237845,0.310756,0.333850,0.288497,0.283051,0.330966,0.438015,0.461049,0.481286,0.442019,0.409534,0.406700,0.385397,0.384440,0.378236,0.363679,0.370781,0.377061,0.382048
0.358192,0.318582,0.320235,0.346115,0.236588,0.128899,0.285995,0.227076,0.317473,0.338830,0.309354,0.301260,0.355954,0.474916,0.496841,0.518037,0.477221,0.445657,0.443751,0.423529,0.423087,0.415463,0.401449,0.409837,0.415696,0.420511
0.358339,0.318700,0.321372,0.335742,0.230822,0.115619,0.261358,0.222738,0.328782,0.335950,0.308515,0.314303,0.371716,0.508857,0.536499,0.563876,0.537076,0.512513,0.510685,0.494302,0.496261,0.489728,0.475327,0.483231,0.486474,0.488546
0.335020,0.302304,0.306389,0.318448,0.212822,0.107542,0.256485,0.208814,0.303606,0.311963,0.302390,0.309411,0.368145,0.507417,0.539178,0.567658,0.544763,0.523061,0.523681,0.508009,0.510646,0.504576,0.493178,0.500639,0.501842,0.503609
0.315951,0.286185,0.290591,0.299124,0.196714,0.101623,0.226523,0.190743,0.275852,0.289820,0.290131,0.303937,0.363850,0.499504,0.530962,0.559254,0.543381,0.524431,0.525878,0.512083,0.515015,0.509904,0.499484,0.506925,0.507826,0.509167
