0.384648,0.452487,0.343867,0.323598,0.308743,0.301534,0.253910,0.195907,0.188179,0.169430,0.151619,0.147528,0.136995,0.124419,0.123898,0.124107
0.046999,0.053328,0.075454,0.083671,0.076118,0.076367,0.067009,0.051022,0.048081,0.042186,0.041522,0.041888,0.047697,0.048431,0.048140,0.047771
0.046958,0.053278,0.075433,0.083657,0.076108,0.076381,0.067022,0.051028,0.048072,0.042182,0.041515,0.041880,0.047698,0.048434,0.048147,0.047786
0.132135,0.157138,0.147131,0.129646,0.118156,0.104823,0.084661,0.063175,0.060192,0.059181,0.053344,0.053213,0.053229,0.049504,0.047205,0.042805
0.133250,0.157919,0.150932,0.134154,0.122392,0.108944,0.088519,0.066124,0.063240,0.062311,0.056664,0.056952,0.056722,0.052870,0.050643,0.046089
0.150231,0.180879,0.169388,0.152559,0.140667,0.126756,0.104410,0.079229,0.076222,0.075136,0.069126,0.070347,0.069391,0.064504,0.062099,0.057044
0.160567,0.194628,0.180395,0.162176,0.150072,0.135560,0.112042,0.085341,0.082274,0.080964,0.074297,0.075165,0.073248,0.067763,0.065220,0.059770
0.165332,0.201588,0.184946,0.166212,0.154067,0.138939,0.114929,0.087822,0.084922,0.083556,0.076991,0.077701,0.075294,0.069355,0.066612,0.061048
0.117028,0.144560,0.129432,0.117391,0.109735,0.102468,0.085721,0.066071,0.062486,0.061617,0.056674,0.057241,0.055280,0.051239,0.050533,0.048729
0.097584,0.120748,0.103161,0.092631,0.087276,0.083462,0.070325,0.054551,0.050845,0.050444,0.046394,0.046618,0.044092,0.040665,0.040718,0.039931
0.097223,0.120103,0.101973,0.091403,0.086125,0.082394,0.069396,0.053967,0.050294,0.049950,0.045821,0.045909,0.043311,0.039898,0.039957,0.039168
0.095899,0.118845,0.099663,0.088905,0.083906,0.080424,0.067808,0.052831,0.049185,0.048929,0.044980,0.045010,0.042201,0.038814,0.038906,0.038141
0.093596,0.115866,0.097416,0.087020,0.082067,0.078646,0.066232,0.051665,0.048093,0.047905,0.044108,0.044231,0.041590,0.038313,0.038395,0.037711
0.096740,0.120754,0.099826,0.088853,0.084130,0.080756,0.068283,0.053476,0.049838,0.049804,0.046014,0.045970,0.042613,0.038984,0.039008,0.037961
0.094967,0.118101,0.098375,0.087763,0.082994,0.079648,0.067203,0.052601,0.049007,0.049019,0.045301,0.045355,0.042302,0.038761,0.038795,0.037874
0.096388,0.119694,0.099442,0.088566,0.083730,0.080262,0.067674,0.053043,0.049412,0.049415,0.045629,0.045697,0.042664,0.039117,0.039144,0.038178
0.097349,0.121314,0.099777,0.088483,0.083788,0.080363,0.067867,0.053164,0.049530,0.049482,0.045664,0.045580,0.042351,0.038783,0.038793,0.037743
0.099695,0.123824,0.102683,0.091133,0.086138,0.082381,0.069396,0.054402,0.050686,0.050672,0.046712,0.046665,0.043525,0.039878,0.039858,0.038724
0.184708,0.227700,0.197265,0.177497,0.165925,0.151759,0.126691,0.099033,0.095082,0.095061,0.089611,0.091894,0.089183,0.082337,0.079476,0.074132
0.186335,0.230021,0.200540,0.180268,0.168525,0.154325,0.129068,0.100669,0.096832,0.096439,0.090539,0.092762,0.089908,0.083296,0.080509,0.075050
0.193352,0.239738,0.210325,0.190162,0.178175,0.163686,0.136881,0.106832,0.102612,0.102056,0.096186,0.100082,0.098253,0.092709,0.090411,0.086370
0.192653,0.238703,0.221493,0.198506,0.185042,0.168746,0.140580,0.108402,0.103847,0.102756,0.095756,0.098736,0.096430,0.090642,0.088171,0.083525
0.193473,0.240747,0.222318,0.199597,0.186151,0.169891,0.141587,0.109114,0.104416,0.103261,0.096154,0.099213,0.097122,0.091351,0.088787,0.084130
0.204415,0.257631,0.249120,0.231096,0.216304,0.198961,0.169316,0.130994,0.126216,0.124584,0.118574,0.123448,0.122111,0.115982,0.113708,0.108942
0.252374,0.316213,0.476620,0.475592,0.443527,0.412038,0.369960,0.314411,0.317551,0.321171,0.324547,0.323445,0.312989,0.294957,0.290644,0.275377
0.184468,0.229773,0.432369,0.436381,0.398546,0.362560,0.325827,0.273445,0.279492,0.283700,0.299570,0.309404,0.301727,0.285935,0.281861,0.262897
0.171581,0.208955,0.423935,0.421451,0.382720,0.343198,0.307362,0.254256,0.260304,0.264675,0.280733,0.289764,0.281289,0.264268,0.261547,0.243655
0.142875,0.166793,0.361069,0.356891,0.321572,0.282146,0.250964,0.205727,0.210254,0.214918,0.230209,0.236318,0.226637,0.211911,0.210208,0.195274
0.137746,0.159568,0.341151,0.338985,0.303835,0.265480,0.237142,0.192619,0.196865,0.201561,0.215550,0.221788,0.213248,0.200807,0.199142,0.185814
0.112301,0.128053,0.289020,0.288619,0.256169,0.218412,0.192689,0.156523,0.160213,0.165733,0.180511,0.186551,0.179019,0.166472,0.165078,0.153374
0.093413,0.103254,0.245016,0.243587,0.213553,0.178467,0.156356,0.125750,0.128837,0.134391,0.148793,0.155059,0.147842,0.137091,0.136197,0.126453
0.066987,0.071740,0.192899,0.192518,0.167639,0.136161,0.118101,0.093094,0.095851,0.099458,0.110446,0.113817,0.106780,0.098443,0.097925,0.090330
