0.338767,0.349232,0.428449,0.542888,0.545738,0.571540,0.625157,0.605747,0.436302,0.345234,0.252878,0.144471,0.087912,0.059452,0.036619,0.037516,0.032363,0.053438,0.029468,0.023211,0.024046,0.025683,0.023325,0.018433,0.018324,0.024622,0.027601,0.037257,0.043283,0.049894,0.042949,0.044950,0.042555,0.044810,0.050613,0.051867,0.050183,0.050052,0.053902,0.053448,0.056040,0.068660,0.062274,0.063228,0.076766,0.113147,0.097254,0.068841
0.358071,0.388682,0.457975,0.529487,0.576365,0.607959,0.660354,0.658684,0.461510,0.382688,0.267679,0.170666,0.103224,0.065802,0.045337,0.046173,0.036008,0.052090,0.026819,0.021047,0.025032,0.028300,0.026647,0.021356,0.022357,0.031562,0.033282,0.045438,0.053164,0.060248,0.051328,0.053561,0.052188,0.055538,0.062683,0.066853,0.066913,0.067556,0.074138,0.074233,0.079245,0.092504,0.088212,0.085049,0.101601,0.133297,0.118560,0.067673
0.230660,0.214618,0.573955,0.551050,0.527993,0.547020,0.585204,0.559775,0.340713,0.283372,0.179469,0.119312,0.072905,0.047813,0.033017,0.030629,0.027004,0.031868,0.025063,0.021763,0.025462,0.025708,0.019432,0.015089,0.014526,0.021465,0.020877,0.028753,0.033163,0.038251,0.031466,0.032435,0.031602,0.034825,0.040003,0.041246,0.039447,0.039087,0.042897,0.045917,0.049566,0.054550,0.053586,0.050731,0.061039,0.075724,0.070078,0.040994
0.208031,0.203325,0.494244,0.528820,0.490831,0.542101,0.577016,0.529085,0.320243,0.270658,0.173600,0.121130,0.074276,0.048836,0.033732,0.029157,0.026297,0.043066,0.035695,0.026551,0.030641,0.026038,0.022801,0.018270,0.019619,0.026355,0.024394,0.034560,0.038929,0.043076,0.033728,0.034789,0.033748,0.037450,0.042732,0.044187,0.043244,0.043581,0.047190,0.048994,0.052429,0.059481,0.058318,0.054853,0.064265,0.077143,0.068394,0.038580
0.090034,0.080356,0.255070,0.209270,0.254234,0.288560,0.277550,0.267341,0.165723,0.140586,0.108055,0.099952,0.080889,0.070458,0.042379,0.028638,0.016293,0.016142,0.014680,0.013063,0.022165,0.042389,0.028175,0.016613,0.014819,0.018765,0.019434,0.026070,0.032599,0.038942,0.031851,0.032968,0.034085,0.036858,0.045091,0.046560,0.045113,0.043535,0.046312,0.047620,0.051715,0.057599,0.057798,0.057956,0.056970,0.070034,0.063094,0.029988
0.070287,0.066374,0.185901,0.158069,0.212920,0.241666,0.234942,0.232332,0.172403,0.125002,0.100693,0.093196,0.093863,0.099418,0.046290,0.036137,0.022255,0.024391,0.020336,0.014645,0.019499,0.030868,0.021003,0.018596,0.017276,0.022477,0.026767,0.037002,0.046120,0.054047,0.047378,0.050916,0.046698,0.049346,0.052718,0.054685,0.053964,0.053512,0.057928,0.054957,0.056178,0.062591,0.064094,0.060907,0.058853,0.068486,0.059624,0.035621
0.053012,0.049345,0.123586,0.113587,0.114008,0.123808,0.143973,0.156006,0.109849,0.090034,0.106524,0.070654,0.101378,0.072753,0.043244,0.035241,0.024672,0.022178,0.014914,0.015044,0.016184,0.022408,0.019682,0.030418,0.028409,0.031147,0.043165,0.053843,0.065896,0.073784,0.061791,0.063342,0.062197,0.064257,0.068963,0.072648,0.071864,0.074235,0.079701,0.078012,0.077374,0.081032,0.085355,0.069009,0.061721,0.061834,0.058424,0.028325
0.032792,0.030393,0.067025,0.065138,0.066613,0.069936,0.095665,0.101034,0.076346,0.058043,0.064165,0.047883,0.090357,0.051576,0.033231,0.021661,0.015954,0.015990,0.010596,0.009491,0.010331,0.014614,0.017139,0.022557,0.022041,0.028693,0.035129,0.043990,0.052381,0.058413,0.045486,0.046897,0.045452,0.046676,0.049642,0.051788,0.050873,0.052034,0.055271,0.054897,0.054301,0.057800,0.059901,0.050216,0.044899,0.044613,0.042103,0.020866
0.044088,0.041309,0.067114,0.065897,0.074098,0.073458,0.098545,0.108680,0.092742,0.077265,0.082832,0.062089,0.098654,0.088378,0.041479,0.041066,0.035318,0.029256,0.019192,0.016727,0.020036,0.021453,0.025879,0.024136,0.028682,0.045127,0.047818,0.074279,0.086829,0.093580,0.077259,0.083816,0.078027,0.081130,0.080913,0.087252,0.089733,0.095630,0.104093,0.103899,0.106640,0.099758,0.108500,0.080889,0.080078,0.068054,0.056913,0.026664
0.034056,0.029752,0.048692,0.050522,0.047605,0.054485,0.086426,0.084132,0.073057,0.053719,0.056367,0.044546,0.065390,0.044954,0.023761,0.023862,0.024403,0.017803,0.013047,0.011736,0.013087,0.017712,0.016957,0.026519,0.032943,0.041806,0.042579,0.067198,0.075723,0.081470,0.069755,0.075713,0.065621,0.068615,0.066997,0.069968,0.067370,0.067773,0.073020,0.073996,0.076624,0.076450,0.081568,0.065207,0.063350,0.049901,0.043196,0.023437
