0.266742,0.298630,0.187883,0.187769,0.149670,0.147136,0.121040,0.112168,0.093054,0.122413,0.074589,0.064163,0.034338,0.044472,0.041147,0.052807,0.055905,0.055444,0.051312,0.062000,0.080658,0.093665,0.102449,0.104025,0.119636,0.123462,0.132335,0.140266,0.151623,0.158252,0.142929,0.163069,0.168966,0.051373
0.551750,0.582488,0.369491,0.375987,0.206380,0.187500,0.141017,0.113778,0.111970,0.101469,0.065782,0.070949,0.040231,0.046478,0.052173,0.063670,0.070292,0.069658,0.062505,0.069318,0.084746,0.095613,0.100752,0.101900,0.113704,0.116394,0.120538,0.127221,0.135387,0.139820,0.124062,0.151636,0.164859,0.051813
0.626769,0.656191,0.404222,0.419853,0.220083,0.210925,0.152796,0.116759,0.128251,0.104758,0.067516,0.084186,0.046723,0.054009,0.058538,0.071234,0.077034,0.077459,0.070597,0.078261,0.095680,0.107535,0.111741,0.113896,0.124515,0.126435,0.128985,0.136652,0.141234,0.145312,0.128802,0.159335,0.174876,0.056490
0.446200,0.493917,0.326420,0.354690,0.265891,0.316048,0.243540,0.170423,0.209353,0.177646,0.112477,0.121760,0.072719,0.088858,0.087202,0.109249,0.110157,0.117956,0.106263,0.122762,0.151275,0.172656,0.179594,0.181280,0.199169,0.203460,0.206007,0.217960,0.218598,0.224449,0.199590,0.238232,0.254185,0.084476
0.310682,0.342831,0.244405,0.261978,0.225830,0.265725,0.261324,0.180577,0.207572,0.178819,0.129423,0.128696,0.074900,0.083807,0.080022,0.101844,0.112080,0.128670,0.112112,0.128222,0.145770,0.160247,0.168896,0.172228,0.192616,0.198890,0.201877,0.212735,0.220667,0.226464,0.202363,0.235470,0.246239,0.080285
0.274084,0.304241,0.223783,0.241632,0.225598,0.270459,0.255143,0.181979,0.222617,0.188793,0.136637,0.143997,0.087238,0.096732,0.094209,0.117434,0.125339,0.144138,0.124803,0.141230,0.162175,0.176569,0.183650,0.185748,0.205876,0.210533,0.212458,0.224144,0.230259,0.235987,0.209815,0.245281,0.257017,0.085877
0.213311,0.245192,0.179221,0.194263,0.171909,0.227250,0.240118,0.169925,0.244735,0.187727,0.139486,0.147858,0.097049,0.109030,0.108738,0.135888,0.135254,0.150398,0.136427,0.153931,0.175932,0.188953,0.191335,0.191797,0.209118,0.210799,0.209469,0.220863,0.222335,0.226974,0.200851,0.239717,0.254672,0.085518
0.180066,0.208309,0.149780,0.167853,0.139322,0.195299,0.216741,0.147633,0.231501,0.170470,0.129548,0.152850,0.106063,0.103373,0.103614,0.129473,0.131425,0.143235,0.131114,0.143785,0.163718,0.174937,0.175590,0.174458,0.189706,0.191289,0.187941,0.197605,0.202735,0.206277,0.181311,0.222354,0.239808,0.079234
0.156601,0.182190,0.128191,0.146579,0.117335,0.172511,0.188964,0.130086,0.219819,0.162868,0.126808,0.153982,0.119495,0.110800,0.108674,0.133422,0.132017,0.140913,0.130203,0.140189,0.162845,0.172926,0.172381,0.171759,0.185903,0.186783,0.182299,0.191643,0.198331,0.201270,0.176414,0.221343,0.241045,0.078439
0.142304,0.168055,0.116729,0.133973,0.102446,0.154734,0.177557,0.121983,0.207908,0.152062,0.116253,0.158268,0.131184,0.127629,0.124116,0.151366,0.146025,0.156284,0.146767,0.159460,0.181163,0.188755,0.187239,0.187880,0.200761,0.199890,0.192426,0.202948,0.208464,0.211242,0.183177,0.229416,0.249741,0.081396
