0.309107,0.346731,0.345807,0.334729,0.326892,0.215700,0.250532,0.235198,0.230940,0.235741,0.245660,0.250532,0.251883,0.247658,0.245445,0.247024,0.235252,0.225500,0.208500,0.192040,0.181490,0.182409,0.169522,0.158355,0.152692,0.149128,0.139962,0.134492
0.345988,0.401516,0.394720,0.384952,0.380969,0.245716,0.290058,0.269626,0.265616,0.270102,0.282534,0.290170,0.294114,0.284982,0.281977,0.284827,0.271252,0.260938,0.238440,0.216265,0.203076,0.208049,0.192774,0.179763,0.172911,0.168885,0.158192,0.147704
0.405197,0.484130,0.449315,0.427956,0.422011,0.249443,0.299471,0.271614,0.265106,0.276400,0.290044,0.293160,0.296989,0.292035,0.285716,0.289174,0.276456,0.268341,0.245132,0.223274,0.212414,0.222066,0.209559,0.198114,0.192480,0.186549,0.174269,0.165555
0.501464,0.587598,0.548416,0.541906,0.530521,0.294452,0.366067,0.325138,0.317400,0.337247,0.364372,0.368603,0.378068,0.379305,0.378714,0.384368,0.369862,0.361918,0.328694,0.303481,0.288317,0.306008,0.287979,0.270978,0.263802,0.256307,0.239062,0.227327
0.531629,0.664019,0.613097,0.606125,0.607845,0.333040,0.417535,0.373471,0.365321,0.384258,0.412687,0.423506,0.434004,0.427186,0.420437,0.430510,0.411839,0.400579,0.362812,0.331173,0.314643,0.330871,0.312780,0.294419,0.286300,0.278608,0.260004,0.242702
0.545444,0.679868,0.637266,0.621733,0.623887,0.354288,0.438518,0.401851,0.397865,0.412311,0.444329,0.454559,0.464595,0.457843,0.452012,0.461823,0.443705,0.430318,0.394780,0.358900,0.338136,0.349498,0.327127,0.306809,0.295977,0.287700,0.267252,0.248960
0.630070,0.761696,0.715313,0.700361,0.698496,0.383665,0.479066,0.431630,0.427307,0.446594,0.481629,0.492565,0.505271,0.502742,0.497472,0.509693,0.490515,0.476581,0.437839,0.401850,0.376598,0.390778,0.365845,0.343896,0.333050,0.323850,0.301683,0.283453
0.641696,0.755376,0.713893,0.710013,0.715883,0.387017,0.483927,0.435820,0.432365,0.459685,0.494353,0.506368,0.516530,0.518006,0.510581,0.520640,0.502312,0.487099,0.449927,0.418108,0.395788,0.404928,0.378403,0.356187,0.345577,0.336826,0.314663,0.295222
0.488061,0.526716,0.521351,0.557876,0.556330,0.307578,0.380622,0.342713,0.337033,0.362715,0.385293,0.393284,0.397174,0.405130,0.396321,0.403505,0.393297,0.383753,0.353959,0.335985,0.322086,0.324560,0.302899,0.286587,0.278902,0.273718,0.257515,0.239682
0.426529,0.463217,0.449229,0.489440,0.495681,0.260959,0.326419,0.294336,0.290482,0.321234,0.342206,0.349197,0.353957,0.356605,0.350732,0.358957,0.348107,0.340337,0.314888,0.299545,0.285219,0.285825,0.266597,0.252917,0.246465,0.242207,0.229393,0.213431
0.296384,0.313721,0.311450,0.316900,0.324251,0.174095,0.237855,0.233273,0.239539,0.272813,0.297983,0.308271,0.312587,0.324285,0.316913,0.313961,0.305224,0.297828,0.288706,0.273514,0.265605,0.253890,0.234974,0.221691,0.215699,0.211555,0.196305,0.182580
0.198771,0.194484,0.198001,0.209831,0.218871,0.112717,0.146823,0.142023,0.144366,0.162717,0.173708,0.179869,0.184091,0.197263,0.196075,0.197209,0.199538,0.197364,0.191345,0.185280,0.180455,0.170819,0.160597,0.154997,0.152789,0.150777,0.140750,0.133831
0.146286,0.131162,0.137030,0.144422,0.151101,0.083613,0.114628,0.114748,0.117547,0.138494,0.152275,0.159152,0.163066,0.183185,0.186050,0.179394,0.177759,0.177206,0.181284,0.178892,0.187626,0.191065,0.181820,0.179954,0.181526,0.180657,0.173332,0.168005
0.096676,0.086965,0.090035,0.095895,0.101927,0.052852,0.083805,0.086395,0.087791,0.108132,0.121136,0.128111,0.132028,0.150985,0.152748,0.149497,0.149239,0.150080,0.156482,0.157172,0.166963,0.166329,0.159180,0.159317,0.160405,0.161511,0.155360,0.151535
0.076458,0.062523,0.064365,0.068110,0.072976,0.039260,0.055561,0.058017,0.059796,0.076460,0.084822,0.090261,0.095549,0.107168,0.107969,0.106252,0.108023,0.108694,0.112518,0.113076,0.116036,0.111458,0.106966,0.107744,0.107907,0.106338,0.102253,0.102760
0.062350,0.055741,0.056137,0.059983,0.064053,0.038062,0.051443,0.053035,0.055136,0.069252,0.075333,0.078604,0.082313,0.099576,0.097723,0.095461,0.099189,0.098030,0.098939,0.101736,0.100188,0.095999,0.090936,0.089502,0.088777,0.088434,0.085125,0.082939
0.048342,0.043577,0.044342,0.047596,0.050717,0.026047,0.037415,0.039917,0.042221,0.057458,0.065518,0.068534,0.073290,0.095757,0.092475,0.092487,0.095890,0.092867,0.097874,0.101593,0.100326,0.091629,0.086089,0.084039,0.083568,0.083444,0.079160,0.076892
0.062388,0.065791,0.061292,0.063525,0.068094,0.034847,0.050326,0.053013,0.056379,0.072521,0.080149,0.085209,0.093599,0.122181,0.119594,0.121309,0.128296,0.127400,0.130003,0.128041,0.122815,0.116403,0.110109,0.106147,0.104403,0.102318,0.096786,0.094045
0.032625,0.031446,0.030386,0.032735,0.035279,0.019017,0.028799,0.034103,0.036798,0.049414,0.055073,0.057475,0.064314,0.083638,0.080265,0.084447,0.088953,0.088423,0.092800,0.090901,0.086944,0.080976,0.076502,0.074648,0.073275,0.071534,0.068030,0.067075
0.027753,0.026049,0.024850,0.025995,0.027172,0.014409,0.022369,0.025746,0.027805,0.037020,0.042226,0.044516,0.049439,0.065706,0.063379,0.064959,0.068675,0.068132,0.074071,0.074801,0.072142,0.066780,0.062946,0.061374,0.060056,0.059199,0.056448,0.055278
0.029533,0.028531,0.028958,0.028479,0.030247,0.018833,0.026495,0.029911,0.031748,0.040327,0.045677,0.048051,0.053251,0.075829,0.074846,0.076666,0.083462,0.082868,0.094091,0.098300,0.094859,0.083661,0.078424,0.075978,0.074998,0.074225,0.070967,0.070931
0.039442,0.034948,0.037060,0.036285,0.038562,0.022947,0.033732,0.034390,0.036088,0.044631,0.048969,0.051171,0.054235,0.072454,0.070469,0.073599,0.078403,0.078451,0.085148,0.091560,0.088601,0.080374,0.076747,0.075549,0.075756,0.075470,0.072799,0.073778
0.038260,0.034121,0.034803,0.034184,0.035072,0.017818,0.026753,0.027494,0.029107,0.035924,0.041653,0.044993,0.049103,0.064361,0.063752,0.066773,0.071129,0.070460,0.077545,0.084498,0.079795,0.071970,0.068427,0.067023,0.066816,0.066183,0.063503,0.063257
0.035296,0.030271,0.031141,0.031656,0.034425,0.018483,0.033551,0.037531,0.041010,0.055203,0.062351,0.066662,0.072852,0.094801,0.091735,0.093002,0.096342,0.094762,0.107663,0.114522,0.112173,0.103249,0.098381,0.097670,0.097152,0.095443,0.091136,0.089389
0.036174,0.030537,0.031958,0.032676,0.035311,0.018240,0.031012,0.034132,0.037077,0.050170,0.056169,0.060359,0.066488,0.086850,0.086218,0.086619,0.090868,0.090616,0.104283,0.111187,0.110609,0.103125,0.098295,0.097280,0.096868,0.095456,0.091032,0.088331
0.046659,0.039424,0.040216,0.040995,0.043008,0.022555,0.034265,0.037698,0.040309,0.051590,0.058128,0.063366,0.070154,0.093261,0.095654,0.096241,0.102600,0.102490,0.116978,0.125595,0.122183,0.111972,0.106376,0.104890,0.104616,0.102995,0.099156,0.095758
0.050510,0.041498,0.042523,0.044479,0.047511,0.025299,0.039741,0.043906,0.046212,0.059949,0.068824,0.075616,0.084138,0.113504,0.115536,0.116152,0.125494,0.124197,0.146031,0.158906,0.153539,0.135999,0.128307,0.125946,0.125997,0.124409,0.119913,0.115399
0.066964,0.053609,0.055462,0.057401,0.062393,0.034960,0.051741,0.057484,0.061064,0.077537,0.089085,0.097810,0.108501,0.146024,0.147392,0.148432,0.160746,0.158691,0.185841,0.203257,0.195064,0.172594,0.161755,0.157782,0.157152,0.155273,0.150207,0.143738
0.077954,0.061101,0.064257,0.065989,0.071532,0.040417,0.057045,0.063576,0.067443,0.084812,0.097490,0.106797,0.116909,0.155364,0.157122,0.158375,0.173234,0.170674,0.202317,0.222488,0.212220,0.185237,0.172462,0.167711,0.167234,0.165236,0.160903,0.153571
0.087329,0.067871,0.072301,0.073936,0.078996,0.044088,0.061147,0.067492,0.071348,0.088850,0.102095,0.111738,0.121187,0.161139,0.164268,0.165136,0.181613,0.178849,0.212362,0.234599,0.223489,0.194145,0.180008,0.174884,0.174853,0.173216,0.169180,0.161252
0.073072,0.056498,0.061433,0.061573,0.064509,0.035721,0.048864,0.053846,0.056061,0.070794,0.082402,0.091161,0.098151,0.132785,0.136905,0.136847,0.152185,0.148904,0.181576,0.203423,0.194018,0.165029,0.151076,0.145559,0.146157,0.146048,0.143746,0.137961
0.076115,0.059002,0.064220,0.063953,0.067082,0.037584,0.051403,0.056665,0.058911,0.074066,0.086379,0.095179,0.102552,0.137873,0.141936,0.142074,0.157794,0.154323,0.187380,0.209811,0.200504,0.171142,0.156552,0.151011,0.151889,0.151889,0.148847,0.143688
0.072402,0.055520,0.060765,0.060951,0.064032,0.035699,0.047915,0.052533,0.054840,0.068226,0.079203,0.086900,0.093338,0.126284,0.130617,0.131116,0.145925,0.143391,0.173953,0.194641,0.185755,0.158890,0.145340,0.140262,0.141280,0.141726,0.138560,0.133890
0.075570,0.058762,0.064280,0.064530,0.067893,0.038206,0.050580,0.055446,0.058105,0.071337,0.082140,0.089546,0.096153,0.130338,0.134543,0.135543,0.150075,0.147855,0.177326,0.198185,0.189663,0.162822,0.149498,0.145006,0.145855,0.146587,0.142805,0.137963
0.083473,0.065817,0.071899,0.072122,0.075377,0.042515,0.054791,0.059440,0.062425,0.075287,0.086406,0.093996,0.100318,0.140185,0.145051,0.146236,0.161726,0.159524,0.189059,0.212139,0.203758,0.175963,0.162910,0.159205,0.160235,0.162055,0.157371,0.151566
0.087546,0.068368,0.075215,0.075084,0.078145,0.043763,0.055752,0.060569,0.063538,0.076207,0.087059,0.094799,0.100610,0.139927,0.145047,0.146026,0.160953,0.158570,0.188398,0.211694,0.203197,0.174831,0.161339,0.157041,0.157849,0.159823,0.155322,0.149158
0.086114,0.066936,0.073436,0.073269,0.076366,0.041974,0.053755,0.058720,0.061743,0.074203,0.084717,0.092287,0.097977,0.134780,0.139385,0.140295,0.154412,0.151944,0.180461,0.202954,0.194456,0.166702,0.153334,0.149151,0.149593,0.151264,0.147265,0.140872
