0.196775,0.237902,0.229044,0.228034,0.207289,0.210388,0.213415,0.206429,0.203613,0.198775,0.191466,0.176152,0.171192,0.170008,0.165548,0.158185,0.149079,0.150136,0.146534,0.139106,0.131433,0.125496,0.121452,0.118936,0.116785,0.116455,0.116822,0.112935
0.329219,0.407054,0.351197,0.355367,0.319418,0.335319,0.343365,0.341357,0.342023,0.323512,0.314142,0.283770,0.276267,0.276331,0.270385,0.260997,0.245431,0.247917,0.243184,0.234857,0.225107,0.216406,0.212045,0.211800,0.208700,0.208340,0.210151,0.204182
0.618918,0.764544,0.589351,0.594662,0.503935,0.545671,0.561035,0.580117,0.577507,0.528037,0.492144,0.437577,0.429730,0.432911,0.427923,0.414262,0.390187,0.394414,0.390357,0.379211,0.364183,0.355039,0.354226,0.355299,0.349734,0.347023,0.348120,0.334670
0.623373,0.793784,0.644458,0.647244,0.561868,0.604793,0.619160,0.636215,0.632712,0.582784,0.546148,0.484612,0.474878,0.477560,0.471033,0.455816,0.429528,0.433320,0.429122,0.415998,0.399432,0.388593,0.386258,0.385660,0.379475,0.376277,0.378622,0.362983
0.657062,0.843666,0.657729,0.662005,0.559256,0.613197,0.631564,0.659747,0.654098,0.594961,0.548915,0.485062,0.476337,0.480177,0.475192,0.460572,0.434422,0.438277,0.434921,0.422800,0.406904,0.398571,0.400180,0.401883,0.395528,0.391959,0.392970,0.375168
0.648076,0.852740,0.724343,0.723362,0.632834,0.684044,0.699685,0.725120,0.713799,0.653327,0.604403,0.535440,0.525407,0.527796,0.520465,0.504423,0.476995,0.480561,0.477235,0.466462,0.448861,0.439507,0.440704,0.440993,0.434273,0.430711,0.434217,0.416060
0.657585,0.864285,0.789982,0.787076,0.700966,0.742785,0.754046,0.779265,0.763241,0.705867,0.650959,0.579145,0.570945,0.572081,0.562972,0.545639,0.516958,0.520950,0.517382,0.507105,0.487187,0.476955,0.478252,0.479110,0.472729,0.469372,0.473174,0.455434
0.617688,0.816051,0.751188,0.763599,0.697289,0.745977,0.758830,0.780287,0.764425,0.723483,0.682934,0.611130,0.599357,0.598602,0.588081,0.568646,0.539320,0.543618,0.538094,0.524742,0.503209,0.489347,0.486577,0.486421,0.480894,0.477445,0.481988,0.460980
0.564789,0.758369,0.686380,0.697699,0.647458,0.701730,0.718659,0.736836,0.723573,0.681677,0.649195,0.582328,0.568527,0.568002,0.560026,0.541171,0.513210,0.517672,0.513434,0.502259,0.482001,0.468024,0.464120,0.460605,0.454522,0.451787,0.457961,0.439226
0.504532,0.684859,0.626086,0.637383,0.606514,0.662097,0.683985,0.697429,0.687449,0.649389,0.630399,0.566362,0.550174,0.550122,0.544588,0.526603,0.500419,0.504396,0.500856,0.488434,0.468724,0.453805,0.447028,0.441456,0.435508,0.433148,0.440146,0.422002
0.512671,0.691701,0.632855,0.646977,0.615147,0.671586,0.692304,0.706866,0.696635,0.660087,0.642890,0.578148,0.561496,0.561269,0.555398,0.536549,0.509900,0.514193,0.509603,0.495997,0.475539,0.460094,0.452673,0.446969,0.441154,0.438540,0.445303,0.426132
0.508708,0.683260,0.627569,0.643241,0.613098,0.668559,0.690335,0.704569,0.697097,0.662247,0.646809,0.581143,0.563694,0.563716,0.557468,0.538087,0.511451,0.515906,0.510836,0.496738,0.476212,0.460844,0.452922,0.446407,0.440304,0.437659,0.444633,0.423373
0.517984,0.685702,0.638211,0.651333,0.618844,0.672647,0.694403,0.711213,0.701719,0.669060,0.652854,0.586276,0.570083,0.569976,0.564114,0.544003,0.516973,0.521495,0.516166,0.500950,0.478923,0.464406,0.456209,0.450028,0.444119,0.441133,0.448597,0.426562
0.504047,0.667535,0.622459,0.636136,0.607584,0.662863,0.684768,0.702885,0.693066,0.666082,0.656344,0.590304,0.574105,0.573669,0.568897,0.549338,0.522344,0.527050,0.522393,0.504973,0.481615,0.466027,0.456123,0.449967,0.444658,0.441555,0.449195,0.426544
0.513166,0.676290,0.615804,0.630200,0.592724,0.652210,0.673579,0.699681,0.693240,0.660940,0.649873,0.583790,0.568568,0.568951,0.566567,0.549189,0.522637,0.527788,0.522635,0.504314,0.480340,0.465485,0.456202,0.451262,0.446355,0.442955,0.449891,0.425913
0.477421,0.607829,0.697506,0.705827,0.694879,0.712631,0.721088,0.727511,0.712049,0.740339,0.739665,0.670529,0.656644,0.648695,0.635892,0.608956,0.579104,0.585002,0.575535,0.549707,0.521450,0.500702,0.482551,0.473127,0.469484,0.464347,0.472202,0.443203
0.482546,0.617294,0.658153,0.667606,0.646543,0.676845,0.689910,0.706673,0.696129,0.708947,0.707333,0.640574,0.626770,0.621128,0.614558,0.591814,0.563828,0.569750,0.561959,0.537132,0.508718,0.489951,0.474055,0.465617,0.461488,0.456456,0.464193,0.435784
0.514973,0.655775,0.655236,0.666882,0.631694,0.669874,0.683512,0.707988,0.699748,0.702987,0.698003,0.632640,0.619155,0.615459,0.612390,0.591730,0.564081,0.570824,0.563815,0.539383,0.510582,0.492950,0.479334,0.472465,0.468378,0.463502,0.470532,0.442660
0.493657,0.627005,0.634550,0.649046,0.619154,0.655971,0.670757,0.692301,0.691159,0.698268,0.703448,0.640169,0.624983,0.621936,0.620029,0.600366,0.573111,0.579891,0.573440,0.547968,0.519103,0.500195,0.484963,0.477005,0.472921,0.468131,0.475591,0.445434
0.411989,0.510484,0.658984,0.668245,0.674674,0.673558,0.676145,0.672392,0.658321,0.726317,0.747025,0.686419,0.670173,0.657692,0.643516,0.615523,0.585962,0.592187,0.583437,0.553657,0.523717,0.499412,0.476925,0.466372,0.464143,0.458939,0.467060,0.435501
0.374550,0.445206,0.701885,0.690788,0.712521,0.680708,0.672466,0.656234,0.630665,0.711669,0.725660,0.667766,0.655042,0.639307,0.620035,0.589119,0.560732,0.566605,0.557546,0.526745,0.495258,0.471520,0.446601,0.435104,0.434025,0.428741,0.437913,0.406680
0.364987,0.434655,0.670862,0.661974,0.686069,0.662881,0.657741,0.642865,0.620247,0.695613,0.716239,0.660505,0.646559,0.632662,0.616498,0.587892,0.560220,0.566329,0.558597,0.527635,0.496664,0.472552,0.447978,0.436724,0.436183,0.431158,0.440638,0.408507
0.353553,0.423068,0.628537,0.626318,0.651354,0.635840,0.633228,0.618964,0.598641,0.678702,0.710474,0.657407,0.641551,0.628247,0.612735,0.584297,0.557002,0.563102,0.555631,0.524446,0.494896,0.470070,0.445371,0.434409,0.433969,0.428978,0.437933,0.405603
0.339233,0.406592,0.588902,0.589917,0.615600,0.607875,0.606855,0.594686,0.577161,0.653042,0.691016,0.640216,0.623221,0.611271,0.598381,0.571608,0.545394,0.551406,0.544990,0.514873,0.486642,0.462287,0.438085,0.426786,0.426117,0.421128,0.430516,0.398673
0.343599,0.412883,0.580954,0.583902,0.606568,0.603006,0.602464,0.592433,0.575883,0.649764,0.689181,0.638948,0.621935,0.610463,0.598710,0.572549,0.546364,0.552351,0.545856,0.515455,0.487242,0.462800,0.438897,0.427969,0.427390,0.422513,0.431435,0.399331
0.333209,0.399784,0.558213,0.562627,0.585640,0.585997,0.585443,0.576536,0.561289,0.634202,0.676389,0.628632,0.611108,0.600184,0.589347,0.564410,0.539063,0.544910,0.538343,0.508272,0.480373,0.455973,0.432363,0.421336,0.420728,0.415737,0.424863,0.393028
0.333835,0.403509,0.542099,0.547580,0.565185,0.569372,0.571313,0.565674,0.552800,0.619286,0.660546,0.613026,0.595747,0.586357,0.578373,0.555134,0.530387,0.536866,0.531882,0.502547,0.475279,0.451566,0.428812,0.417998,0.417085,0.412386,0.421158,0.389736
0.329928,0.399882,0.525439,0.532975,0.550659,0.556435,0.559806,0.554384,0.541961,0.610255,0.656078,0.609468,0.591705,0.582114,0.574309,0.551312,0.526645,0.533273,0.527929,0.498389,0.471485,0.447169,0.424416,0.414186,0.413397,0.409048,0.417935,0.386586
0.322067,0.390275,0.508891,0.517128,0.535205,0.541811,0.545899,0.541248,0.528968,0.597342,0.644785,0.599892,0.582323,0.572715,0.565910,0.543759,0.519745,0.526566,0.521607,0.491979,0.465436,0.441230,0.418904,0.409384,0.409069,0.404919,0.413843,0.382153
0.321168,0.389697,0.498081,0.507258,0.523202,0.531478,0.536229,0.532922,0.521583,0.588132,0.634925,0.590531,0.573254,0.563925,0.557993,0.536581,0.513167,0.520038,0.515689,0.485992,0.459671,0.435856,0.413865,0.404535,0.404294,0.400347,0.408881,0.377440
0.324433,0.393738,0.493485,0.502890,0.516447,0.525477,0.530478,0.528652,0.518075,0.582030,0.627194,0.583417,0.566850,0.557952,0.552785,0.532189,0.508867,0.516078,0.512277,0.482517,0.456072,0.432363,0.410467,0.401384,0.400885,0.397056,0.405408,0.374268
0.327713,0.398909,0.484483,0.495301,0.506265,0.518643,0.524987,0.524404,0.514919,0.576382,0.621660,0.578788,0.562642,0.554412,0.550447,0.530657,0.507502,0.515020,0.511358,0.482125,0.455815,0.432442,0.410832,0.401446,0.400797,0.396963,0.405113,0.374311
0.324567,0.394999,0.473291,0.484193,0.492954,0.505126,0.512272,0.512304,0.503248,0.562213,0.606281,0.564832,0.549680,0.542158,0.539222,0.520296,0.498203,0.506099,0.503240,0.475185,0.449139,0.426599,0.405666,0.396468,0.395845,0.392208,0.400515,0.370278
