0.285974,0.551222,0.635342,0.681154,0.600002,0.598007,0.518642,0.531785,0.506655,0.458039,0.444097,0.439589,0.425605,0.408519,0.383601,0.365445,0.362425,0.360522,0.357865,0.358722,0.361019,0.359761,0.355417,0.354981,0.353729,0.351238,0.349709,0.346845,0.343221,0.343632,0.328473,0.321352,0.325612,0.315819,0.305857,0.276788
0.248021,0.503306,0.580344,0.630509,0.564671,0.564659,0.490433,0.501113,0.486683,0.441907,0.428444,0.422828,0.407244,0.389704,0.361687,0.347106,0.342531,0.336127,0.333428,0.334133,0.335384,0.336546,0.331756,0.331963,0.330808,0.327926,0.327115,0.323529,0.319108,0.319488,0.304376,0.297615,0.301655,0.293711,0.288671,0.267053
0.257237,0.518299,0.620606,0.661785,0.570553,0.570448,0.484007,0.497668,0.478384,0.433551,0.417701,0.411966,0.394979,0.376519,0.345151,0.328858,0.325678,0.319665,0.316405,0.316273,0.316591,0.315559,0.308269,0.308189,0.306863,0.303200,0.303001,0.299656,0.296032,0.296310,0.282233,0.274521,0.277652,0.269647,0.263816,0.241530
0.232293,0.494976,0.571354,0.605387,0.535392,0.533729,0.462436,0.466367,0.457516,0.419066,0.409171,0.403322,0.392182,0.376850,0.346840,0.335483,0.336214,0.333091,0.331734,0.332532,0.335423,0.336900,0.331813,0.333075,0.333369,0.330861,0.331884,0.328421,0.322419,0.322247,0.310564,0.304958,0.307868,0.301873,0.300770,0.278190
0.144541,0.344443,0.422302,0.467849,0.429685,0.425461,0.380711,0.383315,0.374643,0.350648,0.352208,0.347140,0.336706,0.324174,0.299667,0.287847,0.289953,0.289582,0.288669,0.291509,0.297788,0.301297,0.298546,0.300393,0.299433,0.297654,0.297415,0.293732,0.286380,0.285640,0.272968,0.267455,0.270890,0.265231,0.263420,0.247212
0.133324,0.302203,0.354767,0.398295,0.376996,0.384716,0.349793,0.353759,0.346216,0.319532,0.307287,0.300469,0.285880,0.275169,0.262070,0.255518,0.251996,0.251336,0.250089,0.249222,0.247802,0.249628,0.251515,0.254338,0.253774,0.252983,0.252891,0.250592,0.249559,0.248855,0.236584,0.233700,0.237516,0.232015,0.234043,0.216311
0.104746,0.251027,0.328123,0.379015,0.440372,0.442777,0.438889,0.439040,0.438312,0.419262,0.409855,0.401497,0.394628,0.389436,0.378743,0.367530,0.362255,0.356240,0.351300,0.350586,0.353821,0.356551,0.357256,0.356096,0.353704,0.353195,0.349891,0.344635,0.339332,0.336229,0.320369,0.317014,0.319859,0.314544,0.317196,0.304898
0.071660,0.170145,0.215750,0.256178,0.289540,0.293968,0.298558,0.310492,0.298189,0.286046,0.290364,0.289209,0.286477,0.292792,0.297439,0.294667,0.285043,0.284397,0.278789,0.270245,0.266889,0.259917,0.262287,0.258837,0.255585,0.250528,0.246444,0.246022,0.248368,0.247984,0.243089,0.240302,0.236179,0.232362,0.225985,0.216383
0.063487,0.179900,0.245260,0.281780,0.349714,0.345516,0.350797,0.366629,0.363507,0.360234,0.371091,0.365388,0.369414,0.372302,0.374657,0.371304,0.356970,0.352475,0.350462,0.346540,0.345587,0.341525,0.341614,0.336156,0.332904,0.330517,0.326480,0.322827,0.328049,0.324296,0.312223,0.306917,0.304898,0.296071,0.288879,0.288911
0.063739,0.186423,0.272429,0.314754,0.368248,0.366887,0.371775,0.373618,0.382202,0.385573,0.401504,0.405711,0.408989,0.407356,0.389372,0.388721,0.385958,0.381090,0.378340,0.383925,0.387541,0.387444,0.383088,0.381348,0.379668,0.378043,0.374709,0.368336,0.359944,0.357844,0.341956,0.337586,0.335121,0.329829,0.325883,0.332995
0.090091,0.206589,0.272616,0.304201,0.362997,0.365357,0.383879,0.379891,0.388551,0.397740,0.402484,0.411033,0.415454,0.410920,0.400048,0.398480,0.395630,0.392923,0.389695,0.396282,0.397951,0.397392,0.391886,0.388876,0.387465,0.386702,0.384766,0.379184,0.373170,0.370532,0.351393,0.347888,0.348968,0.342090,0.341360,0.337958
0.076787,0.174924,0.234493,0.264494,0.323526,0.327119,0.344027,0.342425,0.352545,0.357805,0.364433,0.369268,0.375430,0.370482,0.364834,0.370393,0.368956,0.368114,0.365214,0.370329,0.371235,0.369704,0.364773,0.362535,0.361338,0.358433,0.355890,0.352205,0.347222,0.344521,0.331402,0.328541,0.328305,0.325900,0.326537,0.328830
0.076530,0.204183,0.262047,0.304196,0.382798,0.385044,0.410691,0.414883,0.425324,0.434487,0.445261,0.452421,0.463289,0.464514,0.464863,0.476477,0.468139,0.464360,0.462001,0.466366,0.466455,0.466054,0.460457,0.456743,0.455908,0.451631,0.447973,0.441945,0.438432,0.435728,0.415667,0.410702,0.412094,0.404602,0.403637,0.397835
0.118796,0.296990,0.381350,0.437401,0.533234,0.540165,0.574570,0.572167,0.588783,0.604344,0.610765,0.615130,0.623025,0.618814,0.610130,0.611522,0.613952,0.608652,0.604338,0.608070,0.610088,0.611235,0.607541,0.605592,0.603682,0.598979,0.595539,0.588661,0.580915,0.577003,0.549479,0.543688,0.547623,0.540086,0.541260,0.523753
0.123653,0.306564,0.385430,0.445338,0.554968,0.560957,0.603236,0.607726,0.619856,0.635934,0.646618,0.652108,0.659761,0.658422,0.661984,0.664166,0.660416,0.658818,0.655031,0.655977,0.655526,0.653930,0.654165,0.650082,0.646377,0.642169,0.636829,0.630800,0.629343,0.624983,0.593823,0.586580,0.590553,0.577873,0.574213,0.548834
0.141022,0.363736,0.458183,0.528838,0.647192,0.653930,0.696965,0.703153,0.717130,0.732749,0.746379,0.753620,0.760364,0.757553,0.753450,0.752960,0.751662,0.747418,0.743491,0.744646,0.745536,0.742743,0.742330,0.738236,0.733580,0.727420,0.721704,0.713721,0.708565,0.703630,0.667899,0.657950,0.662229,0.648854,0.645755,0.614974
0.140524,0.374268,0.476342,0.542479,0.641244,0.645519,0.673318,0.677887,0.694309,0.701978,0.716614,0.724708,0.730104,0.723520,0.711682,0.706462,0.708279,0.704660,0.700814,0.702597,0.705942,0.703300,0.702523,0.699695,0.695757,0.690896,0.685304,0.677333,0.670106,0.665587,0.630563,0.621013,0.625777,0.613618,0.612529,0.581657
0.138809,0.364607,0.465890,0.532250,0.631546,0.638010,0.666782,0.669060,0.687521,0.695503,0.711034,0.719859,0.724784,0.720418,0.707334,0.702668,0.704510,0.699556,0.695323,0.698810,0.702750,0.701712,0.701666,0.699418,0.695188,0.690164,0.685011,0.676867,0.669130,0.664459,0.629572,0.620967,0.625310,0.613554,0.613280,0.584259
0.126744,0.348254,0.446341,0.508351,0.598656,0.603322,0.627924,0.629175,0.648705,0.657292,0.675617,0.688684,0.695257,0.690565,0.676808,0.671725,0.673399,0.669128,0.665406,0.670235,0.674619,0.672893,0.671481,0.669075,0.665298,0.661510,0.656710,0.649041,0.642273,0.638204,0.604110,0.595480,0.600253,0.587395,0.584973,0.555697
0.120278,0.335963,0.430516,0.488629,0.573219,0.576836,0.599615,0.600962,0.619383,0.627387,0.646700,0.661620,0.668546,0.664184,0.649457,0.644270,0.644365,0.640289,0.636030,0.641478,0.646105,0.643559,0.641732,0.639186,0.635860,0.632648,0.627690,0.620381,0.614080,0.610345,0.577740,0.569155,0.573513,0.560332,0.556875,0.528149
0.113063,0.324900,0.415566,0.469930,0.548994,0.551458,0.571249,0.572216,0.590044,0.596849,0.616336,0.632789,0.640814,0.636533,0.622693,0.616352,0.615731,0.612804,0.608095,0.613542,0.618287,0.614694,0.612886,0.610295,0.607287,0.604529,0.599685,0.592789,0.587383,0.584044,0.552581,0.543882,0.548255,0.534760,0.530770,0.501402
0.109232,0.313776,0.400031,0.450524,0.525731,0.527413,0.546854,0.547469,0.564018,0.569326,0.586522,0.603235,0.611368,0.607229,0.596291,0.588533,0.586887,0.585715,0.580472,0.585338,0.589412,0.584679,0.583380,0.580589,0.577613,0.575122,0.570103,0.563961,0.559981,0.556969,0.526793,0.518441,0.522557,0.509268,0.505158,0.476084
0.109948,0.317201,0.405580,0.456200,0.529031,0.530201,0.547849,0.549516,0.564929,0.568135,0.585284,0.601992,0.610471,0.605661,0.594759,0.585947,0.584096,0.584123,0.578705,0.583699,0.587746,0.581483,0.580087,0.577277,0.574540,0.572216,0.566981,0.561087,0.557697,0.554599,0.525033,0.516187,0.519931,0.507056,0.502867,0.473119
0.110575,0.317441,0.406146,0.455703,0.527635,0.528532,0.546378,0.548847,0.562729,0.563847,0.578892,0.594092,0.602385,0.597038,0.588491,0.578947,0.577609,0.579341,0.573929,0.578062,0.582021,0.575002,0.575190,0.572472,0.569920,0.567606,0.562307,0.557112,0.554961,0.551747,0.522858,0.514142,0.517878,0.505562,0.502357,0.473181
0.105638,0.307325,0.392744,0.439529,0.508955,0.508921,0.525046,0.527648,0.540430,0.539998,0.551903,0.566410,0.574969,0.569548,0.562877,0.552144,0.550952,0.553489,0.547892,0.551115,0.554703,0.547110,0.547572,0.545084,0.542924,0.540628,0.535408,0.531006,0.529769,0.526687,0.499835,0.491378,0.494671,0.482849,0.479630,0.450532
0.110670,0.315909,0.402813,0.452994,0.526216,0.527145,0.542280,0.545917,0.558651,0.556035,0.564398,0.574294,0.583664,0.577127,0.570575,0.563119,0.563286,0.566909,0.562250,0.563658,0.566384,0.559452,0.561652,0.559901,0.558184,0.554938,0.550919,0.546756,0.545996,0.542578,0.516112,0.507992,0.511105,0.501818,0.503666,0.478528
