0.502481,0.469301,0.486257,0.441946,0.300175,0.255155,0.219257,0.156713,0.142614,0.153115,0.141106,0.130067,0.150209,0.232583,0.237109,0.293897,0.308298,0.294026,0.283480,0.273209,0.264910,0.255271,0.259133,0.260764,0.253791,0.264017
0.656133,0.611252,0.638895,0.556606,0.392223,0.315558,0.264932,0.193393,0.168182,0.177166,0.172126,0.156098,0.179013,0.276701,0.278431,0.345814,0.369334,0.352315,0.338595,0.326177,0.315896,0.303977,0.309485,0.310877,0.302462,0.312930
0.775529,0.681492,0.758819,0.624658,0.418140,0.331336,0.267714,0.196290,0.191192,0.215684,0.196594,0.168815,0.180914,0.271270,0.272442,0.340195,0.368352,0.352403,0.340054,0.331257,0.322418,0.310273,0.319353,0.320228,0.313403,0.318105
0.785121,0.692507,0.760183,0.635425,0.439885,0.350404,0.294952,0.217974,0.222051,0.253633,0.233292,0.194994,0.211672,0.312041,0.319006,0.394280,0.423935,0.407573,0.396511,0.387235,0.377716,0.364814,0.374521,0.375040,0.365973,0.367890
0.752735,0.663160,0.720802,0.616155,0.442927,0.355961,0.313473,0.221064,0.261285,0.300478,0.264440,0.218245,0.237389,0.342698,0.350918,0.433380,0.466413,0.452216,0.439508,0.429582,0.418112,0.402257,0.412015,0.411656,0.400428,0.400326
0.719146,0.648733,0.689682,0.607862,0.462320,0.384288,0.373243,0.249844,0.311608,0.356928,0.322493,0.271347,0.302057,0.433806,0.447132,0.539777,0.566181,0.554538,0.536743,0.521083,0.505313,0.485600,0.494698,0.494372,0.479617,0.482517
0.706391,0.640646,0.672581,0.601739,0.468728,0.393536,0.397418,0.270614,0.327362,0.369059,0.340567,0.289930,0.325908,0.467468,0.486177,0.581551,0.603277,0.590963,0.571531,0.554146,0.537130,0.517056,0.526550,0.526570,0.510592,0.514349
0.621318,0.575438,0.588212,0.541128,0.436210,0.394860,0.421230,0.279374,0.344509,0.392024,0.370594,0.325504,0.367441,0.522085,0.541170,0.636589,0.639257,0.630762,0.602343,0.580344,0.557773,0.535387,0.541544,0.540889,0.521650,0.531184
0.544870,0.503964,0.507805,0.469315,0.387605,0.363275,0.421054,0.282780,0.352553,0.390292,0.389518,0.343764,0.395619,0.550505,0.581575,0.673215,0.656027,0.650678,0.618001,0.595019,0.569418,0.545226,0.546628,0.544978,0.523506,0.534466
0.509541,0.477751,0.477551,0.453160,0.374824,0.348265,0.422537,0.274700,0.348980,0.388548,0.397679,0.352679,0.409202,0.573883,0.601880,0.696599,0.676953,0.673815,0.638565,0.612914,0.584903,0.558502,0.557931,0.555080,0.532176,0.545919
0.501104,0.470964,0.469515,0.443912,0.366884,0.345895,0.419224,0.279705,0.352557,0.386676,0.400279,0.354671,0.414213,0.576583,0.608798,0.704389,0.682779,0.678976,0.643898,0.618326,0.590439,0.564122,0.563404,0.560364,0.537085,0.551297
0.503579,0.474736,0.469543,0.444298,0.370256,0.346065,0.418806,0.286185,0.356340,0.391179,0.402833,0.355467,0.418997,0.581203,0.616284,0.715790,0.695272,0.690612,0.656676,0.631225,0.602428,0.574497,0.573386,0.569070,0.544396,0.557745
0.515938,0.485041,0.480876,0.453631,0.373727,0.341492,0.415816,0.285181,0.357440,0.393762,0.405200,0.358351,0.427259,0.589168,0.625343,0.727755,0.707918,0.701961,0.669512,0.644319,0.615074,0.586135,0.585040,0.579258,0.553811,0.565760
0.514643,0.486273,0.483612,0.457624,0.376174,0.342048,0.412139,0.292379,0.360454,0.392263,0.405479,0.361111,0.434422,0.594617,0.630559,0.731841,0.710007,0.703893,0.670294,0.644177,0.614140,0.584900,0.583674,0.577811,0.552092,0.564964
0.526783,0.496491,0.498464,0.468215,0.381823,0.344382,0.407226,0.292451,0.354725,0.393755,0.404510,0.360749,0.431730,0.591317,0.624247,0.725927,0.709694,0.702954,0.671591,0.646711,0.617845,0.589063,0.588372,0.582635,0.557153,0.569422
0.526594,0.498059,0.501567,0.466446,0.380438,0.341611,0.401959,0.293560,0.355394,0.390473,0.397816,0.355508,0.427930,0.585280,0.616120,0.716391,0.703355,0.695309,0.665540,0.641229,0.612877,0.584615,0.584668,0.579631,0.554742,0.567707
0.533663,0.502838,0.509884,0.472216,0.385120,0.340044,0.396444,0.294797,0.350556,0.389207,0.393585,0.354461,0.424425,0.581335,0.608692,0.707889,0.696867,0.688395,0.660434,0.636890,0.609951,0.582299,0.583426,0.578673,0.554703,0.568485
0.563071,0.526416,0.540773,0.490195,0.397085,0.342468,0.390877,0.296527,0.350351,0.387418,0.387933,0.349959,0.419501,0.570204,0.596008,0.692991,0.684656,0.674301,0.647957,0.625550,0.599536,0.572701,0.574598,0.569881,0.546820,0.559205
0.543913,0.510913,0.525385,0.479721,0.390694,0.334080,0.385291,0.291253,0.339271,0.374112,0.377622,0.343009,0.414476,0.568280,0.591635,0.688742,0.679461,0.668773,0.641166,0.616938,0.590120,0.563042,0.564307,0.559536,0.536311,0.550049
0.500743,0.479006,0.488051,0.448629,0.363699,0.318262,0.366478,0.282920,0.329343,0.358209,0.362907,0.332446,0.405272,0.552681,0.573977,0.668927,0.657334,0.647983,0.620588,0.595441,0.568643,0.541990,0.542290,0.537141,0.513969,0.529274
0.498054,0.475600,0.484132,0.444024,0.362234,0.313241,0.362964,0.282679,0.328962,0.355894,0.357954,0.328128,0.401207,0.546732,0.569296,0.666761,0.657889,0.648434,0.622030,0.597160,0.570788,0.544285,0.545202,0.539570,0.516297,0.530384
0.476843,0.458268,0.464932,0.432861,0.355007,0.306387,0.364514,0.278079,0.326094,0.357916,0.359020,0.330306,0.400399,0.551254,0.570162,0.668362,0.660885,0.651949,0.624660,0.598885,0.572029,0.545062,0.545905,0.540165,0.516196,0.530260
0.470285,0.451016,0.457768,0.428127,0.352414,0.302919,0.359675,0.273203,0.324134,0.357366,0.356578,0.328700,0.396533,0.547487,0.565078,0.662918,0.657634,0.647752,0.621033,0.595917,0.570102,0.543771,0.545478,0.540206,0.516969,0.531306
0.447315,0.429593,0.434785,0.409520,0.340131,0.291847,0.352339,0.270724,0.320059,0.359523,0.358667,0.333203,0.400018,0.549486,0.565693,0.663224,0.654724,0.645934,0.618504,0.593372,0.567167,0.540452,0.541884,0.536007,0.511939,0.525892
0.445380,0.426281,0.430960,0.405623,0.338416,0.288112,0.346882,0.266940,0.315295,0.358369,0.356725,0.332611,0.398536,0.548564,0.564970,0.662095,0.654425,0.645856,0.619462,0.594968,0.569528,0.543350,0.545049,0.539262,0.515581,0.529073
0.439620,0.420219,0.425780,0.398571,0.332450,0.281634,0.341546,0.266437,0.310886,0.353231,0.350998,0.327805,0.391933,0.539155,0.556865,0.653677,0.647277,0.639292,0.613882,0.589958,0.564928,0.539346,0.541040,0.534971,0.511509,0.523297
0.428614,0.407580,0.410157,0.388052,0.327177,0.277445,0.336933,0.266077,0.309221,0.360196,0.351492,0.330860,0.391031,0.538447,0.555493,0.654589,0.648860,0.641253,0.615795,0.592121,0.566918,0.541518,0.543225,0.537248,0.513905,0.525575
0.418093,0.398096,0.399750,0.383798,0.323179,0.271860,0.333558,0.263301,0.305529,0.356593,0.351180,0.332348,0.391630,0.539039,0.554823,0.652970,0.645668,0.637616,0.612463,0.588798,0.563647,0.538064,0.539184,0.532965,0.509325,0.522184
0.411566,0.391058,0.392663,0.376404,0.316967,0.269359,0.328351,0.267231,0.305356,0.356655,0.347861,0.331946,0.390512,0.532215,0.550155,0.646945,0.638774,0.631845,0.607304,0.584229,0.559667,0.535097,0.536601,0.530641,0.507471,0.520709
