1.000000,0.476382,0.545990,0.579024,0.586274,0.572926,0.514784,0.504096,0.462208,0.390217,0.332573,0.298267,0.317300,0.279798,0.283226,0.278754,0.275060,0.242482,0.234412,0.194833,0.201138,0.176416,0.167577,0.167241
0.476382,1.000000,0.856684,0.695622,0.595637,0.550655,0.431455,0.375146,0.338362,0.291158,0.253806,0.230804,0.237574,0.218957,0.217231,0.211954,0.206639,0.191662,0.183107,0.157721,0.163181,0.143448,0.136073,0.133587
0.545990,0.856684,1.000000,0.873166,0.787559,0.731785,0.596008,0.522763,0.461237,0.390710,0.337106,0.300982,0.316448,0.284483,0.287372,0.278921,0.276098,0.253936,0.247479,0.214020,0.219074,0.196093,0.184498,0.183792
0.579024,0.695622,0.873166,1.000000,0.929459,0.866102,0.713293,0.634928,0.544429,0.457596,0.386814,0.343263,0.358593,0.324684,0.325735,0.315321,0.312853,0.287813,0.281942,0.243193,0.250658,0.224852,0.212267,0.218849
0.586274,0.595637,0.787559,0.929459,1.000000,0.964578,0.851644,0.778961,0.690216,0.599704,0.521826,0.475533,0.493834,0.453895,0.454062,0.442800,0.437858,0.399929,0.387627,0.333857,0.340224,0.308335,0.290059,0.288512
0.572926,0.550655,0.731785,0.866102,0.964578,1.000000,0.919089,0.860920,0.770072,0.676948,0.598203,0.551106,0.562358,0.525998,0.527391,0.516102,0.512021,0.475074,0.460960,0.402887,0.406593,0.370457,0.345888,0.336720
0.514784,0.431455,0.596008,0.713293,0.851644,0.919089,1.000000,0.956158,0.884689,0.794272,0.716084,0.665597,0.672417,0.637208,0.640661,0.628271,0.630596,0.590333,0.576897,0.511429,0.510916,0.470889,0.436658,0.414270
0.504096,0.375146,0.522763,0.634928,0.778961,0.860920,0.956158,1.000000,0.931006,0.845693,0.763547,0.718474,0.719595,0.689697,0.693191,0.681581,0.677490,0.632572,0.612678,0.541072,0.538936,0.493658,0.456795,0.429252
0.462208,0.338362,0.461237,0.544429,0.690216,0.770072,0.884689,0.931006,1.000000,0.950363,0.894742,0.847340,0.848678,0.816052,0.814632,0.800555,0.789166,0.724909,0.692495,0.605999,0.601249,0.546972,0.505177,0.467433
0.390217,0.291158,0.390710,0.457596,0.599704,0.676948,0.794272,0.845693,0.950363,1.000000,0.956704,0.919451,0.913960,0.887564,0.877075,0.860528,0.836919,0.761315,0.715645,0.621784,0.617026,0.556529,0.515449,0.475907
0.332573,0.253806,0.337106,0.386814,0.521826,0.598203,0.716084,0.763547,0.894742,0.956704,1.000000,0.959968,0.950445,0.926955,0.912754,0.896900,0.865656,0.784735,0.731251,0.632099,0.625205,0.560762,0.520049,0.478347
0.298267,0.230804,0.300982,0.343263,0.475533,0.551106,0.665597,0.718474,0.847340,0.919451,0.959969,1.000000,0.970880,0.959677,0.939468,0.924788,0.888718,0.809075,0.745782,0.648846,0.641059,0.576642,0.536719,0.494015
0.317300,0.237574,0.316448,0.358593,0.493834,0.562358,0.672417,0.719595,0.848678,0.913959,0.950445,0.970880,1.000000,0.977271,0.962456,0.944706,0.908851,0.817796,0.752289,0.649181,0.643000,0.577614,0.536557,0.493785
0.279798,0.218957,0.284483,0.324684,0.453895,0.525998,0.637208,0.689697,0.816052,0.887563,0.926955,0.959677,0.977271,1.000000,0.984415,0.968332,0.926889,0.837871,0.765195,0.663602,0.655391,0.589753,0.549599,0.506225
0.283226,0.217231,0.287372,0.325735,0.454062,0.527391,0.640661,0.693191,0.814632,0.877075,0.912754,0.939468,0.962456,0.984415,1.000000,0.984890,0.950520,0.865766,0.795340,0.695397,0.685440,0.621265,0.579113,0.532349
0.278754,0.211954,0.278921,0.315321,0.442800,0.516102,0.628271,0.681581,0.800555,0.860528,0.896900,0.924788,0.944706,0.968332,0.984890,1.000000,0.969947,0.889363,0.818257,0.721795,0.710719,0.645948,0.600775,0.549984
0.275060,0.206639,0.276098,0.312853,0.437859,0.512021,0.630596,0.677490,0.789166,0.836919,0.865656,0.888718,0.908851,0.926889,0.950520,0.969947,1.000000,0.941197,0.887672,0.805350,0.792299,0.733860,0.687111,0.633121
0.242482,0.191662,0.253936,0.287813,0.399929,0.475074,0.590333,0.632572,0.724909,0.761315,0.784735,0.809075,0.817796,0.837871,0.865766,0.889363,0.941197,1.000000,0.957348,0.901783,0.885271,0.826832,0.784582,0.722758
0.234412,0.183107,0.247479,0.281942,0.387627,0.460960,0.576897,0.612678,0.692496,0.715645,0.731251,0.745782,0.752289,0.765195,0.795340,0.818257,0.887672,0.957348,1.000000,0.960920,0.945890,0.890435,0.842677,0.770156
0.194833,0.157721,0.214020,0.243193,0.333857,0.402887,0.511429,0.541072,0.605999,0.621784,0.632099,0.648846,0.649181,0.663602,0.695397,0.721795,0.805350,0.901783,0.960920,1.000000,0.983832,0.941703,0.897128,0.823967
0.201138,0.163181,0.219074,0.250658,0.340224,0.406593,0.510916,0.538936,0.601249,0.617026,0.625205,0.641059,0.643001,0.655391,0.685440,0.710719,0.792299,0.885271,0.945890,0.983832,1.000000,0.954560,0.913112,0.839263
0.176416,0.143448,0.196093,0.224852,0.308335,0.370457,0.470889,0.493658,0.546972,0.556529,0.560762,0.576642,0.577614,0.589753,0.621265,0.645948,0.733860,0.826832,0.890434,0.941703,0.954560,1.000000,0.956730,0.874859
0.167577,0.136073,0.184498,0.212267,0.290059,0.345888,0.436658,0.456795,0.505177,0.515449,0.520049,0.536719,0.536557,0.549599,0.579113,0.600775,0.687111,0.784582,0.842677,0.897128,0.913112,0.956730,1.000000,0.923776
0.167241,0.133587,0.183792,0.218849,0.288512,0.336719,0.414269,0.429251,0.467433,0.475907,0.478347,0.494014,0.493784,0.506225,0.532349,0.549984,0.633121,0.722758,0.770156,0.823967,0.839263,0.874859,0.923776,1.000000
