0.752255,0.711213,0.408426,0.422619,0.146872,0.132602,0.084679,0.058126,0.073274,0.045983,0.031893,0.052102,0.026469,0.024096,0.034269,0.036698,0.042234,0.043628,0.041528,0.042733,0.051467,0.056335,0.058846,0.060685,0.065162,0.067140,0.066471,0.069088,0.070099,0.073007,0.066230,0.088569,0.105169,0.039270
0.675751,0.637576,0.343702,0.379367,0.110828,0.094630,0.059202,0.039176,0.046137,0.027305,0.024500,0.049468,0.020830,0.016125,0.024301,0.024807,0.031074,0.033440,0.032011,0.031533,0.036594,0.038493,0.039810,0.040894,0.044154,0.045293,0.044086,0.045934,0.048488,0.050504,0.045366,0.063153,0.078183,0.026584
0.665360,0.644796,0.362380,0.391867,0.125793,0.110475,0.068532,0.050008,0.064479,0.040467,0.034828,0.051731,0.022646,0.017127,0.030793,0.029845,0.035872,0.037410,0.034591,0.034652,0.042021,0.046106,0.048223,0.050572,0.053997,0.055735,0.055493,0.057892,0.060017,0.062330,0.056182,0.076159,0.091497,0.030014
0.647267,0.659775,0.392172,0.401078,0.174503,0.143980,0.093285,0.059614,0.075484,0.050840,0.044286,0.054495,0.027169,0.021836,0.034643,0.035006,0.043092,0.045278,0.041239,0.042556,0.050497,0.054379,0.056918,0.058825,0.065122,0.067194,0.068134,0.070930,0.076971,0.079999,0.071413,0.093458,0.108111,0.036417
0.380272,0.367045,0.206607,0.207299,0.127933,0.151330,0.093084,0.056033,0.056986,0.046219,0.031946,0.045155,0.025081,0.034640,0.035831,0.047527,0.046672,0.049039,0.050268,0.053219,0.063461,0.068818,0.069719,0.073016,0.077836,0.078631,0.077824,0.084069,0.083352,0.085571,0.074668,0.094624,0.105891,0.034209
0.174966,0.195386,0.131481,0.153773,0.101754,0.124963,0.060306,0.059138,0.040305,0.030099,0.029280,0.040031,0.020062,0.016371,0.019192,0.023205,0.025715,0.027345,0.025119,0.026953,0.033074,0.035309,0.037731,0.040976,0.046229,0.047875,0.048852,0.050996,0.055254,0.058692,0.050701,0.066281,0.073742,0.028224
0.251728,0.257852,0.163644,0.195314,0.129333,0.155180,0.091980,0.074792,0.105071,0.059809,0.041183,0.066002,0.037233,0.037232,0.033060,0.043835,0.052413,0.061715,0.052832,0.052852,0.059214,0.063662,0.066452,0.068831,0.075454,0.077170,0.077786,0.082634,0.090539,0.094524,0.092861,0.109081,0.112933,0.040131
0.194130,0.229736,0.136822,0.156738,0.084412,0.118480,0.094336,0.075186,0.166961,0.136025,0.089756,0.046975,0.033937,0.049363,0.066598,0.067572,0.059639,0.049998,0.046526,0.057362,0.078262,0.100160,0.099933,0.093606,0.096729,0.097100,0.101500,0.105732,0.105071,0.107898,0.098446,0.117027,0.123616,0.039574
0.181380,0.198053,0.115648,0.141422,0.108521,0.196004,0.115990,0.098494,0.168621,0.137958,0.069910,0.074642,0.062792,0.090198,0.083665,0.098538,0.080212,0.079655,0.079368,0.094409,0.127492,0.149727,0.143958,0.144655,0.150363,0.149322,0.146706,0.156399,0.141099,0.144237,0.127698,0.154312,0.164537,0.052651
0.155633,0.163377,0.118256,0.131638,0.158222,0.234268,0.120679,0.100766,0.139895,0.115108,0.060460,0.068394,0.047274,0.043401,0.044684,0.056914,0.061687,0.078375,0.069275,0.071503,0.084184,0.095003,0.098678,0.097210,0.105830,0.108361,0.108525,0.114661,0.118655,0.123372,0.120333,0.144383,0.149500,0.053592
