0.084093,0.009615,0.009574,0.037860,0.038465,0.045398,0.049048,0.051073,0.037265,0.032741,0.032448,0.032085,0.031904,0.032796,0.032291,0.032365,0.032835,0.032780,0.053837,0.055131,0.057569,0.057149,0.057615,0.061590,0.065586,0.048775,0.044590,0.036486,0.035260,0.031067,0.025649,0.019193
0.303327,0.028974,0.028772,0.140114,0.143207,0.167189,0.180072,0.185202,0.124106,0.104350,0.103745,0.101839,0.101337,0.103785,0.102132,0.103158,0.104439,0.105204,0.190563,0.195627,0.205146,0.205098,0.206485,0.215656,0.206055,0.144675,0.132203,0.107580,0.102778,0.088341,0.072371,0.050966
0.363685,0.031253,0.030997,0.173164,0.176315,0.205059,0.220973,0.227362,0.152588,0.128868,0.128150,0.125925,0.125260,0.128276,0.126346,0.127588,0.129121,0.130275,0.234401,0.240051,0.251298,0.250641,0.252266,0.261743,0.238364,0.164123,0.148014,0.119619,0.114070,0.097729,0.079766,0.055589
0.397531,0.035775,0.035517,0.178060,0.181196,0.211402,0.228017,0.234595,0.159047,0.135290,0.134462,0.132259,0.131535,0.134706,0.132670,0.133869,0.135542,0.136572,0.242745,0.248657,0.260452,0.259509,0.261193,0.272233,0.250278,0.172880,0.156145,0.126186,0.120289,0.103025,0.084158,0.058812
0.406419,0.052371,0.052100,0.197781,0.201701,0.233320,0.250489,0.256363,0.175864,0.150561,0.149608,0.147580,0.146799,0.150079,0.148138,0.149414,0.150941,0.152396,0.267659,0.273534,0.286306,0.286916,0.288730,0.302199,0.289397,0.206267,0.187217,0.154302,0.147137,0.128211,0.106740,0.077683
0.379204,0.062407,0.062196,0.177749,0.182235,0.211853,0.227556,0.234604,0.154022,0.128581,0.127391,0.125408,0.124682,0.127646,0.125854,0.126820,0.128298,0.129181,0.235159,0.242324,0.254447,0.256468,0.258008,0.273385,0.314917,0.250137,0.240336,0.206259,0.195686,0.173511,0.146578,0.109671
0.423783,0.060300,0.060117,0.170503,0.173996,0.203733,0.218939,0.225334,0.154283,0.132757,0.131562,0.129610,0.128731,0.132046,0.130039,0.130917,0.132676,0.133168,0.232401,0.238138,0.250666,0.251869,0.253655,0.270684,0.297700,0.223241,0.207848,0.171821,0.161150,0.140353,0.116322,0.086787
0.464359,0.041628,0.041405,0.185383,0.188202,0.218876,0.235034,0.241149,0.170442,0.148582,0.147667,0.144924,0.144059,0.147399,0.145487,0.146733,0.148363,0.149463,0.253202,0.257957,0.270359,0.270780,0.272651,0.286630,0.258428,0.174516,0.151602,0.116094,0.108249,0.090294,0.072121,0.049978
0.417908,0.038337,0.038105,0.190739,0.192429,0.224491,0.242481,0.251682,0.167459,0.144382,0.143385,0.141670,0.140701,0.144421,0.141859,0.143258,0.145694,0.146081,0.258064,0.263639,0.274535,0.272471,0.274817,0.289469,0.259538,0.178642,0.155256,0.122307,0.115986,0.097210,0.078476,0.055029
0.382860,0.048626,0.048409,0.163326,0.167053,0.196903,0.212184,0.220258,0.149062,0.127162,0.125991,0.123968,0.123210,0.125991,0.124135,0.125013,0.126602,0.127320,0.225261,0.231506,0.243667,0.244848,0.246507,0.265205,0.293182,0.224863,0.206780,0.171844,0.162539,0.140157,0.116650,0.088408
0.350202,0.041645,0.041475,0.141850,0.145806,0.173571,0.187853,0.196488,0.130556,0.110520,0.109310,0.107878,0.107248,0.110288,0.108248,0.108939,0.110819,0.110856,0.204717,0.210666,0.220880,0.218515,0.219921,0.238640,0.275682,0.221084,0.198734,0.156425,0.146110,0.129707,0.107279,0.082469
0.454740,0.059745,0.059527,0.185287,0.191670,0.227828,0.246107,0.256391,0.170323,0.143718,0.142110,0.139930,0.139138,0.143024,0.140569,0.141403,0.143470,0.143693,0.267512,0.274467,0.288951,0.286908,0.288379,0.314239,0.371716,0.306623,0.277421,0.221387,0.209223,0.182898,0.150399,0.113439
0.455590,0.063743,0.063541,0.187088,0.193954,0.230553,0.248754,0.258912,0.173025,0.145678,0.144031,0.141799,0.141033,0.144712,0.142267,0.143073,0.145066,0.145386,0.271391,0.278646,0.294072,0.291977,0.293524,0.320418,0.389340,0.326455,0.295812,0.237999,0.224335,0.197084,0.164231,0.126912
