0.406497,0.374612,0.329226,0.360226,0.346714,0.336157,0.299741,0.235763,0.232099,0.226151,0.217618,0.231687,0.246149,0.243050,0.242609,0.245388
0.724586,0.736404,0.567683,0.559950,0.547171,0.550979,0.492555,0.389276,0.379882,0.365425,0.324856,0.313064,0.300518,0.283094,0.282265,0.275234
0.745492,0.796660,0.635805,0.625108,0.610773,0.605345,0.546943,0.425709,0.417532,0.396254,0.356882,0.345777,0.327801,0.308576,0.306844,0.295596
0.518868,0.601766,0.549817,0.640696,0.621186,0.615962,0.568061,0.488255,0.483201,0.467615,0.450389,0.456080,0.448657,0.428102,0.417394,0.399786
0.361148,0.444901,0.419792,0.554885,0.540432,0.547964,0.510238,0.482729,0.477050,0.466771,0.440355,0.435151,0.433139,0.416677,0.402656,0.384817
0.320905,0.410417,0.391926,0.532921,0.523351,0.540045,0.512101,0.505767,0.501437,0.488625,0.463543,0.458974,0.452210,0.432600,0.415517,0.394481
0.269951,0.343854,0.335620,0.476989,0.470108,0.500267,0.486500,0.562809,0.563058,0.551607,0.520833,0.497554,0.471391,0.443988,0.424029,0.396993
0.243231,0.306542,0.298037,0.425828,0.423431,0.466652,0.461556,0.593822,0.599711,0.597843,0.560045,0.517025,0.476248,0.441285,0.420553,0.390302
0.215557,0.274351,0.266517,0.383199,0.384569,0.435733,0.436966,0.607233,0.623929,0.639327,0.608511,0.555871,0.503117,0.464935,0.440317,0.403144
0.199629,0.251868,0.248927,0.359427,0.360470,0.409772,0.413659,0.597268,0.618966,0.650203,0.637746,0.583721,0.526322,0.483881,0.457573,0.417284
0.203803,0.255864,0.244835,0.343626,0.347002,0.399549,0.406143,0.595009,0.618757,0.657143,0.641964,0.578528,0.516768,0.473308,0.448389,0.406443
0.193217,0.240455,0.231088,0.324018,0.327318,0.380736,0.389831,0.602460,0.627444,0.676994,0.660348,0.591859,0.525071,0.480697,0.456442,0.412971
0.185700,0.227710,0.223154,0.316463,0.316906,0.361614,0.368244,0.569654,0.599045,0.659849,0.669334,0.613367,0.550849,0.507447,0.481213,0.436816
0.186758,0.224840,0.223914,0.313943,0.313187,0.352068,0.357220,0.537206,0.569059,0.638113,0.679829,0.643943,0.585944,0.541819,0.515820,0.471708
0.177839,0.215632,0.225208,0.324245,0.320269,0.351391,0.352049,0.499497,0.528844,0.596153,0.657813,0.649928,0.613012,0.574367,0.545802,0.505459
0.172426,0.207392,0.226558,0.329102,0.323299,0.348189,0.345926,0.473177,0.501834,0.566885,0.646126,0.660929,0.638297,0.601572,0.573527,0.534567
0.169579,0.201896,0.225227,0.327471,0.320929,0.340835,0.334898,0.441801,0.469459,0.533037,0.620779,0.650481,0.641212,0.610414,0.583968,0.549201
0.160340,0.189375,0.213175,0.309270,0.302289,0.322452,0.318764,0.432436,0.461034,0.525760,0.614865,0.645869,0.637800,0.608897,0.582819,0.545459
0.156541,0.185754,0.210315,0.305952,0.298035,0.315981,0.311788,0.415854,0.442861,0.505469,0.592083,0.628538,0.627542,0.604383,0.578145,0.542988
0.150926,0.178734,0.204352,0.298371,0.291288,0.308731,0.304153,0.405795,0.432218,0.493327,0.578625,0.614768,0.614930,0.593226,0.568694,0.533087
0.149848,0.176874,0.204655,0.297353,0.289869,0.306270,0.301346,0.400285,0.426896,0.486279,0.570335,0.607765,0.609772,0.590295,0.567004,0.532396
0.145612,0.172019,0.200990,0.294835,0.287617,0.302813,0.297201,0.391528,0.416599,0.472474,0.553520,0.591598,0.595246,0.578162,0.556555,0.524256
0.144291,0.170088,0.198787,0.290343,0.283326,0.298139,0.292459,0.385839,0.410643,0.465963,0.544880,0.581672,0.586782,0.571016,0.550469,0.519062
0.141576,0.166538,0.195375,0.284284,0.277512,0.292354,0.286601,0.380521,0.405933,0.461051,0.538330,0.574402,0.578798,0.563882,0.544160,0.512607
0.140353,0.164539,0.194103,0.281288,0.274590,0.289329,0.283236,0.374791,0.400177,0.455149,0.532611,0.570668,0.574052,0.560832,0.542569,0.511181
0.139571,0.163532,0.193250,0.278910,0.272542,0.287497,0.281059,0.372650,0.397651,0.452151,0.528263,0.565198,0.567899,0.554689,0.537506,0.506881
0.141104,0.165843,0.194414,0.277834,0.272400,0.286790,0.279977,0.364179,0.387761,0.438970,0.508474,0.543700,0.546330,0.535280,0.518597,0.489911
0.138247,0.158515,0.184607,0.261254,0.255853,0.269380,0.263428,0.345613,0.368641,0.417881,0.483017,0.514285,0.514258,0.503337,0.488727,0.461730
