0.607459,0.687513,0.778481,0.796716,0.801999,0.770204,0.597451,0.340593,0.391022,0.382682,0.342904,0.383718,0.386256,0.384683,0.376536,0.365217,0.398206,0.387844,0.389477,0.356713,0.356480,0.381788,0.405669,0.416081,0.432664,0.423226,0.422627,0.433933,0.413261,0.404531,0.404882,0.408436,0.413023,0.398131,0.374139,0.352521,0.329991,0.323330,0.310751,0.300581,0.302491,0.299862,0.299323,0.297284,0.293793,0.299572,0.303219,0.305892
0.529896,0.593745,0.697630,0.712522,0.719632,0.690733,0.549664,0.319913,0.368082,0.361702,0.324374,0.362104,0.366637,0.363079,0.353668,0.342441,0.372511,0.363625,0.363998,0.332520,0.333022,0.356444,0.377225,0.385430,0.399401,0.388916,0.389710,0.401073,0.381861,0.374993,0.376630,0.381268,0.385798,0.370724,0.346542,0.325307,0.302591,0.296753,0.284082,0.274022,0.275183,0.272894,0.272846,0.271049,0.267320,0.273902,0.276441,0.279150
0.541984,0.609647,0.693295,0.714431,0.720784,0.696024,0.579491,0.360366,0.406652,0.402577,0.364899,0.400692,0.404596,0.400189,0.391207,0.382680,0.410401,0.401441,0.400273,0.365917,0.364764,0.385140,0.404395,0.411883,0.425615,0.413159,0.413029,0.422235,0.399958,0.391424,0.392422,0.396044,0.399902,0.384230,0.359419,0.337939,0.313819,0.307888,0.294407,0.283708,0.283518,0.280868,0.280235,0.277815,0.273709,0.278605,0.281138,0.281900
0.585095,0.656721,0.737164,0.754356,0.759155,0.733832,0.585811,0.348784,0.394290,0.386044,0.347118,0.385677,0.387977,0.386245,0.378609,0.370333,0.397854,0.387342,0.386990,0.354948,0.353188,0.374861,0.395634,0.402201,0.418735,0.408897,0.407527,0.417101,0.397487,0.388376,0.386855,0.389234,0.392594,0.378980,0.355895,0.335844,0.314101,0.308584,0.296022,0.285340,0.285988,0.283093,0.282337,0.279881,0.276872,0.281566,0.284183,0.286098
0.349275,0.380622,0.416793,0.424684,0.437556,0.445961,0.368275,0.230041,0.253832,0.252884,0.227618,0.249456,0.249748,0.250909,0.243813,0.243679,0.255079,0.247125,0.251617,0.233998,0.235436,0.244675,0.258642,0.260529,0.275740,0.269258,0.268133,0.273605,0.261833,0.258657,0.258910,0.257148,0.260527,0.251919,0.239451,0.228278,0.213456,0.210576,0.202899,0.198449,0.198324,0.196417,0.194788,0.192201,0.190579,0.190806,0.190718,0.190408
0.196002,0.209639,0.223571,0.233342,0.247165,0.279585,0.232322,0.155486,0.164608,0.164382,0.146228,0.158674,0.156746,0.159870,0.155705,0.155388,0.162904,0.159233,0.160355,0.153521,0.151938,0.155307,0.163990,0.165845,0.170964,0.167993,0.168433,0.170585,0.164511,0.160226,0.158707,0.158067,0.159523,0.157411,0.153234,0.149931,0.147188,0.146436,0.143622,0.141843,0.142203,0.142269,0.141843,0.140868,0.139982,0.140890,0.138896,0.137441
0.264253,0.285362,0.313327,0.324602,0.341117,0.345228,0.288716,0.187373,0.200908,0.206007,0.190604,0.208771,0.210115,0.211498,0.213270,0.229122,0.238627,0.233775,0.235329,0.216975,0.215968,0.219944,0.233863,0.239856,0.257383,0.254188,0.252108,0.255525,0.248337,0.241732,0.238329,0.236644,0.237633,0.230144,0.218491,0.209701,0.198210,0.196931,0.190753,0.187498,0.187452,0.185564,0.185047,0.183455,0.181512,0.182249,0.181957,0.180338
0.253109,0.269457,0.294649,0.301258,0.311922,0.307227,0.265821,0.176875,0.189426,0.192205,0.173561,0.189652,0.191851,0.194570,0.195411,0.205428,0.216185,0.209127,0.208483,0.189510,0.186912,0.189332,0.202890,0.209726,0.224844,0.221942,0.220828,0.223120,0.213995,0.212445,0.208371,0.207188,0.206011,0.199472,0.187932,0.179317,0.170126,0.170239,0.164312,0.160994,0.160445,0.158852,0.158094,0.157277,0.156097,0.155173,0.154068,0.152075
0.220357,0.222276,0.223951,0.225994,0.240101,0.243422,0.211735,0.143712,0.145958,0.150584,0.137099,0.149364,0.150562,0.153948,0.156505,0.171171,0.182587,0.180959,0.194542,0.186115,0.187808,0.189755,0.207768,0.217804,0.246756,0.252379,0.252754,0.258860,0.253881,0.256516,0.261620,0.254969,0.253205,0.244772,0.233526,0.226279,0.216580,0.213468,0.209249,0.208421,0.207998,0.206487,0.207219,0.205952,0.204612,0.202518,0.200528,0.196998
0.187628,0.196084,0.190189,0.191139,0.206549,0.221226,0.195501,0.144333,0.144031,0.147028,0.134463,0.145491,0.146790,0.150178,0.150564,0.167560,0.179906,0.177418,0.187685,0.179766,0.181864,0.180838,0.194748,0.206409,0.234302,0.242672,0.242372,0.245928,0.243859,0.238833,0.237195,0.231682,0.229780,0.221867,0.211626,0.206436,0.196881,0.194596,0.191350,0.189672,0.189619,0.188986,0.188306,0.186641,0.184670,0.182938,0.181312,0.177134
