1.000000,0.889131,0.615430,0.534802,0.512372,0.497067,0.438969,0.327958,0.320344,0.306386,0.263329,0.238212,0.210769,0.188659,0.188507,0.177702
0.889131,1.000000,0.707810,0.645922,0.622092,0.605044,0.542655,0.398472,0.388676,0.356636,0.303398,0.269426,0.238178,0.215795,0.215032,0.200611
0.615430,0.707810,1.000000,0.898076,0.846788,0.775159,0.696782,0.461945,0.445706,0.387356,0.326712,0.294481,0.269557,0.254500,0.260427,0.254105
0.534802,0.645922,0.898076,1.000000,0.971229,0.903038,0.833996,0.582138,0.564257,0.493220,0.423977,0.388427,0.364970,0.349244,0.349306,0.337152
0.512372,0.622092,0.846788,0.971229,1.000000,0.945730,0.892101,0.620754,0.603689,0.523851,0.440646,0.397060,0.368660,0.350171,0.349597,0.335642
0.497067,0.605044,0.775159,0.903038,0.945730,1.000000,0.958466,0.717555,0.696191,0.609998,0.497811,0.433405,0.394414,0.370744,0.369333,0.352600
0.438969,0.542655,0.696782,0.833996,0.892101,0.958466,1.000000,0.771179,0.756044,0.659696,0.532359,0.453761,0.405349,0.376087,0.373083,0.351043
0.327958,0.398472,0.461945,0.582138,0.620755,0.717555,0.771179,1.000000,0.978272,0.904619,0.730275,0.586347,0.495235,0.449240,0.430607,0.389683
0.320344,0.388676,0.445706,0.564257,0.603689,0.696191,0.756043,0.978272,1.000000,0.940911,0.786549,0.642889,0.544806,0.493564,0.472006,0.424376
0.306386,0.356636,0.387356,0.493220,0.523851,0.609998,0.659696,0.904620,0.940912,1.000000,0.890235,0.748733,0.641550,0.579795,0.552462,0.493649
0.263329,0.303398,0.326712,0.423977,0.440646,0.497811,0.532359,0.730275,0.786549,0.890235,1.000000,0.926537,0.827999,0.753165,0.715803,0.641777
0.238212,0.269426,0.294481,0.388427,0.397060,0.433405,0.453761,0.586347,0.642889,0.748733,0.926537,1.000000,0.947674,0.885707,0.842034,0.767874
0.210769,0.238178,0.269557,0.364970,0.368660,0.394414,0.405348,0.495235,0.544806,0.641550,0.827999,0.947674,1.000000,0.962447,0.924224,0.864213
0.188659,0.215795,0.254500,0.349244,0.350171,0.370744,0.376087,0.449240,0.493565,0.579795,0.753165,0.885707,0.962447,1.000000,0.969774,0.925650
0.188506,0.215032,0.260427,0.349306,0.349597,0.369333,0.373083,0.430607,0.472006,0.552462,0.715803,0.842034,0.924224,0.969774,1.000000,0.966544
0.177703,0.200611,0.254105,0.337152,0.335642,0.352600,0.351043,0.389683,0.424376,0.493649,0.641777,0.767874,0.864213,0.925650,0.966544,1.000000
