0.049010,0.144896,0.158082,0.170744,0.205580,0.207142,0.219003,0.189601,0.173911,0.219812,0.243758,0.339249,0.351011,0.297869,0.233107,0.186023,0.157769,0.160881,0.125048,0.121199,0.097884,0.099268,0.068100,0.074775,0.058226,0.054277,0.048446,0.064669,0.074117,0.052304,0.077384,0.089340,0.084515,0.086222,0.089349,0.093196,0.111149,0.151945,0.150282,0.162324,0.168954,0.179002,0.193279,0.193735,0.184141,0.185768,0.186853,0.193411,0.193095,0.200202,0.200035,0.194578,0.189091,0.204897,0.203111,0.210934,0.214656,0.187789,0.131826,0.158886,0.147790,0.074904
0.116624,0.377499,0.437062,0.467204,0.517018,0.496790,0.527480,0.522389,0.497191,0.502550,0.487406,0.635206,0.653742,0.509963,0.399666,0.393976,0.280619,0.304455,0.207044,0.174794,0.162405,0.165280,0.114733,0.124222,0.090003,0.081710,0.076263,0.094554,0.111260,0.078912,0.112655,0.123025,0.120704,0.136853,0.135427,0.132354,0.158185,0.185907,0.176378,0.183491,0.178260,0.187956,0.200398,0.200290,0.194753,0.195984,0.199855,0.202876,0.202514,0.205453,0.205544,0.201215,0.201225,0.212980,0.213495,0.227175,0.236790,0.201035,0.146836,0.166206,0.157986,0.087244
0.133896,0.435249,0.507735,0.541150,0.585158,0.559038,0.594312,0.607164,0.589992,0.579603,0.553352,0.715692,0.736090,0.569259,0.458498,0.459226,0.319043,0.340319,0.235011,0.195809,0.182348,0.188495,0.127144,0.144302,0.105660,0.092957,0.086230,0.106526,0.124875,0.086716,0.124241,0.135388,0.132247,0.149563,0.146589,0.143827,0.173523,0.199896,0.189562,0.198026,0.190058,0.199886,0.212370,0.212262,0.206074,0.207487,0.211398,0.213411,0.212581,0.214795,0.214175,0.209085,0.209877,0.221083,0.221989,0.235555,0.245425,0.206199,0.151019,0.170585,0.163152,0.090944
0.094194,0.282899,0.323648,0.344941,0.390374,0.384305,0.407569,0.390948,0.386579,0.420662,0.469090,0.619159,0.656840,0.600713,0.481611,0.425845,0.359745,0.339842,0.276171,0.285372,0.262068,0.277678,0.168403,0.212829,0.169209,0.126667,0.102345,0.145032,0.160285,0.113098,0.168754,0.195579,0.186199,0.193740,0.199062,0.206572,0.235574,0.291350,0.275138,0.290228,0.284884,0.300299,0.320639,0.321768,0.308956,0.311718,0.315594,0.318188,0.316493,0.320558,0.317922,0.307718,0.302371,0.317238,0.314962,0.325113,0.327773,0.278475,0.198371,0.233271,0.219961,0.117912
0.065848,0.186167,0.207791,0.219988,0.263542,0.266555,0.280192,0.252409,0.246396,0.285636,0.357849,0.481575,0.527540,0.562508,0.441251,0.355429,0.338188,0.299945,0.269629,0.291354,0.280359,0.288276,0.175880,0.205095,0.162387,0.119615,0.101754,0.146325,0.159495,0.122552,0.166699,0.189029,0.180417,0.187793,0.203117,0.203744,0.225624,0.285796,0.274493,0.283202,0.281000,0.296633,0.319354,0.320925,0.309123,0.314000,0.321140,0.322515,0.320993,0.326272,0.325041,0.315489,0.308821,0.322332,0.318232,0.327134,0.326289,0.277448,0.195245,0.232211,0.216453,0.112592
0.059467,0.160562,0.177429,0.187954,0.231463,0.234422,0.245515,0.216689,0.209704,0.254949,0.325323,0.438975,0.490500,0.542620,0.431323,0.341993,0.341651,0.297965,0.272704,0.313610,0.322306,0.326173,0.196992,0.230677,0.183574,0.135619,0.108746,0.162205,0.176124,0.137381,0.188242,0.211845,0.202661,0.208715,0.230488,0.231351,0.246975,0.308194,0.293004,0.298420,0.296739,0.312562,0.334001,0.334433,0.322915,0.326691,0.334846,0.335366,0.333983,0.338918,0.337402,0.327862,0.322539,0.334857,0.330197,0.337865,0.333812,0.284416,0.200356,0.237876,0.220907,0.114659
0.049949,0.123834,0.134115,0.142308,0.180919,0.183078,0.195521,0.169127,0.160668,0.206965,0.270109,0.365502,0.418221,0.463283,0.373669,0.306876,0.337448,0.280161,0.268010,0.305972,0.332396,0.343732,0.217720,0.256413,0.206619,0.147256,0.122805,0.191909,0.204490,0.155136,0.216087,0.243309,0.230426,0.228834,0.247913,0.253568,0.269615,0.327028,0.309634,0.313278,0.310122,0.325467,0.343429,0.342336,0.331680,0.333893,0.340796,0.340445,0.338930,0.343306,0.340851,0.331011,0.328081,0.339408,0.335974,0.340194,0.333744,0.284326,0.202155,0.238677,0.223380,0.116942
0.046065,0.107426,0.115203,0.122354,0.157185,0.160138,0.170039,0.145666,0.137689,0.180899,0.231417,0.315132,0.366548,0.417347,0.341062,0.283082,0.318853,0.265648,0.260119,0.307177,0.353345,0.362190,0.245624,0.273524,0.216508,0.158634,0.137138,0.211000,0.226032,0.185441,0.241430,0.264517,0.251055,0.248672,0.269008,0.270903,0.284064,0.332907,0.311469,0.307081,0.299595,0.315041,0.330210,0.328754,0.320364,0.322366,0.330839,0.327521,0.327240,0.330810,0.328829,0.321479,0.323279,0.332009,0.329402,0.334491,0.325491,0.276351,0.196981,0.231313,0.219610,0.112919
0.040613,0.095102,0.100846,0.107052,0.138552,0.141005,0.149086,0.127039,0.118062,0.160288,0.200313,0.277580,0.326037,0.369680,0.310973,0.254607,0.290255,0.246366,0.248264,0.292718,0.353634,0.362718,0.259222,0.287648,0.230444,0.167854,0.148305,0.225598,0.247913,0.225403,0.276228,0.296297,0.286874,0.280658,0.298756,0.301762,0.307982,0.352412,0.327339,0.315295,0.303463,0.320092,0.332128,0.330137,0.322575,0.325107,0.334899,0.329167,0.330065,0.333145,0.331066,0.324774,0.329696,0.337171,0.334352,0.337840,0.327239,0.276907,0.197478,0.232300,0.221240,0.112066
0.039033,0.090049,0.095578,0.101670,0.130122,0.132962,0.139036,0.117805,0.111780,0.150341,0.182278,0.254185,0.300036,0.337116,0.277762,0.235784,0.268897,0.227849,0.235720,0.267497,0.325247,0.340508,0.243702,0.281133,0.229409,0.169816,0.154390,0.238342,0.265559,0.236675,0.292446,0.315911,0.302346,0.294586,0.313735,0.322646,0.329077,0.374791,0.351617,0.337422,0.321296,0.338578,0.350899,0.348810,0.342436,0.345524,0.355995,0.351266,0.350818,0.352433,0.349656,0.342077,0.346960,0.356018,0.354060,0.354638,0.342376,0.291328,0.209644,0.245333,0.233231,0.117784
