0.255693,0.373525,0.495973,0.520032,0.568473,0.654332,0.657418,0.765963,0.624668,0.421991,0.370134,0.469400,0.434988,0.249330,0.185723,0.147494,0.300463,0.245774,0.181221,0.193932,0.161069,0.141651,0.139200,0.123418,0.113213,0.109495,0.096516,0.068690,0.068834,0.068229,0.148451,0.150637,0.159205,0.137088,0.102240,0.096320,0.157017,0.148234,0.124883,0.134948,0.138629,0.140203,0.127274,0.124874,0.101254,0.100983,0.093502,0.097639,0.088397,0.083407,0.071603,0.064512,0.068268,0.069244,0.066926,0.068006,0.067119,0.061379,0.051728,0.051328,0.041681,0.033678
0.254282,0.375298,0.491078,0.519135,0.573889,0.657609,0.666821,0.759830,0.621304,0.424781,0.383698,0.490657,0.455108,0.263762,0.200701,0.163556,0.306087,0.254956,0.191355,0.202877,0.170720,0.147620,0.148244,0.132097,0.121818,0.117773,0.105989,0.071697,0.073364,0.075384,0.154503,0.159316,0.169283,0.147927,0.109076,0.102768,0.165362,0.157289,0.132710,0.143627,0.147822,0.148337,0.133481,0.130197,0.106230,0.106239,0.097992,0.101959,0.091907,0.086854,0.074696,0.067597,0.071792,0.073695,0.072073,0.076885,0.077131,0.068374,0.056602,0.056252,0.046270,0.036110
0.100401,0.216388,0.261163,0.284967,0.745575,0.746047,0.714983,0.566772,0.351198,0.312313,0.231896,0.315663,0.290336,0.162043,0.139892,0.095949,0.180912,0.146167,0.121129,0.106750,0.088288,0.079919,0.077906,0.070660,0.060872,0.060120,0.053388,0.040732,0.038681,0.039868,0.076620,0.079438,0.084170,0.075070,0.055694,0.052174,0.085384,0.083892,0.071678,0.077640,0.077842,0.078322,0.070633,0.069208,0.059956,0.059734,0.058561,0.060652,0.058180,0.054714,0.047262,0.042302,0.045053,0.044761,0.043997,0.050076,0.048360,0.044409,0.034059,0.035464,0.028269,0.018440
0.093861,0.210835,0.248343,0.266780,0.554757,0.560105,0.543612,0.447450,0.301524,0.275072,0.237433,0.329388,0.321565,0.204411,0.145961,0.110266,0.171864,0.145397,0.119051,0.109990,0.094394,0.089834,0.078648,0.076432,0.070126,0.070804,0.059554,0.058848,0.050993,0.053235,0.101767,0.107627,0.102861,0.084046,0.072800,0.073139,0.092152,0.093296,0.086949,0.093686,0.087242,0.088433,0.077942,0.076478,0.065685,0.067174,0.062485,0.064816,0.060713,0.057620,0.050816,0.046134,0.048972,0.050343,0.050015,0.058196,0.058832,0.050221,0.038697,0.041761,0.029970,0.020510
0.043359,0.088939,0.117623,0.125344,0.250987,0.263891,0.269555,0.257108,0.215632,0.210435,0.181006,0.239328,0.211309,0.139458,0.102619,0.104138,0.174039,0.151582,0.124359,0.131789,0.114604,0.095844,0.116329,0.090092,0.081693,0.069160,0.067772,0.046111,0.051772,0.048713,0.096366,0.100715,0.111340,0.102797,0.071217,0.061485,0.086037,0.083604,0.067668,0.076817,0.079301,0.078529,0.068075,0.065593,0.053437,0.054537,0.050845,0.052506,0.048845,0.045401,0.039251,0.035345,0.037401,0.041046,0.042160,0.047102,0.051165,0.041621,0.030974,0.033950,0.023408,0.014075
0.022052,0.062551,0.089322,0.092997,0.140631,0.155993,0.158205,0.151792,0.142611,0.146185,0.136158,0.198298,0.175481,0.123900,0.090642,0.085251,0.128794,0.105131,0.079630,0.101055,0.087614,0.089267,0.109003,0.128633,0.120479,0.108200,0.114192,0.094729,0.132283,0.111960,0.138930,0.128846,0.152550,0.139934,0.104489,0.086591,0.113372,0.107562,0.069945,0.077802,0.091384,0.091110,0.075900,0.068246,0.059567,0.060928,0.058641,0.060640,0.051494,0.051272,0.046160,0.043464,0.048295,0.052907,0.049650,0.050489,0.059806,0.045415,0.036779,0.036921,0.027689,0.031605
0.011234,0.037558,0.067815,0.064890,0.109459,0.123483,0.131221,0.129472,0.146372,0.171782,0.168832,0.211328,0.188103,0.137757,0.109732,0.118253,0.152598,0.162915,0.120237,0.167117,0.155922,0.155200,0.142805,0.167668,0.135339,0.137295,0.138351,0.094747,0.109537,0.098289,0.155724,0.160390,0.184529,0.173681,0.102281,0.083477,0.125349,0.119895,0.092047,0.112348,0.142678,0.141155,0.119911,0.109863,0.086892,0.085860,0.084492,0.086179,0.075944,0.076497,0.067435,0.062710,0.061458,0.066472,0.063588,0.068496,0.085314,0.063709,0.060108,0.065127,0.044589,0.045074
0.008606,0.025175,0.053207,0.048140,0.071802,0.085793,0.094279,0.094823,0.112348,0.143878,0.128745,0.175267,0.149467,0.111413,0.084449,0.094663,0.124578,0.129704,0.086310,0.124217,0.121809,0.121947,0.105689,0.144083,0.103908,0.111621,0.103576,0.077592,0.100747,0.088835,0.126458,0.130788,0.154669,0.154893,0.100397,0.081948,0.116973,0.114254,0.083984,0.095414,0.113552,0.113846,0.096779,0.086931,0.073616,0.071841,0.071476,0.072094,0.059701,0.062307,0.057904,0.055830,0.056108,0.059713,0.053098,0.053951,0.064997,0.050603,0.046714,0.045860,0.038224,0.040017
0.008468,0.035819,0.069294,0.061256,0.090629,0.103315,0.107843,0.107263,0.111724,0.113095,0.117391,0.152398,0.146843,0.097715,0.087645,0.082290,0.100147,0.103514,0.072352,0.094434,0.089664,0.079567,0.068870,0.091890,0.066540,0.075430,0.071181,0.064363,0.084090,0.077507,0.111546,0.111557,0.132340,0.135105,0.095382,0.080585,0.116599,0.115979,0.090868,0.100682,0.106165,0.105754,0.095664,0.088657,0.077485,0.076700,0.071488,0.071938,0.058459,0.057120,0.052563,0.049443,0.051023,0.056076,0.050691,0.051406,0.054418,0.045272,0.035700,0.036954,0.030578,0.036777
0.007449,0.028881,0.054119,0.050456,0.069472,0.084020,0.091499,0.092948,0.092984,0.121175,0.102985,0.144425,0.127249,0.083517,0.066844,0.063040,0.091075,0.091912,0.069674,0.095210,0.087451,0.097370,0.086027,0.107440,0.073363,0.088505,0.077968,0.062354,0.076684,0.061893,0.077457,0.080427,0.088006,0.091663,0.065105,0.055584,0.085019,0.086926,0.082998,0.086843,0.088540,0.089966,0.087279,0.080361,0.069736,0.067774,0.071042,0.070766,0.061856,0.063403,0.059997,0.057975,0.057724,0.057082,0.051108,0.047708,0.044866,0.037421,0.029237,0.032835,0.032787,0.040676
