0.813491,0.803169,0.349385,0.305238,0.214372,0.189966,0.147323,0.125758,0.132509,0.106574,0.071352,0.048384,0.042112,0.056676,0.097738,0.104287,0.088328,0.091793,0.101928,0.084381,0.085823,0.085015,0.082831,0.084559,0.084696,0.085044,0.085175,0.083993,0.068704,0.066152,0.055933,0.063579,0.062858,0.033118
0.701386,0.721798,0.360070,0.304742,0.213877,0.181497,0.144778,0.119935,0.125011,0.099821,0.070340,0.047015,0.041965,0.052418,0.092192,0.094982,0.082055,0.084344,0.094663,0.079048,0.082448,0.082302,0.081295,0.084408,0.087396,0.086839,0.088174,0.087968,0.075531,0.073035,0.057452,0.066196,0.065168,0.028053
0.753110,0.760926,0.442889,0.375868,0.229890,0.175822,0.125633,0.103518,0.111515,0.087904,0.056544,0.039073,0.033912,0.044478,0.083766,0.090433,0.078623,0.082786,0.092928,0.077790,0.080662,0.080581,0.077794,0.080520,0.079643,0.078961,0.077654,0.076441,0.060813,0.057932,0.048774,0.054668,0.054768,0.024621
0.566943,0.576731,0.350180,0.309381,0.205367,0.159018,0.136218,0.102792,0.115065,0.095837,0.066002,0.047648,0.039981,0.047330,0.079935,0.100039,0.094038,0.110886,0.124501,0.116148,0.120473,0.113476,0.111157,0.105239,0.102916,0.102111,0.101899,0.101135,0.081173,0.078310,0.060076,0.069058,0.065938,0.027999
0.379755,0.390248,0.227129,0.211227,0.152078,0.147506,0.130633,0.103671,0.119557,0.096451,0.071767,0.050148,0.050510,0.046218,0.071674,0.096978,0.091142,0.097389,0.105421,0.098983,0.106549,0.107230,0.103283,0.098675,0.094611,0.091775,0.088473,0.086439,0.070086,0.069400,0.054415,0.060987,0.057876,0.024537
0.260888,0.281302,0.182678,0.179350,0.112973,0.107805,0.110369,0.097344,0.086540,0.072013,0.034201,0.029701,0.023542,0.023512,0.038626,0.043417,0.043754,0.045930,0.050391,0.047450,0.049617,0.049133,0.049924,0.048403,0.051800,0.051806,0.054381,0.056434,0.055736,0.057322,0.044184,0.052412,0.050021,0.017285
0.215373,0.234712,0.132050,0.146118,0.145042,0.099987,0.111647,0.081407,0.092144,0.069451,0.046627,0.037944,0.033877,0.035353,0.052621,0.066260,0.065219,0.076021,0.087539,0.084594,0.086628,0.082450,0.080862,0.080247,0.084681,0.085444,0.084521,0.083357,0.075268,0.076051,0.063571,0.075145,0.075403,0.034073
0.156662,0.165492,0.081283,0.086369,0.081381,0.129181,0.132103,0.125023,0.135363,0.111300,0.067968,0.071550,0.053321,0.073097,0.062531,0.061607,0.054676,0.052409,0.050574,0.043063,0.045060,0.050578,0.044699,0.048099,0.044367,0.040229,0.035302,0.033738,0.033526,0.036606,0.030286,0.036849,0.052615,0.012442
0.136244,0.150347,0.076853,0.103334,0.118273,0.076017,0.139343,0.084180,0.086812,0.083954,0.066857,0.067256,0.042062,0.060741,0.063070,0.081228,0.075007,0.077371,0.086997,0.076604,0.074947,0.075280,0.066890,0.066992,0.066109,0.065917,0.059167,0.056251,0.046630,0.046398,0.041732,0.049458,0.053478,0.036509
0.146304,0.155613,0.093076,0.110863,0.129768,0.116088,0.241909,0.180179,0.175214,0.148868,0.089348,0.109889,0.076943,0.091004,0.092854,0.103577,0.098491,0.100351,0.107957,0.095534,0.092946,0.096315,0.088418,0.094632,0.095330,0.096736,0.093289,0.087412,0.069967,0.066497,0.062036,0.068819,0.071638,0.043833
0.148856,0.153934,0.080655,0.109246,0.114399,0.107575,0.174063,0.134680,0.158962,0.128022,0.121632,0.121392,0.098859,0.078526,0.120350,0.125823,0.135107,0.137011,0.148008,0.140819,0.142902,0.144595,0.135929,0.153211,0.150312,0.153172,0.159368,0.156466,0.134588,0.127461,0.086798,0.094910,0.077610,0.062381
0.117242,0.124785,0.075699,0.092195,0.090166,0.088183,0.151505,0.133975,0.150220,0.125902,0.120130,0.126129,0.102431,0.083578,0.100211,0.094792,0.105163,0.099527,0.106299,0.100411,0.101229,0.108251,0.101167,0.113513,0.117603,0.114892,0.121043,0.117148,0.104058,0.099223,0.074104,0.082488,0.069838,0.046554
0.126046,0.138785,0.084792,0.107389,0.109224,0.083126,0.127335,0.094899,0.114556,0.087514,0.090834,0.102508,0.082615,0.088043,0.104217,0.105510,0.116257,0.123976,0.134334,0.128658,0.128250,0.136283,0.121145,0.138190,0.138656,0.135051,0.132845,0.129269,0.109005,0.105149,0.072339,0.086415,0.078565,0.056790
0.202017,0.222426,0.137014,0.163830,0.150685,0.117663,0.167600,0.132223,0.151727,0.115825,0.116231,0.111723,0.093744,0.086014,0.117928,0.128644,0.142325,0.154508,0.170565,0.165554,0.166303,0.168892,0.161337,0.174532,0.181422,0.179177,0.181305,0.179089,0.156496,0.153069,0.114830,0.135166,0.123154,0.062005
0.202178,0.225874,0.130286,0.151336,0.155941,0.117319,0.163538,0.131066,0.149210,0.111172,0.114809,0.105481,0.083845,0.076184,0.116892,0.123886,0.139074,0.158242,0.177105,0.170908,0.170801,0.172269,0.164192,0.180729,0.188521,0.186032,0.185532,0.184929,0.158870,0.155180,0.113726,0.136200,0.123209,0.067108
0.263571,0.289830,0.170264,0.186930,0.184764,0.148243,0.208765,0.159356,0.182922,0.131086,0.119842,0.114573,0.096313,0.089997,0.142834,0.152149,0.168716,0.196698,0.218348,0.206923,0.208849,0.207227,0.197611,0.213969,0.221521,0.217906,0.216123,0.215615,0.182792,0.178594,0.128972,0.156422,0.144739,0.072748
0.296648,0.320105,0.183494,0.195181,0.196045,0.152242,0.218873,0.166220,0.187156,0.142276,0.129109,0.115274,0.093230,0.086621,0.141580,0.153809,0.167139,0.193883,0.214367,0.200548,0.203293,0.201108,0.195564,0.211946,0.220559,0.217500,0.216848,0.215863,0.183250,0.179106,0.129469,0.156530,0.145007,0.074532
0.278539,0.301130,0.174780,0.188963,0.196553,0.152683,0.225445,0.170848,0.192397,0.145181,0.130742,0.119145,0.093898,0.089156,0.145646,0.157563,0.170228,0.195304,0.218671,0.204636,0.207562,0.204795,0.198692,0.216286,0.225576,0.223968,0.223101,0.221326,0.189685,0.184913,0.131933,0.158873,0.143405,0.078726
0.268119,0.287722,0.165307,0.180016,0.196646,0.149348,0.215642,0.161840,0.185750,0.143729,0.133406,0.118706,0.090935,0.085301,0.150590,0.163280,0.174393,0.195725,0.222602,0.207264,0.209040,0.208304,0.201882,0.219441,0.227559,0.226439,0.224994,0.221396,0.187408,0.180728,0.127334,0.152245,0.133455,0.079272
0.261663,0.279485,0.156913,0.172064,0.192170,0.144919,0.211564,0.158465,0.183391,0.142941,0.131578,0.117769,0.088813,0.083933,0.150515,0.163109,0.171391,0.191805,0.219116,0.202937,0.205173,0.206052,0.198422,0.216366,0.222705,0.222008,0.219874,0.215179,0.180988,0.173978,0.121428,0.145341,0.126646,0.077221
0.256207,0.271713,0.150957,0.167190,0.184737,0.136917,0.202225,0.150934,0.175330,0.139083,0.131756,0.112884,0.084075,0.077592,0.145156,0.159797,0.166252,0.184210,0.213022,0.197572,0.199627,0.201155,0.193502,0.212271,0.218307,0.218270,0.217048,0.212579,0.179120,0.171463,0.118528,0.140177,0.119224,0.072891
0.246208,0.259927,0.144539,0.158386,0.177614,0.128646,0.192131,0.142867,0.166647,0.135031,0.128796,0.108765,0.080272,0.073602,0.138913,0.152550,0.157472,0.173396,0.201487,0.186601,0.188961,0.191347,0.184696,0.203414,0.209327,0.209779,0.209227,0.204754,0.172543,0.164563,0.114555,0.133951,0.111935,0.068692
0.256625,0.269411,0.146993,0.161369,0.180750,0.134386,0.198753,0.149492,0.170884,0.138578,0.128440,0.108111,0.078602,0.072559,0.136362,0.150644,0.154047,0.169958,0.196870,0.181422,0.183727,0.186791,0.180821,0.197606,0.202197,0.201966,0.201663,0.196798,0.164061,0.156014,0.111808,0.129845,0.109604,0.064056
0.256551,0.269287,0.148813,0.160908,0.178865,0.130471,0.196547,0.147674,0.167338,0.135369,0.124008,0.101266,0.074423,0.068799,0.127486,0.142832,0.145164,0.159875,0.185199,0.171065,0.173921,0.177126,0.174130,0.188827,0.193989,0.194416,0.194879,0.189927,0.159326,0.151930,0.111259,0.129154,0.109081,0.061706
0.253432,0.264850,0.144896,0.158166,0.168156,0.123236,0.187925,0.141940,0.160876,0.132029,0.118917,0.095842,0.069187,0.064381,0.118634,0.134393,0.133797,0.147543,0.170751,0.157208,0.159732,0.163625,0.161316,0.175380,0.180957,0.181787,0.182356,0.177431,0.148451,0.141273,0.105963,0.122142,0.102874,0.057241
0.252970,0.265668,0.150785,0.164345,0.164081,0.124345,0.187461,0.140751,0.160347,0.127860,0.111298,0.092245,0.070810,0.065491,0.110229,0.128191,0.131085,0.146782,0.164194,0.153676,0.156928,0.158744,0.158680,0.167441,0.174446,0.174586,0.177196,0.173683,0.147152,0.141536,0.110239,0.128271,0.111707,0.056728
