0.252185,0.221242,0.180276,0.134372,0.134743,0.104764,0.102278,0.081312,0.078540,0.079141,0.073030,0.069279,0.060546,0.054595,0.045289,0.043536
0.356218,0.333548,0.300944,0.245706,0.243616,0.205950,0.203709,0.177303,0.176332,0.173990,0.163303,0.155560,0.137462,0.125912,0.109047,0.106991
0.463783,0.421366,0.386289,0.309265,0.302801,0.255005,0.249902,0.220953,0.223270,0.218042,0.205482,0.195930,0.175938,0.161525,0.143020,0.140210
0.488481,0.445123,0.401716,0.321826,0.316925,0.264978,0.260519,0.229852,0.231052,0.225582,0.213288,0.203758,0.182779,0.167537,0.147230,0.144095
0.498805,0.460864,0.410787,0.338967,0.325218,0.287856,0.275167,0.247528,0.248008,0.248859,0.233328,0.223759,0.202871,0.188997,0.168121,0.170130
0.580839,0.532065,0.477248,0.389534,0.375110,0.325818,0.313947,0.282049,0.285707,0.280581,0.265482,0.255399,0.233573,0.215160,0.192713,0.193669
0.594012,0.555601,0.506133,0.417469,0.403349,0.353899,0.341975,0.311239,0.315436,0.309509,0.294707,0.283377,0.258102,0.237572,0.213341,0.214716
0.681904,0.622395,0.568825,0.459850,0.448701,0.385272,0.372599,0.334229,0.338863,0.328760,0.313900,0.301900,0.274482,0.251702,0.226576,0.225604
0.609564,0.565071,0.542661,0.425459,0.407715,0.347713,0.330413,0.297442,0.296825,0.288248,0.271783,0.260888,0.234230,0.211380,0.194572,0.199363
0.442226,0.481233,0.485509,0.427931,0.425924,0.377127,0.360276,0.323767,0.321911,0.316730,0.307071,0.299583,0.288541,0.277843,0.271399,0.273240
0.390784,0.411612,0.448608,0.405040,0.396236,0.363590,0.352630,0.330255,0.325416,0.323185,0.308680,0.296176,0.266822,0.248075,0.227973,0.231999
0.492986,0.538309,0.603572,0.583725,0.573385,0.538993,0.519782,0.491831,0.485799,0.485860,0.469168,0.451317,0.407804,0.380618,0.352856,0.361501
0.477114,0.542415,0.604748,0.619617,0.619614,0.606749,0.591361,0.565009,0.555681,0.555235,0.541346,0.520314,0.471235,0.437752,0.403013,0.409425
0.279794,0.343231,0.403890,0.458785,0.468732,0.472629,0.469559,0.457395,0.446115,0.446084,0.432243,0.414020,0.375021,0.347567,0.315992,0.320936
0.208183,0.267978,0.322283,0.371335,0.374163,0.381682,0.379190,0.361329,0.355677,0.355422,0.345648,0.331749,0.302156,0.282019,0.257333,0.260924
0.173191,0.221619,0.281768,0.343072,0.348241,0.351316,0.343907,0.338693,0.329261,0.327958,0.326100,0.314281,0.285207,0.263895,0.244951,0.247487
0.320637,0.357485,0.410966,0.421975,0.430777,0.405334,0.401477,0.387309,0.390899,0.382896,0.373223,0.354126,0.325349,0.298397,0.278588,0.282627
0.284967,0.338686,0.400112,0.429826,0.438785,0.424260,0.415484,0.404409,0.408013,0.399910,0.393303,0.372301,0.343064,0.321413,0.308897,0.313723
0.213616,0.270947,0.329611,0.373067,0.384839,0.378192,0.375062,0.366302,0.361474,0.360712,0.354914,0.331124,0.299815,0.285847,0.272597,0.276629
0.243806,0.308899,0.355571,0.396326,0.405831,0.391352,0.383807,0.372241,0.375894,0.364999,0.362085,0.347266,0.326636,0.309571,0.297009,0.296196
0.212663,0.287333,0.328202,0.382832,0.397609,0.379090,0.371337,0.358873,0.363120,0.355403,0.354791,0.338808,0.317436,0.299618,0.287516,0.283909
0.186164,0.239819,0.281771,0.320578,0.332040,0.320523,0.312969,0.301279,0.304926,0.297861,0.294067,0.284819,0.270807,0.259259,0.252084,0.251599
0.182810,0.228237,0.265099,0.310263,0.323705,0.302524,0.303642,0.299479,0.310146,0.301264,0.304046,0.296726,0.288928,0.276324,0.271904,0.267461
0.176423,0.219705,0.260823,0.289781,0.300277,0.282653,0.279449,0.266959,0.277008,0.268276,0.269813,0.268198,0.265053,0.258543,0.261115,0.260935
0.160765,0.192293,0.227644,0.266851,0.276154,0.261727,0.257166,0.249128,0.260879,0.252613,0.263199,0.264283,0.259635,0.246515,0.249026,0.247714
0.159085,0.185058,0.220449,0.246984,0.253343,0.237515,0.231155,0.218284,0.228978,0.220493,0.224092,0.220745,0.215845,0.203586,0.204751,0.204765
0.139371,0.161450,0.196639,0.234266,0.238730,0.223846,0.221983,0.214361,0.227322,0.218324,0.224054,0.225228,0.222625,0.211816,0.212507,0.209819
0.100465,0.133409,0.164674,0.213670,0.214039,0.219805,0.219589,0.211635,0.217500,0.218023,0.219658,0.218241,0.209101,0.205406,0.203041,0.198602
0.097570,0.130416,0.168128,0.215520,0.213391,0.226380,0.227503,0.222121,0.231444,0.230564,0.233458,0.238542,0.229944,0.227618,0.223538,0.218190
0.088824,0.114521,0.150088,0.192404,0.190141,0.204674,0.209568,0.214363,0.220769,0.220730,0.221062,0.224188,0.211377,0.205410,0.197292,0.196371
0.172762,0.205923,0.233679,0.270711,0.265850,0.268691,0.272234,0.283601,0.295499,0.289054,0.292605,0.295967,0.286356,0.277898,0.273186,0.271368
0.179405,0.223267,0.248692,0.291479,0.288004,0.292840,0.294597,0.304942,0.316949,0.310846,0.317352,0.324052,0.313633,0.305149,0.299853,0.298251
0.190446,0.234039,0.258799,0.297624,0.292683,0.299353,0.300589,0.305445,0.318267,0.311929,0.318013,0.326223,0.314852,0.306555,0.302051,0.302178
0.168360,0.208830,0.234830,0.273202,0.269685,0.277191,0.279278,0.281661,0.294307,0.288067,0.292854,0.300626,0.289685,0.282716,0.278711,0.278830
0.128883,0.169645,0.192441,0.239320,0.234706,0.250661,0.254282,0.265011,0.274866,0.269172,0.273192,0.280613,0.268973,0.263574,0.257956,0.258139
0.124361,0.167282,0.190823,0.235897,0.230534,0.250011,0.254335,0.267408,0.276004,0.271180,0.273194,0.277443,0.261116,0.253733,0.244493,0.245723
0.184991,0.223840,0.240206,0.277370,0.273071,0.284435,0.287662,0.300067,0.317334,0.308153,0.310617,0.311502,0.293520,0.278610,0.265193,0.264410
0.176909,0.218495,0.242430,0.285839,0.280753,0.299121,0.302143,0.316748,0.332308,0.325904,0.328032,0.327559,0.305983,0.290737,0.274972,0.276381
0.146257,0.182564,0.212571,0.252659,0.248738,0.266034,0.265926,0.276048,0.287434,0.285324,0.284062,0.279179,0.259473,0.246991,0.232353,0.235360
0.156085,0.194812,0.231694,0.280680,0.276864,0.287424,0.286480,0.295037,0.308493,0.304842,0.307410,0.305354,0.287309,0.273313,0.259317,0.260400
0.160424,0.196525,0.234414,0.278465,0.274309,0.280191,0.279032,0.281380,0.295811,0.290136,0.294753,0.296619,0.280587,0.266799,0.256258,0.256931
0.160901,0.196214,0.235628,0.278105,0.273740,0.279562,0.277953,0.280327,0.294092,0.288553,0.292114,0.293488,0.277386,0.263850,0.253484,0.255190
0.142478,0.169959,0.211996,0.247484,0.243448,0.248063,0.247174,0.248431,0.259302,0.255663,0.256773,0.256265,0.240286,0.227973,0.218299,0.222111
0.137529,0.163731,0.205739,0.239392,0.235512,0.239876,0.239313,0.242474,0.252397,0.249831,0.250307,0.249517,0.233977,0.222517,0.212865,0.217133
0.111908,0.135048,0.178164,0.211864,0.207749,0.212122,0.211941,0.216037,0.224640,0.223443,0.223962,0.222361,0.208703,0.199817,0.190948,0.195154
0.111925,0.137206,0.181135,0.216713,0.212221,0.217991,0.217646,0.222809,0.231352,0.231090,0.231168,0.229025,0.214701,0.205844,0.195575,0.200007
0.102266,0.122477,0.169172,0.197019,0.193550,0.195105,0.194908,0.197006,0.204106,0.203973,0.203143,0.201871,0.188788,0.181572,0.173346,0.178911
0.106186,0.127198,0.174127,0.202286,0.198876,0.200648,0.200365,0.202787,0.210088,0.210025,0.209171,0.207454,0.194016,0.186755,0.178228,0.183802
0.094824,0.114465,0.159016,0.183160,0.180811,0.183376,0.184105,0.187000,0.191769,0.193107,0.191139,0.189204,0.174998,0.168713,0.159734,0.166355
0.090448,0.109730,0.154071,0.178451,0.176467,0.180337,0.181796,0.184272,0.187770,0.189376,0.187220,0.185091,0.170435,0.164281,0.155219,0.162723
0.078901,0.097793,0.138470,0.162105,0.160118,0.165342,0.166993,0.170763,0.172446,0.174799,0.171963,0.169246,0.154777,0.148723,0.139489,0.147602
0.071946,0.089369,0.126955,0.149630,0.148309,0.153465,0.155707,0.159396,0.160345,0.162219,0.160030,0.157713,0.144621,0.138612,0.130085,0.138174
0.074966,0.092680,0.127927,0.152259,0.150703,0.157232,0.160291,0.165151,0.166421,0.168644,0.166834,0.163534,0.150316,0.143496,0.133646,0.141322
0.078344,0.099581,0.135927,0.165852,0.164514,0.174429,0.176987,0.183726,0.185280,0.188063,0.186128,0.182413,0.168284,0.160607,0.149159,0.157044
0.076628,0.100209,0.135558,0.168474,0.167394,0.179226,0.181670,0.189904,0.191116,0.194222,0.193045,0.189704,0.175372,0.167029,0.154522,0.162517
0.082723,0.111923,0.150772,0.193422,0.191689,0.207135,0.208538,0.218270,0.218986,0.224695,0.226407,0.224956,0.210086,0.199451,0.185025,0.193519
0.084642,0.117179,0.154885,0.202603,0.201332,0.216438,0.217619,0.228021,0.230302,0.235553,0.239189,0.240772,0.226936,0.216189,0.201805,0.209499
0.072401,0.096043,0.129050,0.164864,0.163478,0.175786,0.179368,0.188133,0.189520,0.194931,0.195120,0.193896,0.180816,0.172262,0.160023,0.166814
0.060342,0.080833,0.103882,0.132598,0.132870,0.141817,0.145170,0.149732,0.150808,0.154807,0.155054,0.155098,0.146266,0.139505,0.129999,0.133959
