0.486166,0.322399,0.413306,0.462106,0.529563,0.530551,0.535811,0.516982,0.500483,0.461601,0.419821,0.387274,0.413833,0.366074,0.363986,0.352722,0.345203,0.300912,0.285770,0.242027,0.245762,0.217024,0.202548,0.193203
0.589284,0.375766,0.502083,0.574480,0.659632,0.663084,0.663761,0.644264,0.633145,0.576090,0.513050,0.469885,0.499826,0.446250,0.444592,0.431819,0.424445,0.371520,0.353896,0.295302,0.300884,0.268068,0.250326,0.243637
0.589846,0.380766,0.518935,0.602119,0.699987,0.711110,0.720233,0.701066,0.702575,0.651432,0.591726,0.545965,0.574039,0.517259,0.512778,0.498028,0.487803,0.428451,0.407025,0.341631,0.345428,0.308319,0.287617,0.279099
0.275672,0.208627,0.272805,0.312321,0.405926,0.441364,0.494393,0.487471,0.590969,0.640902,0.645922,0.632478,0.633927,0.598398,0.571822,0.551643,0.525605,0.457846,0.419295,0.352484,0.351421,0.309734,0.286079,0.266567
0.218828,0.175327,0.220790,0.244991,0.322980,0.356408,0.404029,0.399680,0.500426,0.551473,0.560941,0.557957,0.556766,0.531253,0.507719,0.489476,0.463116,0.402460,0.363498,0.304323,0.303276,0.268480,0.249977,0.230831
0.220729,0.179915,0.226846,0.259526,0.344267,0.378692,0.431839,0.433291,0.539322,0.594256,0.601718,0.598747,0.598885,0.574637,0.548936,0.529828,0.500204,0.432569,0.389820,0.325059,0.324385,0.286082,0.266764,0.245546
0.196417,0.160854,0.204049,0.235829,0.317196,0.352240,0.407560,0.413035,0.523506,0.588597,0.600361,0.603668,0.602087,0.580060,0.552329,0.532875,0.502482,0.433742,0.388270,0.322933,0.322455,0.283652,0.265136,0.245812
0.198663,0.160991,0.202071,0.231207,0.313787,0.347546,0.403264,0.410830,0.527934,0.596191,0.609171,0.614354,0.616525,0.594847,0.566332,0.546015,0.514389,0.440459,0.393194,0.325246,0.325788,0.286743,0.268057,0.247996
0.205282,0.165714,0.204641,0.232718,0.315338,0.349130,0.403770,0.413548,0.528098,0.594812,0.606913,0.614185,0.619462,0.599972,0.572597,0.553669,0.521773,0.446759,0.397686,0.329780,0.330898,0.292829,0.273415,0.252647
0.205962,0.161669,0.199239,0.227012,0.309916,0.343147,0.398139,0.409459,0.523956,0.591596,0.603977,0.611472,0.618495,0.599036,0.571413,0.552853,0.520432,0.444757,0.396089,0.327426,0.328564,0.290073,0.271831,0.251843
0.206507,0.162903,0.201232,0.229388,0.313281,0.345294,0.399350,0.412535,0.527094,0.595370,0.608253,0.618363,0.628649,0.610436,0.583806,0.567087,0.533648,0.455551,0.404351,0.333908,0.335360,0.296168,0.277677,0.257863
0.210956,0.165725,0.205839,0.233388,0.316278,0.346250,0.397222,0.409097,0.520996,0.587471,0.597272,0.608340,0.620954,0.602974,0.576593,0.561699,0.529039,0.451554,0.400329,0.330908,0.332179,0.292149,0.273576,0.255610
0.208488,0.164775,0.205008,0.231800,0.314112,0.343727,0.394114,0.406000,0.518610,0.588388,0.598545,0.610548,0.622825,0.603547,0.576817,0.561229,0.529096,0.450817,0.399504,0.329797,0.331589,0.292086,0.272668,0.254075
0.204809,0.162197,0.201402,0.226986,0.303908,0.334082,0.381788,0.393219,0.502129,0.571092,0.582091,0.595225,0.604943,0.585520,0.558836,0.543902,0.513082,0.437861,0.386964,0.321127,0.322240,0.283543,0.264108,0.245713
0.181253,0.142964,0.178549,0.201664,0.273758,0.303146,0.351144,0.361650,0.464996,0.536784,0.547833,0.562144,0.568063,0.550701,0.523972,0.509311,0.479835,0.409668,0.362288,0.300407,0.301578,0.264505,0.246610,0.228218
0.161281,0.128062,0.158683,0.179944,0.245941,0.274901,0.321705,0.332412,0.428944,0.500799,0.512593,0.527884,0.531076,0.515236,0.488800,0.473985,0.446354,0.382003,0.337253,0.281241,0.282658,0.247058,0.230902,0.212649
0.153286,0.121725,0.151334,0.171798,0.235682,0.263694,0.309872,0.319367,0.413660,0.485301,0.497570,0.512988,0.515210,0.500109,0.473908,0.458724,0.431849,0.369176,0.325714,0.271384,0.272823,0.238491,0.223342,0.205601
0.144674,0.114837,0.142743,0.162723,0.225320,0.252127,0.296814,0.305422,0.397680,0.468747,0.481577,0.497692,0.499942,0.485159,0.459404,0.444786,0.418737,0.357519,0.314901,0.262914,0.264305,0.231498,0.216741,0.199463
0.141446,0.112430,0.138840,0.158627,0.218081,0.243561,0.286616,0.294519,0.381835,0.450303,0.462466,0.478410,0.480653,0.466590,0.441524,0.427504,0.402920,0.344454,0.302912,0.253123,0.254436,0.222722,0.209017,0.192714
0.127739,0.102412,0.126662,0.144597,0.200134,0.224793,0.267172,0.275096,0.358554,0.425725,0.438380,0.455110,0.456499,0.443350,0.419336,0.406172,0.382511,0.327092,0.287760,0.240352,0.242488,0.212275,0.200086,0.183850
0.118294,0.095342,0.117964,0.133431,0.184288,0.207468,0.246461,0.253821,0.331494,0.395250,0.408153,0.424967,0.426432,0.414823,0.392654,0.380845,0.358674,0.307066,0.270113,0.226282,0.228103,0.199759,0.188131,0.173340
0.110880,0.090684,0.111649,0.125207,0.173509,0.195647,0.232509,0.239583,0.313340,0.374744,0.387092,0.403063,0.405134,0.394650,0.374042,0.363079,0.342300,0.292722,0.257099,0.215846,0.217537,0.190670,0.179775,0.165824
0.101393,0.084105,0.102976,0.114826,0.158992,0.179919,0.213284,0.220385,0.289833,0.348336,0.360947,0.376086,0.377706,0.368552,0.349447,0.340261,0.320593,0.274498,0.240469,0.202886,0.204111,0.178873,0.168387,0.155908
0.097839,0.080220,0.099165,0.110356,0.152549,0.172543,0.204348,0.211872,0.279312,0.336877,0.348973,0.363462,0.365757,0.356931,0.338506,0.329860,0.310815,0.265884,0.232647,0.196251,0.197487,0.172849,0.162753,0.150377
0.094169,0.078126,0.096437,0.106069,0.146480,0.165823,0.196132,0.203631,0.269004,0.324798,0.336098,0.349504,0.352258,0.343818,0.326354,0.318151,0.299500,0.255579,0.223400,0.188365,0.189049,0.165622,0.155615,0.143806
0.095187,0.079781,0.097564,0.107406,0.148110,0.167079,0.198179,0.205389,0.271893,0.327730,0.339039,0.352410,0.355100,0.347189,0.329263,0.320426,0.301179,0.256925,0.224875,0.189114,0.189875,0.166740,0.156743,0.144482
0.106861,0.087131,0.108845,0.120357,0.162798,0.180725,0.210786,0.216237,0.279594,0.329799,0.337791,0.350588,0.354681,0.345856,0.329267,0.319647,0.300736,0.255935,0.224180,0.186356,0.187185,0.165440,0.156086,0.143987
0.105712,0.080240,0.103299,0.117476,0.158254,0.173447,0.199749,0.205042,0.259557,0.301690,0.308832,0.320253,0.325232,0.317508,0.303119,0.296524,0.280854,0.240949,0.211560,0.177316,0.178211,0.157485,0.147512,0.136405
