0.217975,0.184508,0.333606,0.431481,0.498652,0.536967,0.527048,0.364468,0.427562,0.276864,0.248526,0.210531,0.102742,0.114386,0.102292,0.124592,0.071327,0.062905,0.077693,0.085668,0.084013,0.066833,0.051232,0.035524,0.077313,0.078869,0.089991,0.092242,0.101220,0.110401,0.095011,0.088612,0.084116,0.076505,0.068245,0.066515,0.063152,0.065751,0.070685,0.069276,0.069670,0.074946,0.071005,0.069944,0.073233,0.072292,0.065620,0.065282
0.344137,0.305922,0.486834,0.555927,0.654536,0.678407,0.683226,0.482728,0.445662,0.308055,0.344892,0.294061,0.165764,0.203713,0.197600,0.191134,0.121444,0.112158,0.120622,0.134759,0.140465,0.133684,0.113149,0.079325,0.122253,0.124218,0.142690,0.139715,0.148789,0.159828,0.142199,0.131129,0.122176,0.107911,0.091216,0.089014,0.082980,0.087145,0.095418,0.094597,0.094415,0.100323,0.096000,0.094970,0.096952,0.098217,0.089792,0.084785
0.339578,0.305284,0.431027,0.518828,0.658781,0.671756,0.695388,0.499106,0.476148,0.328071,0.400572,0.331717,0.193313,0.236450,0.224641,0.210543,0.135007,0.120279,0.135206,0.162033,0.161129,0.153207,0.132330,0.092314,0.137109,0.155449,0.182750,0.178722,0.184655,0.198802,0.176665,0.156453,0.138679,0.116561,0.094999,0.093544,0.086705,0.090189,0.096872,0.093728,0.091744,0.099208,0.096989,0.093984,0.097309,0.096915,0.087777,0.093470
0.261763,0.236581,0.328096,0.390875,0.528459,0.530494,0.612096,0.494118,0.394217,0.340637,0.389463,0.322059,0.237030,0.270070,0.247074,0.218192,0.173894,0.152176,0.153954,0.174310,0.179774,0.175812,0.168630,0.135116,0.170712,0.197304,0.224242,0.222906,0.224899,0.243009,0.217676,0.198453,0.181160,0.157080,0.131159,0.130918,0.127316,0.133546,0.144942,0.137854,0.137575,0.146562,0.141087,0.138470,0.143492,0.136555,0.120952,0.100677
0.196596,0.182871,0.249957,0.300083,0.421446,0.417487,0.519757,0.453601,0.361753,0.328457,0.393455,0.313609,0.275778,0.296179,0.263170,0.223767,0.193857,0.170288,0.171612,0.182900,0.189443,0.185125,0.183439,0.146659,0.179878,0.216795,0.244195,0.249696,0.249880,0.270430,0.247656,0.222658,0.204368,0.177323,0.149920,0.149785,0.148577,0.155999,0.167563,0.155982,0.154970,0.159809,0.151015,0.149739,0.154406,0.148161,0.131927,0.106470
0.207355,0.187725,0.255389,0.308273,0.419587,0.421783,0.510256,0.436260,0.366535,0.325166,0.378107,0.307378,0.260216,0.281403,0.255569,0.223105,0.195729,0.167975,0.164645,0.174440,0.183083,0.179179,0.176875,0.143852,0.177742,0.214144,0.238760,0.240445,0.241695,0.261339,0.237286,0.215869,0.200022,0.173730,0.150183,0.149618,0.148235,0.155032,0.165155,0.153084,0.152038,0.156089,0.147585,0.146499,0.151153,0.146448,0.130174,0.106062
0.184777,0.170485,0.237740,0.292943,0.400738,0.405274,0.495120,0.423158,0.373544,0.316186,0.388273,0.320465,0.267471,0.300419,0.286362,0.251350,0.209076,0.187072,0.187323,0.196555,0.204930,0.198105,0.196111,0.154792,0.195015,0.231805,0.252335,0.249193,0.250640,0.269582,0.244990,0.223464,0.208630,0.180992,0.157524,0.157284,0.154856,0.161825,0.171906,0.159504,0.158752,0.162661,0.154167,0.154308,0.158857,0.155130,0.138044,0.114273
0.171538,0.158076,0.224277,0.277068,0.380722,0.379581,0.468072,0.399775,0.342017,0.297926,0.371483,0.305326,0.256615,0.285105,0.263459,0.237799,0.205234,0.178506,0.179389,0.188493,0.200311,0.194566,0.197742,0.160859,0.206923,0.250138,0.271864,0.269670,0.268324,0.288951,0.261024,0.236670,0.219322,0.189132,0.163870,0.163118,0.161352,0.167950,0.178911,0.166202,0.165817,0.170853,0.163945,0.163509,0.167536,0.162083,0.141765,0.114702
0.156277,0.148127,0.210690,0.261391,0.364547,0.363056,0.455461,0.384102,0.323861,0.285691,0.360368,0.296666,0.246414,0.278446,0.262619,0.247040,0.208552,0.187081,0.186640,0.194765,0.205120,0.202378,0.206592,0.168005,0.213899,0.259035,0.282669,0.277968,0.275686,0.296682,0.268018,0.243132,0.225712,0.194567,0.168583,0.167938,0.166340,0.173193,0.184968,0.172318,0.171821,0.177648,0.170789,0.171813,0.175898,0.169827,0.147962,0.119694
0.147620,0.142401,0.203153,0.256486,0.360088,0.360256,0.444030,0.372390,0.316320,0.272466,0.378355,0.322004,0.253578,0.305430,0.290584,0.274332,0.228545,0.203018,0.216900,0.238663,0.254336,0.251331,0.251230,0.204048,0.250453,0.302113,0.322598,0.301934,0.296558,0.316359,0.286837,0.256126,0.234495,0.196707,0.166215,0.165560,0.161619,0.167650,0.178210,0.166395,0.164669,0.172219,0.170071,0.171310,0.175351,0.168529,0.145127,0.122491
0.146210,0.141206,0.198318,0.247078,0.345176,0.345755,0.425311,0.359689,0.293959,0.265175,0.363881,0.301502,0.241785,0.290970,0.274511,0.266029,0.227493,0.204670,0.215500,0.235379,0.252069,0.249430,0.250939,0.209150,0.252480,0.303189,0.326230,0.306835,0.300846,0.320262,0.289111,0.259467,0.237852,0.201398,0.170136,0.169561,0.165527,0.171982,0.183846,0.171757,0.171186,0.179852,0.176905,0.178584,0.183310,0.175820,0.152049,0.124400
0.155409,0.149992,0.206806,0.254086,0.350556,0.354549,0.430824,0.365192,0.297965,0.269313,0.372716,0.303852,0.244820,0.297403,0.288599,0.265219,0.225285,0.209872,0.218587,0.237684,0.247786,0.246758,0.240932,0.198619,0.240635,0.288143,0.311153,0.294410,0.287549,0.305542,0.274481,0.248015,0.228213,0.196001,0.166870,0.166665,0.163225,0.170103,0.183023,0.171644,0.172509,0.181420,0.177627,0.178273,0.182494,0.175451,0.152227,0.123649
0.140673,0.136189,0.191075,0.234727,0.323537,0.326950,0.410871,0.352201,0.281800,0.259226,0.364554,0.298616,0.258474,0.298673,0.274732,0.261744,0.243396,0.220965,0.226631,0.231442,0.245234,0.242126,0.247179,0.200912,0.240689,0.287159,0.302320,0.289300,0.283463,0.302126,0.273729,0.247825,0.231642,0.201016,0.173462,0.174074,0.171426,0.178793,0.191599,0.179965,0.178433,0.183980,0.177527,0.179943,0.184756,0.179500,0.158046,0.122318
0.130972,0.127466,0.181994,0.225361,0.315909,0.318118,0.405479,0.350439,0.279639,0.251853,0.356903,0.294382,0.257015,0.295408,0.275030,0.261979,0.244569,0.219307,0.223952,0.229197,0.242913,0.245260,0.250335,0.205728,0.245810,0.295674,0.316186,0.302348,0.296707,0.316743,0.287066,0.261562,0.242974,0.209148,0.178521,0.178785,0.175664,0.183665,0.196693,0.184462,0.183343,0.190595,0.184718,0.186721,0.191679,0.185444,0.162802,0.127641
0.128793,0.124120,0.177142,0.220487,0.314452,0.312270,0.400586,0.341646,0.274443,0.247504,0.358398,0.288592,0.246962,0.284336,0.264873,0.248322,0.233360,0.206921,0.215605,0.226385,0.242163,0.246715,0.253162,0.210229,0.251584,0.304859,0.326071,0.308938,0.300556,0.321997,0.293981,0.266662,0.246773,0.210439,0.177245,0.177512,0.173628,0.181773,0.193731,0.181201,0.179432,0.187699,0.183590,0.186329,0.192141,0.185288,0.159749,0.125978
0.113847,0.111719,0.162164,0.201885,0.289859,0.288574,0.382202,0.331827,0.254890,0.240542,0.341548,0.269529,0.236965,0.266636,0.248726,0.235913,0.224187,0.194056,0.202259,0.216035,0.233865,0.243033,0.249502,0.211837,0.249875,0.308260,0.331321,0.316848,0.308351,0.329643,0.303428,0.274768,0.254658,0.217111,0.181846,0.182607,0.179070,0.187052,0.199534,0.186187,0.183869,0.192463,0.187991,0.191605,0.198028,0.190883,0.163092,0.127655
0.105803,0.106644,0.150406,0.187596,0.273233,0.269892,0.363811,0.316509,0.238468,0.231207,0.345992,0.265576,0.245326,0.272872,0.253409,0.225721,0.223081,0.187081,0.203446,0.224215,0.242332,0.250594,0.258669,0.218436,0.248275,0.315242,0.340426,0.322217,0.311602,0.333316,0.313517,0.281446,0.258446,0.218062,0.178193,0.179070,0.174464,0.182281,0.194203,0.180843,0.177541,0.187641,0.184377,0.188265,0.194710,0.186979,0.159312,0.127309
0.096720,0.099267,0.137476,0.169808,0.250392,0.245695,0.338485,0.299578,0.213841,0.221156,0.349675,0.254209,0.245989,0.272868,0.248841,0.211822,0.217682,0.177614,0.199510,0.223553,0.240455,0.250023,0.260383,0.220280,0.240596,0.309673,0.335592,0.318261,0.305888,0.326984,0.312582,0.277938,0.254083,0.213741,0.172000,0.173087,0.167973,0.175726,0.187358,0.174060,0.170691,0.181882,0.178794,0.183663,0.190223,0.181266,0.153885,0.123060
0.090192,0.093088,0.127441,0.156233,0.229945,0.225684,0.317373,0.282181,0.190565,0.211442,0.337562,0.233820,0.232963,0.255453,0.228171,0.185404,0.201495,0.157964,0.184039,0.213246,0.228917,0.240584,0.250702,0.216487,0.230706,0.309747,0.334083,0.315752,0.298764,0.319095,0.307371,0.272877,0.248269,0.209141,0.166296,0.167442,0.162789,0.170267,0.182013,0.168773,0.166405,0.179274,0.177257,0.181806,0.188091,0.177475,0.148167,0.117507
0.079076,0.083814,0.111876,0.137663,0.207445,0.200045,0.291005,0.260421,0.167537,0.194109,0.340980,0.227592,0.241381,0.261411,0.226059,0.169378,0.198401,0.147449,0.180723,0.214955,0.229858,0.239809,0.255347,0.217995,0.222773,0.307457,0.334387,0.317569,0.297492,0.317780,0.310956,0.272348,0.244916,0.203370,0.156285,0.157524,0.152219,0.159207,0.169308,0.155659,0.151796,0.164493,0.163752,0.168261,0.173978,0.163286,0.136236,0.112281
