0.233595,0.146930,0.227295,0.248189,0.276701,0.272974,0.255610,0.242571,0.239446,0.217326,0.196596,0.182257,0.199871,0.177565,0.177353,0.172783,0.170020,0.149306,0.144027,0.121955,0.127873,0.115432,0.113054,0.111965
0.405842,0.234627,0.356680,0.383870,0.438138,0.427881,0.412299,0.391724,0.377786,0.332493,0.294311,0.267950,0.298848,0.259760,0.262767,0.255640,0.253513,0.217709,0.207689,0.170941,0.179106,0.160125,0.154829,0.151935
0.592580,0.339733,0.493137,0.527652,0.620283,0.607860,0.603413,0.573490,0.561635,0.505357,0.456008,0.415825,0.459565,0.401899,0.404708,0.393471,0.387447,0.326531,0.304969,0.243671,0.254482,0.223197,0.214697,0.208847
0.671642,0.382599,0.550574,0.597003,0.703403,0.685681,0.674103,0.641809,0.624871,0.550812,0.488411,0.440749,0.491702,0.424922,0.430566,0.419452,0.414736,0.348776,0.324944,0.257414,0.269082,0.236864,0.226420,0.222101
0.652730,0.372846,0.546451,0.618816,0.727240,0.710237,0.691850,0.665506,0.641699,0.563543,0.492907,0.440134,0.491747,0.426086,0.432143,0.421325,0.415083,0.352064,0.329915,0.261594,0.273666,0.241169,0.231931,0.232287
0.612638,0.357548,0.521569,0.599850,0.709528,0.701647,0.685561,0.664892,0.662771,0.606809,0.546778,0.495854,0.539389,0.479661,0.481043,0.469735,0.459944,0.394956,0.368820,0.298525,0.308969,0.274252,0.261326,0.260450
0.609107,0.349310,0.515768,0.587300,0.702854,0.696876,0.677813,0.658910,0.659910,0.603971,0.545085,0.494160,0.536497,0.479799,0.481770,0.471106,0.460090,0.395307,0.369132,0.297657,0.307955,0.273334,0.260467,0.258680
0.599795,0.346628,0.511882,0.587567,0.700500,0.696061,0.676054,0.659035,0.659539,0.605502,0.546414,0.495356,0.535581,0.481029,0.482311,0.471599,0.459684,0.394888,0.368367,0.296465,0.306838,0.272016,0.259108,0.258627
0.588703,0.343971,0.504647,0.577473,0.695422,0.693787,0.681832,0.664982,0.684844,0.641581,0.594477,0.545734,0.584250,0.529500,0.527777,0.515201,0.500040,0.428924,0.397851,0.319286,0.328999,0.290865,0.277884,0.275362
0.590399,0.348897,0.516516,0.602027,0.719408,0.720050,0.703060,0.687972,0.697659,0.647824,0.593050,0.541270,0.579100,0.524190,0.523490,0.510965,0.496413,0.425948,0.395605,0.317447,0.327537,0.289911,0.276701,0.275626
0.580529,0.346956,0.513302,0.596117,0.718789,0.723586,0.714454,0.698665,0.722162,0.681449,0.634731,0.583112,0.619694,0.563733,0.560371,0.546992,0.530690,0.455265,0.421656,0.339366,0.348816,0.308192,0.292840,0.288734
0.569866,0.346085,0.508300,0.593259,0.716562,0.724301,0.719358,0.705808,0.736658,0.702264,0.658905,0.608428,0.643477,0.588675,0.583096,0.569177,0.550801,0.472108,0.435975,0.351251,0.360470,0.318249,0.301941,0.296821
0.547565,0.338728,0.493959,0.575429,0.702075,0.713926,0.717705,0.706860,0.755616,0.734541,0.701111,0.654002,0.686074,0.633157,0.623914,0.608988,0.587144,0.503002,0.462183,0.373197,0.381857,0.336163,0.319006,0.310967
0.536125,0.334944,0.484986,0.561572,0.694041,0.708783,0.719594,0.709857,0.766975,0.753279,0.725116,0.681102,0.713643,0.660908,0.649854,0.634138,0.610459,0.521343,0.476166,0.384599,0.392859,0.345919,0.327645,0.317303
0.481604,0.310529,0.446485,0.515856,0.651025,0.672085,0.698686,0.692198,0.773836,0.783329,0.773334,0.735180,0.761115,0.713827,0.697759,0.681023,0.652429,0.558086,0.506717,0.411614,0.418254,0.367775,0.348042,0.334733
0.475551,0.309172,0.441660,0.511149,0.648990,0.671492,0.697144,0.693219,0.775566,0.787588,0.777749,0.741125,0.767758,0.722315,0.706551,0.690056,0.661201,0.566631,0.513309,0.418932,0.425219,0.374213,0.353850,0.340235
0.465346,0.305515,0.432531,0.499529,0.640583,0.664276,0.692930,0.690403,0.776290,0.792516,0.784957,0.750434,0.777791,0.733962,0.717485,0.701125,0.671930,0.574894,0.519214,0.424101,0.430387,0.378744,0.357443,0.342178
0.423277,0.285181,0.402888,0.468305,0.604858,0.632009,0.671507,0.671422,0.769141,0.802261,0.802427,0.774626,0.797244,0.755615,0.735350,0.718349,0.687982,0.588624,0.529520,0.433862,0.439639,0.386427,0.364433,0.347819
