0.140166,0.034799,0.034201,0.149312,0.153609,0.160237,0.162495,0.163645,0.157712,0.144232,0.144119,0.142790,0.142505,0.141384,0.140056,0.140027,0.139845,0.141710,0.163765,0.166554,0.167129,0.167237,0.167725,0.176370,0.220355,0.212689,0.188357,0.175755,0.165567,0.144279,0.129381,0.105381
0.231720,0.053662,0.052557,0.268979,0.276623,0.287069,0.291249,0.292928,0.281410,0.256709,0.256170,0.253252,0.252769,0.251265,0.249357,0.249349,0.249418,0.253282,0.293556,0.297341,0.298598,0.298752,0.299592,0.309999,0.354049,0.328421,0.281351,0.267137,0.252759,0.222651,0.202581,0.158023
0.319067,0.072747,0.071236,0.380791,0.392336,0.406872,0.413080,0.415187,0.399255,0.364709,0.363467,0.359028,0.358308,0.357157,0.354466,0.354362,0.354468,0.360272,0.417090,0.421715,0.424916,0.425056,0.426307,0.442399,0.506862,0.475496,0.406625,0.379720,0.359012,0.319119,0.288800,0.224447
0.341686,0.072737,0.071064,0.416332,0.429276,0.446081,0.453106,0.455427,0.436096,0.396630,0.395546,0.390715,0.389863,0.388101,0.384860,0.384678,0.384924,0.391166,0.456075,0.461236,0.464024,0.464018,0.465168,0.481238,0.546294,0.504616,0.425858,0.398801,0.375767,0.330243,0.299680,0.234214
0.312305,0.064616,0.063057,0.404918,0.417164,0.434431,0.441269,0.443730,0.424265,0.383745,0.382996,0.378220,0.377342,0.375654,0.372266,0.372004,0.372226,0.378260,0.442546,0.447990,0.450721,0.450505,0.451677,0.468832,0.540381,0.496393,0.419695,0.392225,0.372089,0.329425,0.300145,0.237907
0.315226,0.076528,0.074976,0.380392,0.391920,0.409627,0.415931,0.418879,0.401174,0.361927,0.360509,0.355509,0.354519,0.352952,0.349725,0.349472,0.349768,0.355585,0.417224,0.422469,0.425310,0.424052,0.424771,0.444870,0.543807,0.515998,0.450938,0.416817,0.394380,0.352591,0.317403,0.261542
0.311472,0.073696,0.072138,0.380919,0.392162,0.410269,0.416159,0.419141,0.400967,0.361096,0.359646,0.354705,0.353626,0.351875,0.348642,0.348370,0.348778,0.354702,0.417111,0.422227,0.424887,0.423447,0.424337,0.444829,0.547327,0.515969,0.451956,0.420311,0.398835,0.354296,0.318073,0.262989
0.303998,0.072266,0.070763,0.373114,0.384190,0.402333,0.408172,0.411237,0.393517,0.354355,0.352790,0.347915,0.346829,0.345144,0.341982,0.341721,0.342169,0.347937,0.409039,0.414191,0.416818,0.415380,0.416273,0.436979,0.542879,0.513388,0.451517,0.418693,0.397835,0.355115,0.319627,0.267012
0.302815,0.074626,0.073149,0.366465,0.377630,0.395941,0.401786,0.404990,0.387814,0.349814,0.348224,0.343485,0.342406,0.340842,0.337652,0.337391,0.337836,0.343481,0.403244,0.408327,0.411150,0.409828,0.410586,0.433479,0.553536,0.532000,0.472439,0.435763,0.412070,0.368578,0.329803,0.277419
0.303686,0.074084,0.072611,0.371086,0.382073,0.400523,0.406242,0.409111,0.392462,0.355120,0.353692,0.349099,0.348059,0.346291,0.343197,0.342939,0.343367,0.348756,0.407094,0.412260,0.415164,0.413923,0.414949,0.437516,0.553956,0.529340,0.468834,0.433193,0.410943,0.369892,0.332742,0.279429
0.299136,0.075926,0.074486,0.367131,0.378244,0.397007,0.402577,0.405354,0.389380,0.352361,0.350816,0.346180,0.345107,0.343431,0.340372,0.340093,0.340464,0.345813,0.403541,0.408752,0.411839,0.410447,0.411239,0.435167,0.563286,0.545416,0.486116,0.446200,0.422719,0.380568,0.340800,0.288010
0.294840,0.075927,0.074519,0.358830,0.369912,0.388589,0.394101,0.396908,0.381825,0.346062,0.344462,0.339940,0.338875,0.337353,0.334322,0.334031,0.334348,0.339545,0.395400,0.400598,0.403875,0.402551,0.403253,0.428100,0.565273,0.553966,0.496584,0.452890,0.428195,0.385878,0.344177,0.291971
0.284960,0.077179,0.075823,0.341903,0.352814,0.371408,0.376670,0.379535,0.365247,0.330577,0.328900,0.324550,0.323493,0.322137,0.319138,0.318839,0.319069,0.324052,0.377860,0.383164,0.386485,0.385064,0.385565,0.411834,0.564896,0.564494,0.510911,0.461511,0.434478,0.390587,0.345453,0.296181
0.276416,0.076085,0.074779,0.333287,0.344395,0.363050,0.368293,0.371205,0.357588,0.323701,0.322051,0.317887,0.316832,0.315577,0.312533,0.312245,0.312356,0.317169,0.369540,0.375216,0.378697,0.377638,0.377986,0.404971,0.566681,0.572587,0.519722,0.466623,0.438269,0.393375,0.346080,0.297680
0.252077,0.074756,0.073585,0.300772,0.311167,0.328721,0.333456,0.336186,0.324302,0.293808,0.292085,0.288332,0.287330,0.286298,0.283469,0.283155,0.283186,0.287543,0.334963,0.340168,0.343867,0.343024,0.343110,0.371787,0.553307,0.576842,0.530581,0.467688,0.436125,0.391198,0.340504,0.296967
0.247592,0.075617,0.074463,0.293813,0.304084,0.321369,0.326063,0.328867,0.317391,0.287379,0.285704,0.282089,0.281080,0.280141,0.277268,0.276957,0.276951,0.281280,0.327662,0.333043,0.336607,0.335878,0.335877,0.364858,0.550077,0.576653,0.530971,0.466132,0.434391,0.388198,0.336185,0.294502
0.244547,0.076697,0.075543,0.289830,0.300248,0.317431,0.322176,0.325086,0.313186,0.282887,0.281194,0.277594,0.276559,0.275656,0.272734,0.272413,0.272424,0.276838,0.323644,0.329410,0.333078,0.332457,0.332329,0.361303,0.549626,0.579411,0.533613,0.468199,0.435755,0.388262,0.334783,0.292825
0.230190,0.075944,0.074851,0.265253,0.275165,0.291438,0.295848,0.298662,0.288126,0.260771,0.258994,0.255726,0.254759,0.254474,0.251632,0.251297,0.251270,0.255348,0.298471,0.303858,0.307940,0.307133,0.306940,0.336694,0.533731,0.572733,0.532663,0.463966,0.431006,0.385423,0.330454,0.291206
0.232851,0.078200,0.077096,0.267105,0.277037,0.292972,0.297516,0.300399,0.289890,0.262569,0.260814,0.257559,0.256619,0.256417,0.253497,0.253162,0.253112,0.257247,0.300585,0.305779,0.309794,0.309045,0.308810,0.338626,0.532701,0.570936,0.529238,0.460423,0.426950,0.381353,0.326558,0.287506
0.236615,0.077951,0.076825,0.273644,0.283771,0.299835,0.304537,0.307489,0.296600,0.268605,0.266896,0.263582,0.262639,0.262281,0.259288,0.258962,0.258906,0.263128,0.307206,0.312440,0.316286,0.315700,0.315448,0.345376,0.538172,0.574163,0.530544,0.462185,0.427979,0.381363,0.327145,0.287701
0.228918,0.076893,0.075790,0.272214,0.281846,0.297592,0.302253,0.305256,0.294067,0.265541,0.263871,0.260552,0.259569,0.259220,0.256218,0.255874,0.255839,0.260130,0.304582,0.309725,0.313623,0.313150,0.312871,0.342901,0.537981,0.573597,0.530849,0.461672,0.427765,0.380578,0.326731,0.288726
0.243924,0.075598,0.074394,0.308501,0.318567,0.334612,0.339943,0.342763,0.329816,0.297869,0.296438,0.292685,0.291697,0.291234,0.288067,0.287656,0.287580,0.292429,0.342152,0.347370,0.351218,0.350988,0.350982,0.379599,0.559475,0.579889,0.529149,0.463060,0.431704,0.384673,0.334258,0.290902
