0.210338,0.467649,0.511097,0.523810,0.465790,0.461285,0.398948,0.407310,0.401427,0.368098,0.356229,0.351972,0.340960,0.324834,0.298885,0.285639,0.284684,0.280143,0.280877,0.280076,0.283331,0.286827,0.281648,0.284470,0.283692,0.281421,0.282813,0.281100,0.274757,0.276392,0.267420,0.261224,0.266963,0.262125,0.263974,0.239881
0.250683,0.591598,0.652801,0.695096,0.613887,0.616580,0.519059,0.534364,0.522315,0.473170,0.459470,0.453244,0.437187,0.414670,0.380281,0.359405,0.353334,0.343426,0.340599,0.339323,0.341929,0.345077,0.335320,0.337246,0.335040,0.330323,0.331180,0.328329,0.321491,0.323201,0.310198,0.301881,0.307661,0.301749,0.301763,0.272589
0.285039,0.618727,0.773724,0.801697,0.682069,0.678695,0.561226,0.574433,0.548145,0.489977,0.468023,0.458868,0.437743,0.415908,0.378308,0.354108,0.348216,0.341418,0.336628,0.336677,0.339120,0.338272,0.328236,0.329059,0.327171,0.322899,0.321838,0.316513,0.310423,0.310534,0.295274,0.286355,0.291118,0.284701,0.282690,0.253623
0.275499,0.629502,0.799614,0.841434,0.735128,0.727984,0.615308,0.629090,0.602320,0.546436,0.526890,0.518747,0.497422,0.474457,0.438690,0.411692,0.403472,0.397666,0.391869,0.392470,0.395112,0.393019,0.383164,0.382854,0.380239,0.375575,0.373528,0.367441,0.361225,0.360871,0.341916,0.331686,0.337118,0.328913,0.326766,0.294239
0.250127,0.595540,0.797048,0.842536,0.757264,0.743167,0.639915,0.651901,0.628968,0.582027,0.571139,0.564168,0.541771,0.519226,0.479154,0.449955,0.441869,0.434487,0.427762,0.429712,0.434405,0.432758,0.422422,0.421542,0.419024,0.414974,0.411882,0.404021,0.394827,0.394014,0.373168,0.363020,0.368209,0.360124,0.358892,0.327846
0.237585,0.594809,0.810498,0.877031,0.838532,0.822410,0.741646,0.747389,0.730959,0.686677,0.672217,0.662335,0.641413,0.617357,0.582446,0.552348,0.546149,0.540338,0.533531,0.535222,0.539913,0.540330,0.534678,0.533986,0.531082,0.526080,0.523364,0.515001,0.505668,0.503658,0.477240,0.467083,0.474151,0.464781,0.468506,0.432148
0.240787,0.601912,0.809416,0.889751,0.874867,0.864236,0.797774,0.804112,0.787276,0.741592,0.723545,0.712532,0.691465,0.668335,0.639282,0.605228,0.596607,0.591155,0.584217,0.583532,0.586190,0.585117,0.580797,0.579608,0.576206,0.571077,0.567740,0.559750,0.552234,0.550009,0.521049,0.510008,0.517527,0.506358,0.507307,0.464533
0.222766,0.562433,0.755478,0.849432,0.890743,0.892170,0.873390,0.873777,0.860938,0.825098,0.796720,0.782628,0.761832,0.740485,0.718039,0.684001,0.677957,0.672715,0.664591,0.662792,0.663607,0.663161,0.661046,0.659930,0.655991,0.650393,0.646215,0.638117,0.628619,0.625110,0.591713,0.581058,0.588830,0.576960,0.579896,0.532832
0.209859,0.513462,0.685543,0.782939,0.872637,0.885515,0.907793,0.904861,0.889034,0.871213,0.837255,0.822536,0.805799,0.789887,0.787037,0.752904,0.742525,0.737584,0.728872,0.724150,0.720414,0.717796,0.719862,0.717768,0.712725,0.706824,0.701455,0.693669,0.690027,0.684725,0.645666,0.635259,0.642491,0.626307,0.622749,0.569314
0.198956,0.501468,0.664768,0.763846,0.875401,0.893478,0.928159,0.922569,0.919129,0.905052,0.872661,0.858876,0.843718,0.829117,0.820770,0.789515,0.782919,0.774440,0.766159,0.762140,0.759236,0.759584,0.760898,0.759094,0.754069,0.747585,0.742667,0.733893,0.725981,0.720676,0.680081,0.669515,0.677200,0.662101,0.663122,0.607945
0.195382,0.491991,0.650386,0.748597,0.866278,0.886458,0.928967,0.927464,0.923588,0.912121,0.882071,0.870249,0.854765,0.841180,0.834384,0.804135,0.794865,0.785888,0.777702,0.772622,0.768661,0.767424,0.768407,0.765847,0.760687,0.754403,0.748985,0.740172,0.733324,0.727995,0.685891,0.674943,0.682345,0.666262,0.666943,0.610756
0.190149,0.490925,0.642974,0.744850,0.860523,0.881098,0.921415,0.923965,0.923490,0.916038,0.894806,0.886956,0.871429,0.857099,0.845209,0.816391,0.804957,0.793464,0.786229,0.782588,0.779912,0.779364,0.778580,0.775660,0.770381,0.764161,0.758741,0.749124,0.740858,0.735939,0.693081,0.681758,0.689646,0.672882,0.672392,0.616259
0.184104,0.493249,0.641173,0.744172,0.854053,0.874728,0.909344,0.916738,0.920641,0.918532,0.907764,0.905026,0.890347,0.874766,0.855714,0.829133,0.815083,0.800243,0.792818,0.790800,0.789846,0.789202,0.784560,0.780655,0.774960,0.768584,0.762714,0.751914,0.741756,0.737339,0.693761,0.681039,0.689008,0.671830,0.670939,0.615587
0.185265,0.497484,0.645363,0.746813,0.853956,0.874700,0.911106,0.921618,0.928411,0.928831,0.920370,0.916715,0.903599,0.889477,0.871935,0.847024,0.832487,0.817065,0.808763,0.805250,0.802638,0.800223,0.794987,0.790145,0.784015,0.776729,0.771099,0.760512,0.751459,0.746810,0.704388,0.690717,0.697467,0.680763,0.679477,0.624007
0.186572,0.502962,0.655443,0.755991,0.851389,0.872624,0.902797,0.915416,0.924365,0.922371,0.917078,0.915502,0.902487,0.888613,0.865426,0.841235,0.826584,0.809914,0.800739,0.797711,0.795537,0.792340,0.785436,0.780888,0.774913,0.767590,0.762066,0.751349,0.741027,0.736587,0.695968,0.681893,0.688189,0.672449,0.671988,0.617902
0.182027,0.496981,0.649806,0.747108,0.833231,0.852867,0.881103,0.898278,0.908622,0.910008,0.910569,0.909655,0.896309,0.881350,0.856407,0.833459,0.819431,0.801844,0.791677,0.788167,0.785585,0.781066,0.773099,0.768079,0.761957,0.754210,0.748188,0.737541,0.727264,0.722958,0.683490,0.669108,0.674702,0.660165,0.660750,0.609770
0.182596,0.499705,0.655655,0.750939,0.829213,0.849596,0.873045,0.890234,0.901362,0.901444,0.901565,0.901013,0.889049,0.874112,0.848002,0.825899,0.813836,0.797419,0.786524,0.783047,0.779997,0.774844,0.766174,0.761369,0.755606,0.747581,0.742011,0.731846,0.721131,0.717026,0.679737,0.665303,0.670489,0.657071,0.658538,0.607817
0.187988,0.508634,0.668870,0.762241,0.823742,0.842335,0.854274,0.875354,0.881944,0.879292,0.881769,0.882927,0.870234,0.854693,0.828044,0.805963,0.792005,0.775493,0.764576,0.761153,0.757928,0.751899,0.741770,0.736562,0.730798,0.722696,0.716755,0.706724,0.697233,0.693778,0.657132,0.642401,0.647250,0.633433,0.632396,0.582980
0.185242,0.503759,0.657820,0.749789,0.813615,0.833899,0.850051,0.869132,0.880597,0.882500,0.884807,0.886809,0.874853,0.859963,0.833501,0.811690,0.800113,0.783344,0.772446,0.768546,0.765200,0.759768,0.749438,0.744513,0.738458,0.729934,0.724524,0.714595,0.703856,0.700436,0.664486,0.649917,0.655036,0.642169,0.643261,0.594540
0.172071,0.471419,0.616481,0.701893,0.769127,0.789473,0.813098,0.831555,0.847463,0.857517,0.864014,0.865997,0.855786,0.842666,0.819027,0.800735,0.792429,0.775879,0.764932,0.760146,0.755058,0.749605,0.739366,0.734318,0.728364,0.718895,0.714177,0.704316,0.694171,0.691007,0.656163,0.642394,0.646614,0.635282,0.638870,0.593075
0.167368,0.463924,0.607277,0.692850,0.759347,0.778884,0.800410,0.820836,0.838087,0.848762,0.861489,0.865657,0.855412,0.842107,0.816145,0.799317,0.789993,0.772224,0.761718,0.757785,0.753504,0.748001,0.736687,0.731339,0.725549,0.716075,0.711253,0.701173,0.690725,0.687943,0.653409,0.639516,0.643601,0.632149,0.635026,0.590552
0.158671,0.450420,0.595754,0.678708,0.750066,0.769720,0.792565,0.809887,0.831055,0.844117,0.857541,0.861324,0.853023,0.840028,0.812384,0.796637,0.792151,0.773631,0.763265,0.760040,0.756420,0.751999,0.740550,0.735944,0.730244,0.720617,0.715733,0.705212,0.692920,0.690006,0.655275,0.641815,0.645949,0.636150,0.641433,0.597725
0.155324,0.444874,0.589411,0.670485,0.739321,0.758397,0.778518,0.795919,0.817502,0.829735,0.844912,0.849003,0.842103,0.828536,0.800932,0.786953,0.783778,0.766936,0.756344,0.752958,0.749444,0.744469,0.733398,0.728779,0.723176,0.713410,0.708663,0.698519,0.686814,0.683875,0.650231,0.636742,0.640299,0.631473,0.637804,0.595321
0.147350,0.424809,0.563527,0.642335,0.714575,0.735586,0.760372,0.777442,0.800438,0.815760,0.834162,0.840692,0.837058,0.825636,0.797216,0.787556,0.787748,0.770475,0.760482,0.758171,0.754997,0.750251,0.738316,0.733945,0.728443,0.718679,0.713572,0.702939,0.689712,0.686637,0.652730,0.639030,0.642375,0.634410,0.641344,0.599683
0.145179,0.418742,0.556305,0.634681,0.706064,0.726853,0.751006,0.767622,0.790889,0.806225,0.825576,0.832929,0.830553,0.819866,0.791412,0.782716,0.784244,0.767553,0.757870,0.756187,0.753156,0.748796,0.736845,0.732634,0.727200,0.717665,0.712685,0.701967,0.688399,0.685456,0.651569,0.638061,0.641394,0.633577,0.640300,0.599088
0.141947,0.408450,0.544616,0.621165,0.690534,0.710681,0.735629,0.752609,0.776149,0.792098,0.812822,0.821869,0.819435,0.809758,0.780505,0.771798,0.773154,0.754897,0.745312,0.744356,0.741460,0.737117,0.724412,0.720110,0.714845,0.705780,0.700622,0.689809,0.675919,0.673086,0.639602,0.626450,0.629639,0.622037,0.628188,0.588261
0.136356,0.397568,0.532893,0.607776,0.682342,0.701237,0.730399,0.745825,0.771192,0.788955,0.810696,0.820288,0.818409,0.809821,0.781463,0.774645,0.778921,0.760563,0.750661,0.749610,0.747762,0.743200,0.730489,0.726299,0.721060,0.712363,0.706457,0.695237,0.680216,0.676893,0.643205,0.629887,0.633223,0.625958,0.631912,0.591829
0.134400,0.395598,0.526871,0.601004,0.678154,0.696303,0.726487,0.740331,0.767144,0.786335,0.808332,0.818293,0.817159,0.808610,0.780976,0.775832,0.780360,0.762182,0.752783,0.751742,0.749964,0.745862,0.733539,0.729503,0.724547,0.715647,0.710168,0.699165,0.683993,0.680855,0.647700,0.634781,0.638098,0.631154,0.637730,0.597666
0.133564,0.388581,0.516823,0.590071,0.667862,0.686666,0.716252,0.731116,0.757861,0.775261,0.796643,0.806268,0.806480,0.799860,0.775925,0.773745,0.778053,0.761830,0.752435,0.750627,0.747631,0.742616,0.731080,0.726653,0.721754,0.712644,0.706918,0.696266,0.682582,0.679454,0.646435,0.633455,0.635787,0.628834,0.635362,0.595673
0.133733,0.388040,0.513894,0.587915,0.663508,0.682391,0.711191,0.727806,0.753345,0.770545,0.792611,0.802329,0.803153,0.797116,0.774568,0.772649,0.776053,0.760290,0.751351,0.749237,0.745829,0.739931,0.728503,0.723585,0.718436,0.709475,0.703441,0.692952,0.679963,0.676858,0.643864,0.630469,0.632658,0.625407,0.630948,0.590744
0.128993,0.379573,0.504019,0.575234,0.647896,0.666076,0.692176,0.708126,0.734075,0.750810,0.773294,0.784045,0.786175,0.780427,0.758217,0.758344,0.764909,0.750031,0.741333,0.740843,0.737765,0.732115,0.720190,0.715564,0.710756,0.701781,0.696003,0.685540,0.672240,0.669308,0.636950,0.623692,0.625812,0.618769,0.623829,0.584571
0.130146,0.380223,0.503803,0.573798,0.649245,0.666458,0.697273,0.713840,0.738787,0.757334,0.778971,0.789647,0.791417,0.786437,0.767969,0.767535,0.773744,0.759326,0.750728,0.748925,0.745092,0.738564,0.727197,0.722168,0.717005,0.708055,0.701861,0.691653,0.679339,0.676207,0.643592,0.630042,0.632132,0.624627,0.628767,0.588311
0.127458,0.374648,0.495664,0.564932,0.640315,0.657409,0.686466,0.702575,0.727745,0.746628,0.768299,0.778503,0.781632,0.776981,0.760451,0.763131,0.770926,0.758262,0.749974,0.748719,0.744632,0.738494,0.726925,0.721664,0.716443,0.707667,0.701470,0.691370,0.679326,0.676283,0.643696,0.630340,0.632461,0.624910,0.629060,0.588073
0.127896,0.374292,0.496384,0.564988,0.643704,0.660104,0.692899,0.708010,0.733043,0.752296,0.772486,0.782519,0.785798,0.781264,0.767281,0.770198,0.778331,0.767008,0.758639,0.756965,0.752872,0.746564,0.736081,0.730601,0.725327,0.716554,0.710122,0.700231,0.688531,0.685288,0.652203,0.638796,0.641116,0.633449,0.637532,0.595310
0.126127,0.374149,0.495665,0.565667,0.645404,0.660538,0.691524,0.708188,0.732766,0.752741,0.776336,0.786855,0.790170,0.785887,0.771178,0.773184,0.779290,0.767384,0.759106,0.758108,0.754728,0.748283,0.736752,0.730758,0.725200,0.716648,0.709969,0.699501,0.688019,0.684953,0.651106,0.637333,0.639674,0.631048,0.634253,0.592535
0.126496,0.374577,0.493288,0.561950,0.641892,0.657223,0.689103,0.704521,0.730147,0.749787,0.772565,0.783369,0.787436,0.783242,0.768997,0.772643,0.779983,0.769212,0.761382,0.760591,0.757553,0.751961,0.741076,0.735499,0.730299,0.722149,0.715789,0.705291,0.693623,0.690472,0.656699,0.643245,0.645809,0.637588,0.641641,0.599973
0.124417,0.370943,0.488854,0.557420,0.633328,0.647622,0.677533,0.694817,0.718622,0.739040,0.764265,0.776457,0.779786,0.776213,0.761153,0.763992,0.769423,0.758045,0.750351,0.750245,0.747577,0.741304,0.729361,0.723374,0.718099,0.710202,0.703516,0.692833,0.681475,0.678638,0.644991,0.631299,0.633591,0.624788,0.627188,0.586503
0.123436,0.374035,0.490600,0.560832,0.631584,0.644451,0.670250,0.688892,0.711876,0.732596,0.760768,0.775208,0.777169,0.773074,0.755570,0.757438,0.760726,0.747745,0.740476,0.741584,0.739883,0.734108,0.720741,0.714693,0.709460,0.701626,0.695060,0.684038,0.672275,0.670037,0.636124,0.622276,0.625057,0.615290,0.616088,0.575454
0.124170,0.375926,0.491790,0.561613,0.631496,0.644046,0.669354,0.688586,0.710592,0.730871,0.758105,0.772443,0.774197,0.769785,0.753633,0.754761,0.757729,0.745766,0.738727,0.739266,0.737271,0.731121,0.718513,0.712471,0.707291,0.699310,0.692831,0.682200,0.671678,0.669494,0.635419,0.621490,0.624469,0.614312,0.614809,0.573496
