0.313101,0.301581,0.269213,0.230713,0.198210,0.151665,0.131171,0.132470,0.133025,0.115052,0.105117,0.097593,0.091877,0.084710,0.086656,0.077293,0.061747,0.059699,0.058002,0.059762,0.063795,0.065330
0.358476,0.384313,0.357437,0.325157,0.285973,0.229114,0.208846,0.216458,0.225008,0.203751,0.190369,0.181110,0.174385,0.162509,0.159304,0.142767,0.121284,0.118082,0.111129,0.109630,0.113032,0.116846
0.442750,0.478902,0.447787,0.411393,0.359630,0.300259,0.271684,0.280347,0.287595,0.260822,0.246048,0.234940,0.226460,0.211889,0.207936,0.186091,0.163205,0.160213,0.151566,0.148008,0.151663,0.147714
0.489476,0.525748,0.488688,0.443164,0.388326,0.320779,0.291155,0.300272,0.307871,0.278284,0.261405,0.247991,0.239427,0.223983,0.219899,0.195988,0.169604,0.165064,0.154853,0.151966,0.155563,0.154067
0.442697,0.541813,0.451121,0.412952,0.361091,0.304665,0.274248,0.289734,0.292460,0.270099,0.256782,0.253516,0.245803,0.239843,0.237012,0.221028,0.199491,0.194735,0.186641,0.177262,0.178765,0.163503
0.553952,0.658031,0.575980,0.524012,0.460645,0.393915,0.356000,0.373677,0.376045,0.342767,0.323680,0.316498,0.306536,0.296028,0.293061,0.266873,0.240618,0.233948,0.221593,0.210876,0.213849,0.202110
0.566127,0.686002,0.615719,0.563502,0.505763,0.439289,0.402246,0.417251,0.419847,0.383348,0.363639,0.354585,0.344896,0.330396,0.325557,0.294522,0.267173,0.260674,0.245997,0.235089,0.238837,0.225524
0.661030,0.777336,0.720152,0.655209,0.598482,0.538320,0.496591,0.510016,0.511623,0.455632,0.435752,0.422461,0.414466,0.392116,0.385819,0.338279,0.310714,0.299269,0.279865,0.265234,0.270602,0.260758
0.608563,0.726752,0.685864,0.616503,0.565673,0.513262,0.470200,0.471808,0.471872,0.426761,0.403754,0.392109,0.387956,0.368294,0.369473,0.325548,0.290509,0.268884,0.245302,0.234438,0.244303,0.217743
0.321815,0.453077,0.457594,0.473942,0.451559,0.431661,0.405298,0.410411,0.412021,0.372945,0.353598,0.347808,0.343899,0.332770,0.314706,0.295165,0.278041,0.273361,0.257618,0.252567,0.251787,0.209462
0.317236,0.419006,0.435720,0.414242,0.402258,0.364198,0.354585,0.354266,0.364256,0.336258,0.321928,0.308852,0.306748,0.285534,0.276868,0.253806,0.231725,0.224829,0.210037,0.206175,0.210734,0.181423
0.422452,0.556226,0.590740,0.572622,0.571479,0.534117,0.528425,0.535039,0.542438,0.521567,0.507191,0.492989,0.486013,0.456540,0.439344,0.407541,0.376009,0.372568,0.353279,0.345949,0.350861,0.306199
